ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
3,JAUK,nonword,new,NA,old,6.95142102242,R,50.8593928814
3,TRUV,nonword,old,8,old,2.48036313057,K,0.977427959442
3,HEAD,word,old,56,old,1.5311870575,K,1.09859013557
3,SOAP,word,old,35,old,1.53237605095,K,1.43565607071
3,HAVE,word,old,43,old,1.65741086006,K,0.94473695755
3,NAUC,nonword,old,12,old,2.25668096542,K,0.879737138748
3,MYDE,nonword,old,50,new,2.01948904991,N,NA
3,WORK,word,new,NA,old,1.78093385696,K,1.13015294075
3,SOTE,nonword,new,NA,new,1.16371297836,N,NA
3,CASH,word,old,24,new,1.30328893661,N,NA
3,SHOP,word,old,4,old,1.71903204918,R,2.52257394791
3,WIND,word,old,31,old,2.02980780602,K,0.768746137619
3,BOOK,word,new,NA,old,1.17285704613,K,0.780318975449
3,FACE,word,new,NA,new,1.11595892906,N,NA
3,LIFE,word,old,60,old,0.969779968262,K,0.873180150986
3,MIND,word,old,6,old,7.42332792282,K,0.778948068619
3,COLD,word,new,NA,new,2.9966199398,N,NA
3,RETE,nonword,old,48,new,0.929713010788,N,NA
3,SPIZ,nonword,new,NA,new,0.779345989227,N,NA
3,DAPT,nonword,new,NA,new,0.996990919113,N,NA
3,HESP,nonword,old,27,old,1.30679607391,K,0.736206054688
3,WONC,nonword,old,54,new,4.00199890137,N,NA
3,JOSP,nonword,new,NA,new,1.09282398224,N,NA
3,KNEE,word,new,NA,new,0.87822508812,N,NA
3,CWUL,nonword,new,NA,old,1.24422883987,K,1.173568964
3,ROAD,word,old,36,old,1.3193359375,K,0.696753978729
3,ZELF,nonword,new,NA,old,0.730713129044,K,0.714162111282
3,LEFT,word,new,NA,old,1.15997314453,K,0.697566986084
3,BLUE,word,new,NA,new,1.05928182602,N,NA
3,HOAB,nonword,old,29,old,0.956986904144,K,0.712431907654
3,LATT,nonword,new,NA,new,0.926280975342,N,NA
3,CALL,word,new,NA,old,0.8101541996,K,0.673460006714
3,RILM,nonword,old,2,new,0.767171859741,N,NA
3,SIME,nonword,old,33,old,1.03503298759,K,0.622569084167
3,WONE,nonword,new,NA,old,1.04656386375,K,0.639978885651
3,SALT,word,old,34,old,2.95620799065,K,0.646963119507
3,LORT,nonword,new,NA,old,0.994777917862,K,0.670291900635
3,NALN,nonword,old,52,old,0.804152011871,K,0.829669952393
3,KEPH,nonword,old,21,old,1.17160797119,K,0.722855091095
3,HALF,word,old,57,old,0.71882891655,K,0.600371837616
3,SOFT,word,new,NA,new,1.21209907532,N,NA
3,DWEK,nonword,old,15,new,1.1736907959,N,NA
3,SKIN,word,old,9,old,0.775719165802,K,0.694970846176
3,TASP,nonword,new,NA,old,1.33699989319,R,0.872507095337
3,TIME,word,new,NA,old,1.14220499992,R,0.755701065063
3,BEEF,word,old,37,old,0.841413021088,K,0.666806936264
3,WUIL,nonword,new,NA,new,0.994743108749,N,NA
3,WALK,word,new,NA,old,1.36071300507,K,0.761913061142
3,FEET,word,old,46,old,0.749805212021,K,0.74530506134
3,NOTE,word,old,42,new,0.905021905899,N,NA
3,MENC,nonword,old,59,old,1.20888090134,R,0.848508119583
3,BATH,word,new,NA,old,1.05215597153,R,0.739645004272
3,WARM,word,old,16,new,1.36327290535,N,NA
3,TUCE,nonword,old,30,old,0.935045957565,K,0.678472042084
3,HOME,word,new,NA,new,1.45216202736,N,NA
3,SNUZ,nonword,new,NA,old,1.06191205978,K,0.659293174744
3,TALK,word,old,1,new,3.02114701271,N,NA
3,LOOK,word,new,NA,new,1.31607699394,N,NA
3,WANT,word,new,NA,old,0.977777004242,K,0.649386882782
3,CHUR,nonword,old,13,old,0.931209087372,K,0.602679014206
3,WASH,word,new,NA,new,0.966513156891,N,NA
3,GWIC,nonword,new,NA,new,1.18612384796,N,NA
3,GOOD,word,old,58,new,0.993630886078,N,NA
3,JALT,nonword,old,23,old,1.03149104118,K,0.706806898117
3,NARN,nonword,new,NA,old,0.874897003174,K,0.910279035568
3,MAKE,word,old,22,new,3.22013711929,N,NA
3,RAIN,word,old,20,old,0.995144844055,K,0.69474697113
3,GATE,word,new,NA,new,3.24024701118,N,NA
3,DOYS,nonword,old,53,new,1.1075220108,N,NA
3,DENC,nonword,new,NA,new,0.867058038712,N,NA
3,TREE,word,new,NA,old,1.14679288864,K,0.680309057236
3,SEAT,word,old,40,new,1.01196312904,N,NA
3,SEFS,nonword,old,39,new,1.18164515495,N,NA
3,FACT,word,old,7,old,0.86146402359,K,0.562883138657
3,DAUV,nonword,old,55,old,1.44687986374,K,0.656135082245
3,FOMB,nonword,new,NA,old,1.18613696098,K,0.607455968857
3,PAGE,word,new,NA,new,0.843177080154,N,NA
3,CHIE,nonword,new,NA,new,0.798939943314,N,NA
3,SNOW,word,old,19,old,0.756800889969,K,0.624251842499
3,ZYSE,nonword,old,28,new,0.864147901535,N,NA
3,CAKE,word,new,NA,old,0.767894029617,K,0.609425067902
3,REST,word,new,NA,new,0.787100076675,N,NA
3,CWEB,nonword,new,NA,old,0.826904058456,K,0.712234020233
3,SONG,word,new,NA,new,10.6466910839,N,NA
3,DATE,word,new,NA,old,0.839631080627,K,0.601094007492
3,ROOM,word,old,38,old,1.18099498749,K,0.578413963318
3,LINE,word,old,51,old,2.00443601608,K,0.589469909668
3,FOSK,nonword,new,NA,old,1.24352407455,R,0.645098924637
3,NOGE,nonword,new,NA,old,1.44868397713,K,0.7302339077
3,DUFE,nonword,new,NA,new,0.795886993408,N,NA
3,KLIB,nonword,new,NA,new,0.961562156677,N,NA
3,WONS,nonword,old,32,old,0.72532582283,K,0.582566976547
3,CLOF,nonword,old,44,new,1.20657300949,N,NA
3,ABST,nonword,old,11,new,1.66628503799,N,NA
3,HEWF,nonword,old,5,new,0.745620012283,N,NA
3,ZUNK,nonword,new,NA,old,0.87350487709,K,0.756983041763
3,YAIL,nonword,old,25,old,1.26693797112,K,0.576331853867
3,ZARC,nonword,old,45,old,0.87418794632,K,0.629827022552
3,KISS,word,new,NA,new,0.835474014282,N,NA
3,DOOR,word,new,NA,new,1.36919188499,N,NA
3,SELF,word,old,10,old,0.812884807587,K,0.588361024857
3,HALL,word,new,NA,new,0.924048185349,N,NA
3,YEAR,word,old,17,old,0.751861095428,K,0.891438007355
3,LIKE,word,new,NA,old,1.40531086922,K,0.654649019241
3,UFTS,nonword,new,NA,new,2.3763821125,N,NA
3,PLOK,nonword,old,18,new,1.40963506699,N,NA
3,COAT,word,new,NA,new,13.6196660995,N,NA
3,VEUL,nonword,new,NA,new,0.825575113297,N,NA
3,HAND,word,old,3,old,0.865396976471,R,1.03919196129
3,COLV,nonword,new,NA,new,1.8044500351,N,NA
