ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
35,GIRL,word,old,33,old,4.74269986153,R,5.77141499519
35,PLOK,nonword,old,15,old,3.02749109268,K,0.936362028122
35,WIND,word,new,NA,new,1.42607402802,N,NA
35,FACE,word,new,NA,new,1.44960403442,N,NA
35,CWUL,nonword,new,NA,old,1.2112531662,K,0.938673019409
35,SOAP,word,old,11,old,1.15654802322,R,0.90421795845
35,GOOD,word,new,NA,new,3.7436580658,N,NA
35,TREE,word,new,NA,new,1.34249806404,N,NA
35,MYDE,nonword,new,NA,old,0.966279029846,R,0.823888063431
35,SPIZ,nonword,new,NA,new,1.15133595467,N,NA
35,HELP,word,old,4,old,2.005163908,K,0.806448936462
35,CHIE,nonword,old,39,new,1.32206988335,N,NA
35,FOSK,nonword,old,43,old,1.00571084023,R,0.903481006622
35,WALK,word,new,NA,new,2.31896400452,N,NA
35,YOGG,nonword,new,NA,new,1.33221292496,N,NA
35,ZARC,nonword,new,NA,new,1.06996297836,N,NA
35,COLD,word,new,NA,old,0.987564086914,K,0.857130050659
35,ROOM,word,new,NA,new,1.17061710358,N,NA
35,SEFS,nonword,old,18,old,1.45253992081,R,0.867965936661
35,DAPT,nonword,new,NA,old,1.29976391792,K,0.809096097946
35,GWIC,nonword,new,NA,new,1.66870498657,N,NA
35,DUFE,nonword,old,2,old,0.996407032013,R,0.768074035645
35,SALT,word,old,32,old,1.23582196236,R,0.879284143448
35,BATH,word,new,NA,new,1.3007748127,N,NA
35,CAKE,word,old,51,new,1.58848500252,N,NA
35,TALK,word,old,19,new,1.16371512413,N,NA
35,WANT,word,old,45,old,1.07169413567,K,1.65895104408
35,NOTE,word,new,NA,old,1.08481884003,K,0.830029010773
35,HAVE,word,old,3,new,1.30770611763,N,NA
35,CASH,word,old,40,new,1.33917188644,N,NA
35,NARN,nonword,old,23,old,0.941305160522,R,0.922744989395
35,COLV,nonword,new,NA,old,2.26239490509,K,1.02762794495
35,LATT,nonword,new,NA,new,1.26715707779,N,NA
35,LODD,nonword,old,52,old,0.890992164612,R,0.858492851257
35,WONS,nonword,old,8,new,0.908054113388,N,NA
35,LOOK,word,old,48,old,2.29194402695,K,0.843080997467
35,LEFT,word,new,NA,new,0.97478890419,N,NA
