ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
30,COAT,word,old,52,old,3.34646892548,K,4.15136885643
30,WUIL,nonword,new,NA,new,2.25197386742,N,NA
30,HOLD,word,new,NA,old,1.26147484779,R,1.88321304321
30,PLOK,nonword,new,NA,old,2.30258798599,R,2.98808813095
30,KISS,word,old,43,old,1.28322696686,R,2.01264619827
30,PAGE,word,old,35,new,1.74182295799,N,NA
30,HELP,word,new,NA,old,1.96537995338,K,0.982782125473
30,TIME,word,old,51,old,1.82246494293,K,2.05980992317
30,RETE,nonword,new,NA,new,1.81907200813,N,NA
30,WALK,word,new,NA,old,1.70065712929,R,1.95428395271
30,CALL,word,old,1,old,3.08759784698,R,0.936709880829
30,WONS,nonword,old,42,old,1.33833909035,R,0.937937021255
30,LINE,word,new,NA,new,1.38733005524,N,NA
30,VEUL,nonword,new,NA,new,1.37897396088,N,NA
30,HALF,word,old,28,new,2.02036714554,N,NA
30,MYDE,nonword,old,53,new,2.14784622192,N,NA
30,MIND,word,new,NA,old,1.63537812233,K,1.39853096008
30,ZYSE,nonword,old,44,old,1.36440420151,K,1.02961707115
30,BATH,word,old,4,new,2.11523890495,N,NA
30,ZEAM,nonword,new,NA,new,2.01469302177,N,NA
30,FACE,word,old,47,old,1.00820708275,K,1.43368792534
30,CHIE,nonword,new,NA,new,7.12737298012,N,NA
30,SOAP,word,new,NA,old,1.09745597839,R,1.01709604263
30,HEWF,nonword,new,NA,new,1.60248613358,N,NA
30,LIFE,word,new,NA,new,2.70990610123,N,NA
30,UFTS,nonword,new,NA,old,1.77130818367,K,1.17859005928
30,WASH,word,new,NA,old,1.06827807426,K,0.889905929565
30,TRUV,nonword,new,NA,new,1.45157599449,N,NA
30,ZUNK,nonword,new,NA,old,1.19715094566,R,1.15288305283
30,YAIL,nonword,old,33,old,2.6624789238,R,1.21961522102
30,TUCE,nonword,new,NA,new,1.23502206802,N,NA
30,DAUV,nonword,old,39,old,1.44068217278,R,0.722338914871
30,SWAZ,nonword,old,55,new,3.2058608532,N,NA
30,VABB,nonword,old,37,new,1.7448990345,N,NA
30,GATE,word,new,NA,new,6.6004781723,N,NA
30,LORT,nonword,new,NA,new,1.83641886711,N,NA
30,HAND,word,old,41,old,1.44203400612,R,1.08360099792
30,LATT,nonword,new,NA,new,1.43896579742,N,NA
30,DAPT,nonword,new,NA,new,5.68463587761,N,NA
30,DWEK,nonword,new,NA,old,1.68706178665,R,1.1367559433
30,CHUR,nonword,old,45,new,1.89803195,N,NA
30,NARN,nonword,old,38,new,2.65152192116,N,NA
30,WONE,nonword,new,NA,old,1.22887301445,K,1.25815701485
30,FEET,word,new,NA,new,1.53165698051,N,NA
30,YOGG,nonword,new,NA,new,1.12512803078,N,NA
30,RILM,nonword,new,NA,new,1.20886111259,N,NA
30,TREE,word,new,NA,old,1.13263297081,R,0.748495101929
30,SIME,nonword,old,19,old,2.12397289276,K,2.40512895584
30,GWIC,nonword,old,49,old,1.60859823227,K,0.849934101105
30,KLIB,nonword,new,NA,new,1.39559102058,N,NA
30,LEFT,word,new,NA,old,1.4572160244,R,0.984904050827
30,SEFS,nonword,new,NA,new,1.29624390602,N,NA
30,JAUK,nonword,old,57,new,1.48182606697,N,NA
30,GWUZ,nonword,new,NA,old,1.39753508568,R,0.881047010422
30,SNOW,word,old,23,old,1.26079297066,R,0.874334096909
30,WIND,word,old,48,old,2.432117939,R,1.14736413956
30,COLV,nonword,old,29,new,1.34657907486,N,NA
