ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
45,HALL,word,new,NA,new,6.28445911407,N,NA
45,TALK,word,new,NA,old,4.43895506859,K,3.28956103325
45,HOAB,nonword,old,49,old,3.07680988312,R,3.86393404007
45,RETE,nonword,old,43,new,3.03079509735,N,NA
45,LIKE,word,old,17,old,3.01997995377,R,2.49707198143
45,MIND,word,old,6,new,3.62615990639,N,NA
45,CALL,word,new,NA,new,4.59328007698,N,NA
45,HOME,word,old,22,new,4.52580499649,N,NA
45,TASP,nonword,old,14,old,2.19261312485,R,2.21200013161
45,WIND,word,new,NA,old,2.58131694794,K,2.10640311241
45,UFTS,nonword,new,NA,new,2.01777386665,N,NA
45,CLOF,nonword,new,NA,old,2.57934403419,R,1.69057106972
45,NOTE,word,old,3,new,1.89973497391,N,NA
45,LEFT,word,new,NA,new,2.47515010834,N,NA
45,LINE,word,new,NA,new,2.70456194878,N,NA
45,COAT,word,old,37,new,2.95973992348,N,NA
45,SNOW,word,old,56,new,4.19679188728,N,NA
45,COLV,nonword,new,NA,old,3.01779389381,K,2.5207259655
45,SKIN,word,old,20,old,2.42831587791,R,1.40144085884
45,HAND,word,old,10,new,3.18877220154,N,NA
45,RILM,nonword,old,1,old,2.48407101631,K,1.22112989426
45,JALT,nonword,old,48,old,2.09287309647,R,1.76421189308
45,HALF,word,old,58,new,3.03161406517,N,NA
45,FOSK,nonword,new,NA,new,1.86852002144,N,NA
45,LIFE,word,new,NA,new,2.03607583046,N,NA
45,KLIB,nonword,new,NA,new,1.54533600807,N,NA
45,ZARC,nonword,new,NA,old,3.40913009644,K,1.19381999969
45,SIME,nonword,old,30,old,1.46353578568,R,1.59713697433
45,SELF,word,old,2,old,1.56258320808,R,3.38022279739
45,RAIN,word,old,9,new,1.7469201088,N,NA
45,SEAT,word,old,32,old,1.69879698753,K,1.11385822296
45,WANT,word,new,NA,new,3.02360606194,N,NA
45,ABST,nonword,new,NA,new,1.69467496872,N,NA
45,BIRD,word,new,NA,new,2.06400084496,N,NA
