ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
34,PAGE,word,new,NA,old,3.37049603462,K,5.11352586746
34,GIRL,word,old,6,new,3.61397385597,N,NA
34,KEPH,nonword,new,NA,old,3.99110412598,K,1.71381688118
34,SKIN,word,old,32,old,3.63951206207,K,1.29816794395
34,SWAZ,nonword,old,28,old,2.587870121,K,1.74484705925
34,HOLD,word,new,NA,new,2.10442709923,N,NA
34,TRUV,nonword,new,NA,new,3.19976305962,N,NA
34,NOTE,word,new,NA,old,1.19715690613,K,1.06401085854
34,RETE,nonword,old,20,new,2.49609518051,N,NA
34,LOOK,word,new,NA,old,3.2414689064,R,1.55464601517
34,SNOW,word,old,1,old,1.31198096275,K,1.32347297668
34,CHUR,nonword,new,NA,new,2.56720399857,N,NA
34,WASH,word,new,NA,old,2.98662400246,R,1.33554601669
34,JOSP,nonword,new,NA,new,4.95310306549,N,NA
34,VEUL,nonword,old,57,old,1.57385492325,K,1.3490049839
34,RAIN,word,old,39,old,1.5566740036,K,1.1042599678
34,DUFE,nonword,old,47,old,1.67994499207,K,1.44923996925
34,GWIC,nonword,new,NA,new,3.42076706886,N,NA
34,LORT,nonword,new,NA,new,2.35574793816,N,NA
34,HAVE,word,new,NA,old,4.80121517181,R,1.39390206337
34,ZEAM,nonword,old,18,old,4.45556902885,K,1.11787295341
34,HOME,word,new,NA,old,2.14779996872,R,1.06510400772
34,BLUE,word,new,NA,new,3.24874687195,N,NA
34,LATT,nonword,new,NA,old,1.92390203476,K,1.86908888817
34,ROOM,word,new,NA,old,1.82859706879,R,1.24215698242
34,MIND,word,old,29,old,3.02179408073,K,1.08250808716
34,HOAB,nonword,old,16,new,1.71846485138,N,NA
34,FACT,word,old,22,old,1.33183002472,K,1.98757505417
34,HALL,word,new,NA,new,3.03471302986,N,NA
34,CHIE,nonword,new,NA,new,2.40780210495,N,NA
34,WUIL,nonword,new,NA,new,3.66701221466,N,NA
34,CALL,word,new,NA,new,1.67398190498,N,NA
34,TALK,word,old,24,old,1.14349508286,R,0.893202066422
34,FACE,word,old,60,old,1.15902304649,K,0.992187976837
34,SPIZ,nonword,new,NA,new,1.75801110268,N,NA
34,HEAD,word,new,NA,old,2.81160306931,R,1.08285093307
34,SNUZ,nonword,old,9,old,1.51848101616,K,1.28169298172
34,NAUC,nonword,new,NA,old,1.54142308235,K,1.35478711128
34,SOFT,word,old,17,old,1.60867500305,K,1.2340028286
34,WONS,nonword,new,NA,new,1.48752617836,N,NA
34,LINE,word,new,NA,old,2.58731603622,R,1.19252586365
34,BIRD,word,new,NA,new,2.27778792381,N,NA
34,SOAP,word,old,19,old,1.21150684357,K,1.13062500954
34,JALT,nonword,old,38,old,1.40452814102,K,0.885866880417
34,WONC,nonword,old,3,old,1.32162594795,K,0.899122953415
34,TREE,word,old,58,new,1.45276808739,N,NA
34,COAT,word,old,21,old,1.20630288124,K,0.887775182724
34,WARM,word,old,33,old,0.937731981277,K,0.897180080414
34,CLOF,nonword,new,NA,new,1.18689918518,N,NA
34,SEFS,nonword,old,54,new,1.61835694313,N,NA
34,TASP,nonword,new,NA,new,1.51576805115,N,NA
34,WORK,word,new,NA,new,1.80928111076,N,NA
34,HELP,word,new,NA,old,1.73302388191,R,1.7164721489
34,UFTS,nonword,new,NA,new,2.06573700905,N,NA
34,DAUV,nonword,old,31,old,1.80913305283,K,0.896492004395
34,CASH,word,old,49,old,1.18639707565,K,1.02365112305
34,RILM,nonword,new,NA,new,3.24751806259,N,NA
34,WANT,word,new,NA,old,1.21870613098,R,0.938275814056
34,SELF,word,old,8,old,1.30796694756,R,1.36151814461
34,KLIB,nonword,old,30,old,1.78133583069,K,1.05830478668
34,HESP,nonword,old,51,new,1.85997581482,N,NA
34,NOGE,nonword,old,27,new,1.3153321743,N,NA
34,ZYSE,nonword,old,11,old,1.40875792503,K,1.05821299553
34,NARN,nonword,old,4,new,2.83605003357,N,NA
34,KNEE,word,new,NA,new,1.56115007401,N,NA
34,GATE,word,new,NA,new,2.16466498375,N,NA
34,GOOD,word,old,42,old,1.35201406479,K,1.55562591553
34,DOOR,word,new,NA,new,2.92097997665,N,NA
34,WIND,word,new,NA,new,3.012196064,N,NA
34,YAIL,nonword,old,5,old,1.86940002441,K,1.08871603012
34,LIFE,word,old,34,old,1.25250792503,K,1.01972985268
34,HAND,word,old,7,old,1.44362688065,K,1.13313007355
34,SEAT,word,old,43,new,2.77465891838,N,NA
34,YOGG,nonword,old,15,old,1.14416599274,K,1.10929083824
34,PLOK,nonword,new,NA,new,1.79689192772,N,NA
34,WONE,nonword,new,NA,new,1.45035099983,N,NA
34,SOTE,nonword,new,NA,old,2.17208600044,R,1.41176104546
34,CWUL,nonword,old,45,new,2.55672097206,N,NA
34,ROAD,word,old,50,old,1.69735717773,R,1.37771487236
34,FOMB,nonword,new,NA,new,1.83497309685,N,NA
34,VABB,nonword,old,25,new,1.4883749485,N,NA
34,GWUZ,nonword,old,13,old,1.47612404823,K,1.05550694466
34,REST,word,old,36,new,2.34507584572,N,NA
34,YEAR,word,new,NA,old,1.62457489967,R,1.08622002602
34,DATE,word,old,26,old,1.76139593124,K,1.59488105774
34,LODD,nonword,old,44,new,1.84030199051,N,NA
34,BOOK,word,old,2,old,1.84388303757,R,1.0773639679
34,SIME,nonword,old,59,old,2.25116014481,K,1.41827201843
34,ZARC,nonword,new,NA,new,2.17171788216,N,NA
34,LEFT,word,old,37,new,1.8131210804,N,NA
34,CAKE,word,new,NA,new,2.12646985054,N,NA
34,KISS,word,new,NA,old,1.95395708084,R,1.21334600449
34,HEWF,nonword,new,NA,new,1.64690804482,N,NA
34,ZUNK,nonword,new,NA,old,1.56253385544,R,1.33205890656
34,SHOP,word,old,40,new,2.89354014397,N,NA
34,TUCE,nonword,new,NA,new,2.91855502129,N,NA
34,JAUK,nonword,old,35,new,2.1634850502,N,NA
34,ABST,nonword,new,NA,new,1.74279808998,N,NA
34,DOYS,nonword,old,46,old,1.34235715866,K,0.987997055054
34,HALF,word,new,NA,new,2.52350616455,N,NA
34,FEET,word,old,55,old,1.25510692596,K,1.04630899429
34,ZELF,nonword,new,NA,old,1.76194620132,K,1.02739191055
34,MYDE,nonword,new,NA,new,1.80301690102,N,NA
34,FOSK,nonword,new,NA,new,1.69442820549,N,NA
34,NALN,nonword,old,52,old,1.29594802856,R,1.11958193779
34,BEEF,word,new,NA,old,3.3393239975,R,0.930310964584
34,WALK,word,new,NA,new,1.8520629406,N,NA
34,COLV,nonword,new,NA,new,1.53319597244,N,NA
34,MAKE,word,old,41,old,1.17497992516,R,1.91847586632
34,LIKE,word,new,NA,new,1.77166414261,N,NA
