ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
16,VEUL,nonword,new,NA,old,4.75288009644,R,5.9798169136
16,ROAD,word,old,14,new,4.69180011749,N,NA
16,TRUV,nonword,new,NA,old,1.99656105042,R,2.0960290432
16,SNUZ,nonword,old,54,old,1.953343153,K,0.924442052841
16,CLOF,nonword,old,59,old,4.19266891479,R,1.05910396576
16,BOOK,word,old,45,old,2.42893099785,K,2.04215884209
16,PLOK,nonword,old,12,new,1.5254149437,N,NA
16,PAGE,word,old,55,new,1.64877915382,N,NA
16,TIME,word,old,18,old,1.98048496246,K,0.961632966995
16,CHUR,nonword,new,NA,new,1.94936418533,N,NA
16,YEAR,word,old,37,old,7.30912280083,R,0.921024799347
16,DOOR,word,old,50,old,2.39656090736,R,1.78390192986
16,LORT,nonword,old,40,new,2.52715206146,N,NA
16,SOAP,word,old,33,old,2.49857997894,K,1.00167894363
16,YAIL,nonword,old,21,old,1.22947001457,K,1.25677418709
16,FACT,word,old,49,old,2.64273476601,R,1.05988788605
16,GWUZ,nonword,old,7,old,1.4194688797,R,1.41724705696
16,DUFE,nonword,new,NA,old,2.00269389153,R,0.948080062866
16,HOLD,word,old,41,old,2.0118291378,R,1.15509581566
16,HOAB,nonword,old,29,new,1.57643580437,N,NA
16,FOMB,nonword,new,NA,new,1.16185688972,N,NA
16,HAND,word,new,NA,old,1.78175783157,R,1.08329296112
16,WONE,nonword,old,5,old,3.20674991608,R,1.24790596962
16,KLIB,nonword,old,53,new,1.17928886414,N,NA
16,HOME,word,new,NA,new,1.62882995605,N,NA
16,TUCE,nonword,old,43,new,4.13244318962,N,NA
16,HEAD,word,new,NA,old,1.22926712036,K,0.968611955643
16,DENC,nonword,new,NA,new,1.31633520126,N,NA
16,SIME,nonword,old,27,old,1.21009016037,R,0.929840087891
16,WANT,word,new,NA,old,2.93948101997,K,1.31230592728
16,NALN,nonword,new,NA,new,1.81380701065,N,NA
16,DOYS,nonword,old,32,new,1.15122008324,N,NA
16,LOOK,word,old,38,old,1.07691812515,K,0.880477905273
16,DATE,word,new,NA,new,2.260242939,N,NA
16,LIFE,word,new,NA,old,1.30778312683,R,0.961184978485
16,DWEK,nonword,new,NA,old,1.50891804695,R,0.954457998276
16,JALT,nonword,new,NA,new,2.31183791161,N,NA
16,ABST,nonword,old,51,new,2.31703019142,N,NA
16,WUIL,nonword,old,58,old,1.19452595711,R,1.33430314064
16,ZYSE,nonword,new,NA,old,1.28776192665,R,1.66544795036
16,WIND,word,old,23,old,1.74458193779,K,0.894131183624
16,CASH,word,old,28,old,1.07989501953,K,1.47344493866
16,DAPT,nonword,old,16,new,1.84677791595,N,NA
16,RETE,nonword,new,NA,new,2.00233793259,N,NA
16,LIKE,word,old,8,old,1.01375102997,K,1.03734397888
16,GOOD,word,new,NA,new,1.59497618675,N,NA
16,BIRD,word,old,34,old,1.1045320034,K,0.902018785477
