ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
5,LODD,nonword,new,NA,old,5.73647212982,K,8.60707402229
5,NOTE,word,new,NA,old,3.10466599464,R,64.9604768753
5,WONE,nonword,new,NA,new,2.11703681946,N,NA
5,GWUZ,nonword,old,25,old,3.3066110611,R,2.66337513924
5,ZELF,nonword,new,NA,old,2.04677295685,R,0.552105903625
5,CAKE,word,old,43,old,1.57405114174,R,1.91740298271
5,WIND,word,new,NA,new,1.0505361557,N,NA
5,FOMB,nonword,old,7,old,2.91642594337,K,1.67135286331
5,ZEAM,nonword,old,10,old,1.37310600281,R,5.27684903145
5,HOLD,word,new,NA,new,2.32103991508,N,NA
5,SNUZ,nonword,new,NA,new,1.46017599106,N,NA
5,SOTE,nonword,new,NA,old,1.41992497444,K,1.58523797989
5,ROAD,word,new,NA,new,2.76878094673,N,NA
5,COAT,word,old,53,old,1.26814889908,R,1.48172688484
5,FOSK,nonword,old,45,old,1.86115288734,K,1.15440797806
5,SIME,nonword,old,21,new,1.88806009293,N,NA
5,PLOK,nonword,new,NA,new,2.11555194855,N,NA
5,TASP,nonword,new,NA,old,1.55295395851,K,1.14025807381
5,DATE,word,new,NA,old,3.18795418739,R,0.721228122711
5,MAKE,word,new,NA,new,1.63668513298,N,NA
5,ROOM,word,old,36,old,1.0183429718,R,1.1140358448
5,NAUC,nonword,new,NA,old,1.70357894897,K,1.16489291191
5,CLOF,nonword,new,NA,new,1.04844093323,N,NA
5,HESP,nonword,new,NA,old,1.10825514793,R,0.946048974991
5,HEWF,nonword,old,48,old,1.07355713844,K,0.8210978508
5,YAIL,nonword,new,NA,new,1.0366768837,N,NA
5,CWUL,nonword,new,NA,new,3.39433193207,N,NA
5,WONS,nonword,new,NA,new,1.7272901535,N,NA
5,ZUNK,nonword,new,NA,new,1.37872695923,N,NA
5,DUFE,nonword,old,39,new,2.13224005699,N,NA
5,HAND,word,old,18,old,0.909708023071,R,1.16951394081
5,HALL,word,new,NA,new,2.43683004379,N,NA
5,DAPT,nonword,old,41,old,1.26625394821,K,0.943608045578
5,SHOP,word,new,NA,new,2.8073489666,N,NA
5,BATH,word,new,NA,new,2.48253488541,N,NA
5,SWAZ,nonword,old,49,old,1.10997200012,R,1.00951886177
5,NARN,nonword,old,27,new,1.09865188599,N,NA
5,SNOW,word,new,NA,new,1.62864995003,N,NA
5,SKIN,word,new,NA,new,1.60391902924,N,NA
5,LEFT,word,new,NA,old,1.8957221508,R,1.92729783058
5,REST,word,old,42,old,0.970492124557,R,0.866182088852
5,HOAB,nonword,new,NA,new,1.07361602783,N,NA
5,MYDE,nonword,old,5,new,2.1512157917,N,NA
5,NALN,nonword,old,17,old,2.78083586693,K,0.737760066986
5,RAIN,word,old,26,old,1.29165291786,R,1.73923110962
5,DWEK,nonword,old,1,old,1.2286400795,R,1.14630293846
5,KISS,word,new,NA,new,2.08977484703,N,NA
5,VEUL,nonword,old,24,new,1.3011739254,N,NA
5,JAUK,nonword,new,NA,new,1.82861399651,N,NA
5,BOOK,word,new,NA,old,1.16423082352,R,1.20579600334
5,DOYS,nonword,new,NA,new,1.08105707169,N,NA
5,KNEE,word,new,NA,old,3.63700485229,R,0.855881929398
5,WARM,word,old,31,old,0.873698949814,R,0.997288942337
5,GATE,word,old,46,old,1.23497796059,R,1.08675789833
5,CASH,word,old,13,old,2.37013912201,R,1.16144800186
5,SONG,word,new,NA,new,0.876806974411,N,NA
5,ABST,nonword,new,NA,new,1.25053906441,N,NA
5,TIME,word,old,54,old,1.20427703857,R,1.18178892136
5,WANT,word,new,NA,old,1.01344394684,R,1.30922698975
5,TUCE,nonword,new,NA,new,1.10042214394,N,NA
5,CHIE,nonword,old,15,old,1.34824204445,K,0.897602081299
5,COLD,word,new,NA,new,1.25926208496,N,NA
5,YEAR,word,old,56,old,1.18900203705,R,1.36889195442
5,JALT,nonword,old,14,new,0.963917970657,N,NA
5,CWEB,nonword,old,30,old,0.975754022598,K,1.07125496864
5,CALL,word,old,44,new,1.86093401909,N,NA
5,DAUV,nonword,new,NA,new,1.83622503281,N,NA
5,GIRL,word,old,57,old,2.009953022,R,1.40893912315
5,YOGG,nonword,new,NA,new,1.22850990295,N,NA
5,COLV,nonword,old,58,new,1.27623200417,N,NA
5,DENC,nonword,old,3,old,1.18593096733,K,0.847168922424
