ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
39,YAIL,nonword,new,NA,old,14.3501620293,R,4.48024201393
39,FACT,word,old,29,old,3.10891389847,R,1.05800914764
39,DATE,word,new,NA,old,8.87588119507,K,3.5010330677
39,KEPH,nonword,old,23,old,17.4047977924,R,5.41785407066
39,HOAB,nonword,old,7,new,1.36998796463,N,NA
39,KLIB,nonword,new,NA,old,1.13172411919,K,2.07524609566
39,SNUZ,nonword,old,4,old,2.08874416351,R,1.69811487198
39,REST,word,old,30,old,1.47553610802,R,0.239036083221
39,BEEF,word,new,NA,old,1.17295312881,R,0.132560968399
39,SOAP,word,new,NA,old,2.64638900757,R,0.0798358917236
39,HOLD,word,new,NA,new,1.12317013741,N,NA
39,JOSP,nonword,new,NA,old,2.1270699501,R,0.312508106232
39,RETE,nonword,old,13,new,1.82212805748,N,NA
39,WANT,word,old,19,new,1.69362711906,N,NA
39,COLV,nonword,new,NA,old,1.37507891655,R,0.822615861893
39,GIRL,word,old,34,new,2.95012497902,N,NA
39,SEAT,word,old,1,old,1.23546290398,R,0.655053853989
39,FACE,word,new,NA,old,2.51285219193,R,0.100139856339
39,WUIL,nonword,old,15,old,1.18795204163,R,0.69758605957
39,WORK,word,new,NA,new,1.33904719353,N,NA
39,WONC,nonword,old,60,old,6.3730661869,R,0.595059871674
39,PLOK,nonword,old,32,old,2.12881994247,R,0.0262169837952
39,CWEB,nonword,new,NA,new,1.95381593704,N,NA
39,TASP,nonword,old,2,old,1.02333498001,R,0.101265907288
39,DAPT,nonword,new,NA,new,0.988801956177,N,NA
39,CWUL,nonword,old,52,new,1.30030894279,N,NA
39,TRUV,nonword,old,53,old,0.89213013649,R,0.0678198337555
39,CHUR,nonword,new,NA,new,1.16345214844,N,NA
39,UFTS,nonword,old,18,new,1.30299091339,N,NA
39,TIME,word,new,NA,old,1.88671588898,K,1.80005288124
39,TALK,word,new,NA,new,2.45135211945,N,NA
39,SKIN,word,new,NA,old,4.84508895874,K,1.16539406776
39,BATH,word,new,NA,old,1.76107001305,K,0.858369112015
39,HALF,word,old,17,old,0.772248983383,R,0.0841040611267
39,SOTE,nonword,old,45,old,1.57594490051,R,0.759508132935
39,JALT,nonword,new,NA,old,1.29900407791,R,0.22462105751
39,SOFT,word,new,NA,old,1.19237995148,R,0.628158807755
39,MYDE,nonword,old,38,old,1.22780203819,R,0.745603084564
39,SEFS,nonword,old,47,new,1.12894582748,N,NA
39,HESP,nonword,new,NA,old,1.29263687134,R,0.868273019791
39,BIRD,word,old,40,old,4.21203899384,K,1.56269598007
39,NOTE,word,old,28,old,0.854349136353,R,1.09399700165
39,BLUE,word,new,NA,old,1.8076210022,K,1.18474507332
39,DAUV,nonword,old,11,old,1.14466905594,R,1.1263229847
39,DOYS,nonword,new,NA,new,1.80978417397,N,NA
39,HALL,word,old,5,new,1.21905708313,N,NA
39,ZEAM,nonword,new,NA,old,1.34117102623,R,0.722457885742
39,GWIC,nonword,old,42,old,0.96617603302,R,0.671944141388
39,HAND,word,old,10,new,4.16543388367,N,NA
39,DWEK,nonword,old,41,old,1.12837696075,R,0.657980918884
39,NAUC,nonword,new,NA,old,1.05966591835,R,0.849370956421
39,ZUNK,nonword,new,NA,new,1.41273403168,N,NA
39,LOOK,word,old,55,old,1.68651795387,K,0.935873031616
39,BOOK,word,new,NA,old,1.31363582611,K,0.724993228912
39,PAGE,word,old,58,old,1.08894610405,K,0.77644276619
39,ROAD,word,new,NA,old,0.922302007675,K,0.779808998108
39,KNEE,word,new,NA,old,0.971768856049,R,1.8194000721
39,WONS,nonword,old,9,old,1.02880096436,R,0.754372835159
39,ZELF,nonword,new,NA,old,0.904017925262,R,0.661746025085
39,DENC,nonword,old,21,old,1.10148382187,R,0.619261980057
39,FEET,word,old,57,old,1.63683795929,K,0.760207891464
39,DOOR,word,old,25,old,1.22006583214,K,0.793437004089
39,SONG,word,old,59,old,0.839384078979,K,0.81680393219
39,WASH,word,new,NA,old,1.5867497921,R,0.640217065811
39,NOGE,nonword,new,NA,old,1.17199897766,R,0.715594053268
39,GOOD,word,new,NA,old,1.01735591888,K,1.39282011986
39,CLOF,nonword,new,NA,new,1.07820701599,N,NA
39,HEAD,word,new,NA,old,0.91611790657,K,1.35956001282
39,VEUL,nonword,old,37,old,0.963251113892,R,1.49292778969
39,CAKE,word,old,56,old,2.16653990746,R,0.78381896019
39,ZARC,nonword,new,NA,old,0.727640151978,R,0.849314928055
39,WALK,word,new,NA,old,2.12501096725,K,0.846160888672
39,LATT,nonword,new,NA,new,1.73790502548,N,NA
39,GATE,word,old,20,old,1.59550404549,R,0.599009037018
