ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
998,LODD,nonword,new,NA,new,0.957237005234,N,NA
998,GWIC,nonword,new,NA,new,1.131098032,N,NA
998,HELP,word,new,NA,new,0.420594930649,N,NA
998,NALN,nonword,new,NA,new,0.412431001663,N,NA
998,ZARC,nonword,new,NA,new,0.350228071213,N,NA
998,FEET,word,old,18,new,0.339945077896,N,NA
998,SOAP,word,old,33,new,0.387735128403,N,NA
998,BATH,word,new,NA,new,0.515496969223,N,NA
998,CWEB,nonword,new,NA,new,0.305181026459,N,NA
998,CHUR,nonword,old,26,new,0.337081193924,N,NA
998,COAT,word,old,31,new,0.274781942368,N,NA
998,SPIZ,nonword,old,8,new,0.302284955978,N,NA
998,HEWF,nonword,old,3,new,0.432361125946,N,NA
998,HAVE,word,new,NA,new,0.598187923431,N,NA
998,WONS,nonword,old,17,new,0.427722215652,N,NA
998,MENC,nonword,old,32,new,0.747526884079,N,NA
998,GATE,word,new,NA,new,0.539277791977,N,NA
998,MIND,word,old,59,new,1.18906807899,N,NA
998,UFTS,nonword,old,14,new,2.20456194878,N,NA
998,RILM,nonword,new,NA,new,3.12781882286,N,NA
998,LORT,nonword,old,44,new,0.34685587883,N,NA
998,SOTE,nonword,old,48,new,0.594649076462,N,NA
998,KEPH,nonword,new,NA,new,0.592427968979,N,NA
998,MAKE,word,new,NA,new,0.574127197266,N,NA
998,HOAB,nonword,old,27,new,0.687858104706,N,NA
998,HALL,word,new,NA,new,0.787400007248,N,NA
998,GIRL,word,old,28,new,1.1071460247,N,NA
998,WORK,word,new,NA,new,0.610691785812,N,NA
998,ROOM,word,old,41,new,3.70846700668,N,NA
998,WARM,word,new,NA,new,2.02753305435,N,NA
998,BEEF,word,old,12,new,0.306654930115,N,NA
998,HOME,word,new,NA,new,0.338464975357,N,NA
998,DWEK,nonword,new,NA,new,0.468258142471,N,NA
998,BOOK,word,old,19,new,1.4119451046,N,NA
998,ROAD,word,new,NA,new,0.349447965622,N,NA
998,JALT,nonword,new,NA,new,1.17133712769,N,NA
998,FACE,word,old,5,new,0.668798923492,N,NA
998,FOSK,nonword,old,57,new,0.28457903862,N,NA
998,HOLD,word,new,NA,new,0.304287910461,N,NA
998,YEAR,word,old,49,new,0.28812122345,N,NA
998,YAIL,nonword,old,10,new,0.219946861267,N,NA
998,TASP,nonword,new,NA,new,0.235594034195,N,NA
998,RAIN,word,old,52,new,0.249644994736,N,NA
998,ZUNK,nonword,new,NA,new,1.76339888573,N,NA
998,NAUC,nonword,old,4,new,0.590786933899,N,NA
998,CLOF,nonword,new,NA,new,0.260433912277,N,NA
998,VABB,nonword,old,1,new,0.276262998581,N,NA
998,ZEAM,nonword,old,58,new,0.282096147537,N,NA
998,PLOK,nonword,new,NA,new,0.277734994888,N,NA
998,BIRD,word,old,40,new,0.291527032852,N,NA
998,JOSP,nonword,new,NA,new,0.26944899559,N,NA
998,KNEE,word,old,37,new,0.283280134201,N,NA
998,DAPT,nonword,new,NA,new,0.319076061249,N,NA
998,LOOK,word,old,6,new,0.308748960495,N,NA
998,DOOR,word,old,21,new,0.300508022308,N,NA
998,DATE,word,old,53,new,0.284420013428,N,NA
998,DOYS,nonword,new,NA,new,0.290436983109,N,NA
998,SEAT,word,old,56,new,0.281900167465,N,NA
998,DUFE,nonword,new,NA,new,0.68572807312,N,NA
998,SHOP,word,old,47,new,2.66559100151,N,NA
998,TIME,word,new,NA,new,1.68064904213,N,NA
998,JAUK,nonword,new,NA,new,1.23607993126,N,NA
998,WONE,nonword,old,36,new,0.281630992889,N,NA
998,CALL,word,old,38,new,0.317306995392,N,NA
998,RETE,nonword,new,NA,new,0.331119060516,N,NA
998,SIME,nonword,new,NA,new,0.333037853241,N,NA
998,KISS,word,new,NA,new,0.39866399765,N,NA
998,TREE,word,old,46,new,0.428482055664,N,NA
998,SNUZ,nonword,new,NA,new,0.380302190781,N,NA
998,TALK,word,old,39,new,0.307939052582,N,NA
998,WONC,nonword,new,NA,new,0.283885002136,N,NA
998,PAGE,word,old,16,new,0.303550004959,N,NA
998,ABST,nonword,old,13,new,0.295385122299,N,NA
998,CHIE,nonword,old,20,new,0.33727478981,N,NA
998,TRUV,nonword,new,NA,new,0.338902950287,N,NA
998,GWUZ,nonword,old,55,new,0.316640138626,N,NA
998,REST,word,new,NA,new,0.314510822296,N,NA
998,BLUE,word,new,NA,new,0.304167985916,N,NA
998,SALT,word,old,35,new,0.304018974304,N,NA
998,HESP,nonword,old,2,new,0.295888900757,N,NA
998,GOOD,word,new,NA,new,0.281612157822,N,NA
998,DAUV,nonword,old,24,new,0.309392213821,N,NA
998,DENC,nonword,old,30,new,0.275205850601,N,NA
998,WUIL,nonword,old,15,new,0.280990839005,N,NA
998,NARN,nonword,new,NA,new,0.324846982956,N,NA
998,SKIN,word,new,NA,new,0.296507835388,N,NA
998,SONG,word,old,60,new,0.266373872757,N,NA
998,CWUL,nonword,old,9,new,0.298195838928,N,NA
998,LINE,word,new,NA,new,0.308018922806,N,NA
998,SNOW,word,old,22,new,0.307812929153,N,NA
998,COLD,word,new,NA,new,0.299515962601,N,NA
998,LIKE,word,new,NA,new,0.259430885315,N,NA
998,FACT,word,old,42,new,0.467170953751,N,NA
998,YOGG,nonword,old,11,new,0.346871852875,N,NA
998,ZELF,nonword,old,25,new,12.2750551701,N,NA
998,LIFE,word,old,45,new,0.317319869995,N,NA
998,VEUL,nonword,old,29,new,0.387205839157,N,NA
998,TUCE,nonword,old,34,new,0.322868108749,N,NA
998,CASH,word,old,7,new,8.22303390503,N,NA
998,NOTE,word,new,NA,new,14.5249378681,N,NA
998,WALK,word,new,NA,new,0.460621833801,N,NA
998,FOMB,nonword,old,51,new,0.284487962723,N,NA
998,SEFS,nonword,new,NA,new,0.304083108902,N,NA
998,CAKE,word,old,23,new,0.27193403244,N,NA
998,KLIB,nonword,new,NA,new,0.269820928574,N,NA
998,ZYSE,nonword,new,NA,new,0.211451053619,N,NA
998,MYDE,nonword,old,50,new,0.237442016602,N,NA
