ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
2,TASP,nonword,new,NA,new,2.6012980938,N,NA
2,WONC,nonword,new,NA,old,3.90880393982,K,2.04143500328
2,FACE,word,old,21,old,2.0368039608,K,1.56015610695
2,SEAT,word,old,9,new,2.78776216507,N,NA
2,ZARC,nonword,new,NA,new,2.71478915215,N,NA
2,CWEB,nonword,new,NA,new,2.74397706985,N,NA
2,WONE,nonword,old,57,old,1.75929999352,K,0.96050286293
2,UFTS,nonword,new,NA,new,1.54019403458,N,NA
2,LEFT,word,old,50,old,2.70001602173,R,0.985105037689
2,LIFE,word,old,36,old,2.13673996925,K,1.15950989723
2,COLV,nonword,old,24,old,2.37176609039,K,2.89091300964
2,BLUE,word,old,59,new,3.22813606262,N,NA
2,YEAR,word,new,NA,old,3.28333687782,R,1.42030620575
2,MENC,nonword,new,NA,old,2.79596495628,R,0.991039037704
2,HOLD,word,new,NA,old,4.9168817997,R,1.06316709518
2,HELP,word,old,8,old,1.48690509796,K,1.32826709747
2,REST,word,new,NA,old,2.30015802383,K,0.961137056351
2,LATT,nonword,new,NA,new,1.41272902489,N,NA
2,SNOW,word,old,55,old,1.65462994576,R,1.55802512169
2,MYDE,nonword,old,19,old,2.16155219078,R,0.906832933426
2,WUIL,nonword,old,16,old,3.53060293198,K,1.04935407639
2,LORT,nonword,old,2,old,1.06924915314,K,0.960584878922
2,NAUC,nonword,new,NA,new,1.32417488098,N,NA
2,GWUZ,nonword,old,47,new,1.77573609352,N,NA
2,TUCE,nonword,new,NA,new,1.39324879646,N,NA
2,COAT,word,old,29,new,2.35883307457,N,NA
2,RILM,nonword,old,53,new,1.56394696236,N,NA
2,JALT,nonword,new,NA,old,4.31973791122,R,0.99241399765
2,WONS,nonword,old,12,old,2.2141149044,R,0.925468921661
2,TALK,word,old,7,new,2.25694394112,N,NA
2,NARN,nonword,new,NA,old,4.18642497063,R,0.855210065842
2,TREE,word,old,30,new,1.2646689415,N,NA
2,HEWF,nonword,new,NA,new,1.39227604866,N,NA
2,LIKE,word,old,45,old,2.85405802727,R,0.805128097534
2,CHIE,nonword,new,NA,new,1.27261614799,N,NA
2,CALL,word,new,NA,old,1.83043193817,R,1.12989497185
2,SELF,word,new,NA,old,3.17957091331,K,0.744311094284
2,HALL,word,old,18,old,1.9842941761,K,0.869340896606
2,SKIN,word,new,NA,new,4.25122284889,N,NA
2,JOSP,nonword,new,NA,new,1.41991496086,N,NA
2,JAUK,nonword,old,48,new,1.25148010254,N,NA
2,WALK,word,new,NA,old,3.20520019531,R,0.790255069733
2,VEUL,nonword,old,38,new,3.15573382378,N,NA
2,DWEK,nonword,old,35,old,1.4088909626,K,0.954396009445
2,SONG,word,new,NA,old,1.83224606514,K,0.843446016312
2,ZELF,nonword,new,NA,new,2.8790640831,N,NA
2,GIRL,word,new,NA,new,1.11633706093,N,NA
2,KEPH,nonword,old,28,old,2.58601093292,K,0.84717798233
2,HAVE,word,new,NA,old,2.6991250515,R,1.05835390091
2,DOYS,nonword,new,NA,new,3.57176089287,N,NA
2,NOGE,nonword,old,51,new,1.98854398727,N,NA
2,SPIZ,nonword,new,NA,old,2.44422793388,K,1.01317095757
2,WARM,word,old,5,old,1.11905384064,K,0.888408899307
2,KISS,word,new,NA,new,1.05216002464,N,NA
2,RAIN,word,new,NA,new,2.16582393646,N,NA
2,BIRD,word,old,25,old,2.25740504265,K,0.744342803955
2,MAKE,word,old,14,new,4.1521499157,N,NA
2,ZEAM,nonword,old,3,new,1.2930021286,N,NA
2,FOMB,nonword,old,54,new,1.5824649334,N,NA
2,BOOK,word,new,NA,new,2.51796412468,N,NA
2,NALN,nonword,old,31,new,1.3951318264,N,NA
2,GATE,word,old,32,old,2.62485408783,R,0.806146144867
2,DAPT,nonword,new,NA,old,2.44183707237,R,1.07528305054
2,SWAZ,nonword,old,52,old,1.66481018066,R,0.878221988678
2,SALT,word,new,NA,new,1.01167583466,N,NA
2,ZYSE,nonword,new,NA,new,2.06939101219,N,NA
2,FACT,word,new,NA,new,1.80459022522,N,NA
2,TIME,word,old,44,old,3.12056779861,R,0.809324026108
2,CASH,word,new,NA,new,1.33269500732,N,NA
