ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
53,UFTS,nonword,new,NA,new,2.68886899948,N,NA
53,DATE,word,new,NA,new,2.76404190063,N,NA
53,REST,word,new,NA,new,4.69518113136,N,NA
53,FOMB,nonword,old,30,old,1.83195495605,K,9.54744911194
53,DWEK,nonword,old,55,old,2.56888079643,R,1.93024706841
53,ZARC,nonword,old,53,old,2.03549313545,R,1.75899791718
53,HESP,nonword,old,49,new,4.30018901825,N,NA
53,LODD,nonword,new,NA,new,4.65304803848,N,NA
53,DOOR,word,old,32,new,1.88574004173,N,NA
53,GATE,word,new,NA,new,2.28909683228,N,NA
53,FACT,word,old,41,new,3.55636000633,N,NA
53,JAUK,nonword,old,24,old,1.39348888397,K,1.58888792992
53,YOGG,nonword,new,NA,new,1.63635897636,N,NA
53,CALL,word,old,51,new,5.83394789696,N,NA
53,HOLD,word,new,NA,old,2.86244392395,K,1.37942910194
53,ROOM,word,old,46,old,1.31703782082,K,1.16852402687
53,NARN,nonword,old,14,old,5.74845504761,R,1.30477499962
53,CHUR,nonword,old,50,new,1.42412996292,N,NA
53,CAKE,word,old,6,old,1.54377913475,R,0.821329832077
53,LINE,word,old,40,new,1.77269411087,N,NA
53,SKIN,word,new,NA,new,1.26227593422,N,NA
53,ZUNK,nonword,old,34,old,1.03589105606,R,0.855654001236
53,WASH,word,old,7,old,1.35336303711,R,1.00496411324
53,LIKE,word,old,48,new,1.36827301979,N,NA
53,SWAZ,nonword,old,10,old,2.69205713272,K,0.923040151596
53,NOTE,word,old,25,new,2.62268686295,N,NA
53,WONS,nonword,new,NA,new,2.99796891212,N,NA
53,VEUL,nonword,new,NA,old,3.79525995255,K,1.42993593216
53,WARM,word,old,18,new,1.52343392372,N,NA
53,GWUZ,nonword,old,37,old,1.31916713715,K,1.72855114937
53,SIME,nonword,old,12,old,1.63624691963,R,2.36772608757
53,HALL,word,new,NA,new,1.73873496056,N,NA
53,GWIC,nonword,new,NA,new,5.71622180939,N,NA
53,ZEAM,nonword,new,NA,old,2.30475091934,K,0.981964826584
53,YAIL,nonword,old,43,old,1.16577100754,R,0.743366956711
53,COLD,word,old,4,old,0.855138063431,R,0.806841135025
53,HALF,word,new,NA,old,7.04295516014,K,0.858405828476
53,SOTE,nonword,new,NA,old,1.96424913406,K,0.98153591156
53,MENC,nonword,new,NA,old,1.99736094475,K,0.800496101379
53,NALN,nonword,old,13,old,2.60446000099,R,1.14967989922
53,HOME,word,new,NA,new,2.62707400322,N,NA
53,MYDE,nonword,new,NA,new,11.0985920429,N,NA
53,RAIN,word,new,NA,old,4.64154911041,K,1.20206904411
53,FOSK,nonword,new,NA,old,2.22988295555,R,0.817111968994
53,FEET,word,old,39,new,1.23459005356,N,NA
53,COAT,word,old,26,new,5.29641294479,N,NA
53,PLOK,nonword,new,NA,old,1.00089097023,R,0.978712081909
53,HOAB,nonword,old,54,old,0.94825220108,K,0.865760087967
53,NAUC,nonword,new,NA,old,1.57762408257,K,0.913003921509
53,KLIB,nonword,old,28,old,3.09487009048,K,1.43763494492
53,WONE,nonword,old,11,old,2.74749708176,R,3.48874998093
53,KISS,word,new,NA,new,1.18743300438,N,NA
53,YEAR,word,old,5,old,1.57121419907,K,1.62661004066
53,LIFE,word,new,NA,new,1.273914814,N,NA
53,TASP,nonword,old,35,old,2.02376890182,K,0.924964904785
53,HAVE,word,new,NA,new,3.88860702515,N,NA
53,HEWF,nonword,new,NA,old,21.780287981,R,1.38202786446
53,TALK,word,new,NA,new,5.50956392288,N,NA
53,FACE,word,new,NA,new,2.97190189362,N,NA
53,LEFT,word,old,31,new,5.57323408127,N,NA
53,BEEF,word,new,NA,old,1.41369605064,K,1.29304790497
53,DUFE,nonword,new,NA,new,2.71050810814,N,NA
53,BIRD,word,old,17,new,2.50776195526,N,NA
53,HELP,word,new,NA,new,1.40290188789,N,NA
53,TRUV,nonword,new,NA,old,2.39069986343,K,0.96181678772
53,WIND,word,old,23,old,3.02962493896,K,2.65649986267
53,WORK,word,new,NA,new,2.87384200096,N,NA
53,HAND,word,old,15,new,8.25508713722,N,NA
53,LATT,nonword,new,NA,old,27.3836259842,K,1.22353005409
53,SALT,word,new,NA,new,2.08706212044,N,NA
53,WONC,nonword,old,38,old,9.85900092125,K,1.11187791824
53,DOYS,nonword,old,9,old,1.54981708527,R,0.921164035797
