ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
10,ROOM,word,old,17,new,5.95139408112,N,NA
10,ZEAM,nonword,new,NA,new,3.45181202888,N,NA
10,JALT,nonword,new,NA,new,3.56469583511,N,NA
10,KISS,word,old,2,old,4.92796587944,K,2.05638003349
10,LIFE,word,old,44,new,3.07369399071,N,NA
10,TREE,word,new,NA,new,2.17467689514,N,NA
10,HEWF,nonword,old,1,old,3.28034806252,K,1.68905615807
10,SNOW,word,old,3,old,1.89282894135,K,1.09190297127
10,HAND,word,new,NA,new,1.9176530838,N,NA
10,WALK,word,old,24,new,4.25914287567,N,NA
10,MYDE,nonword,new,NA,new,2.37989902496,N,NA
10,HOAB,nonword,old,51,new,2.29895401001,N,NA
10,DOOR,word,old,42,old,1.23655796051,K,0.887948989868
10,CWEB,nonword,old,40,old,3.09981894493,R,1.13691687584
10,LIKE,word,new,NA,old,3.35453510284,R,1.50156402588
10,GWIC,nonword,old,10,old,4.25324606895,R,1.07584881783
10,DENC,nonword,new,NA,new,1.9772131443,N,NA
10,BIRD,word,old,54,old,1.21083593369,K,1.44223403931
10,HEAD,word,old,45,old,2.07805109024,K,1.02514815331
10,SIME,nonword,new,NA,new,3.85687303543,N,NA
10,ROAD,word,new,NA,new,1.3216547966,N,NA
10,VABB,nonword,old,36,new,5.31736278534,N,NA
10,WONS,nonword,old,5,old,1.82595300674,K,1.16717505455
10,SELF,word,new,NA,old,1.40304112434,R,1.58852005005
10,DAPT,nonword,new,NA,new,1.88379192352,N,NA
10,CASH,word,old,49,old,1.47936797142,K,1.01656198502
10,JAUK,nonword,new,NA,new,2.29038381577,N,NA
10,DATE,word,new,NA,old,5.18005108833,R,1.04846215248
10,FEET,word,old,47,new,2.91592597961,N,NA
10,NOGE,nonword,new,NA,new,2.36895179749,N,NA
10,HESP,nonword,old,4,old,1.82856321335,K,4.25758004189
10,BATH,word,old,14,new,2.12258410454,N,NA
10,SONG,word,new,NA,new,5.1020860672,N,NA
10,TUCE,nonword,old,60,old,1.34855294228,K,0.970004081726
10,WUIL,nonword,new,NA,old,4.04388904572,R,0.932692050934
10,WONC,nonword,new,NA,old,1.56647515297,R,5.01623106003
10,CAKE,word,old,30,old,2.14450097084,R,0.837793111801
10,CWUL,nonword,new,NA,new,3.32337212563,N,NA
10,KNEE,word,new,NA,new,2.24643397331,N,NA
10,NARN,nonword,new,NA,new,2.41760802269,N,NA
10,MIND,word,new,NA,new,2.2189438343,N,NA
10,COAT,word,old,13,old,2.28449010849,K,1.29358100891
10,HALL,word,new,NA,new,3.39115786552,N,NA
