ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
52,WALK,word,old,29,old,3.57000589371,K,1.72865915298
52,DOOR,word,new,NA,old,2.06034994125,K,1.21757316589
52,ABST,nonword,old,19,old,2.10735702515,K,1.92052602768
52,BIRD,word,old,59,old,1.26001811028,K,0.865386009216
52,LODD,nonword,new,NA,old,3.68953990936,R,1.13831806183
52,CLOF,nonword,new,NA,old,1.48393297195,K,0.869215965271
52,LATT,nonword,old,26,old,1.045181036,K,0.942621946335
52,WARM,word,old,35,old,1.95848989487,K,0.921671867371
52,VABB,nonword,new,NA,new,1.47732400894,N,NA
52,SELF,word,old,14,old,1.89100003242,K,0.749326944351
52,HALF,word,new,NA,old,2.00812005997,K,1.28134918213
52,HOLD,word,new,NA,old,1.65318989754,R,0.916565895081
52,ZYSE,nonword,new,NA,new,1.69543790817,N,NA
52,SNUZ,nonword,new,NA,new,2.44357705116,N,NA
52,DOYS,nonword,old,51,old,1.16685009003,K,0.776345014572
52,ZEAM,nonword,old,5,old,2.58628892899,K,0.719284057617
52,COLD,word,old,41,old,1.25309205055,K,0.844584941864
52,FACT,word,new,NA,new,1.86434006691,N,NA
52,GIRL,word,new,NA,new,1.44770503044,N,NA
52,JAUK,nonword,old,31,old,1.84336400032,K,0.956650018692
52,HOME,word,old,17,old,1.1143951416,K,0.797852039337
52,SWAZ,nonword,old,58,old,0.987786054611,K,0.681218862534
52,YEAR,word,old,9,new,1.40487790108,N,NA
52,SNOW,word,old,55,old,1.05672907829,K,0.704030036926
52,VEUL,nonword,new,NA,old,1.65598511696,K,1.60734200478
52,MAKE,word,old,46,old,1.32304286957,R,0.708585977554
52,FACE,word,new,NA,old,1.54835915565,K,1.12964320183
52,SKIN,word,old,48,new,1.81119894981,N,NA
52,TRUV,nonword,new,NA,old,2.3968360424,R,1.1362490654
52,TIME,word,new,NA,old,1.90573310852,K,0.846935987473
52,ROAD,word,old,4,old,1.03480100632,K,0.742300033569
52,BATH,word,new,NA,new,1.4300801754,N,NA
52,BEEF,word,old,34,old,1.21166586876,K,0.683115005493
52,GOOD,word,new,NA,new,1.30271100998,N,NA
52,DWEK,nonword,old,52,old,1.97460484505,R,0.662028074265
52,SOAP,word,old,2,old,1.03775191307,K,0.737156152725
52,ZELF,nonword,old,8,old,2.12310409546,K,0.756228923798
52,DENC,nonword,old,11,old,1.13013601303,K,0.801537036896
52,SHOP,word,new,NA,new,1.26915788651,N,NA
52,KEPH,nonword,new,NA,new,1.19672608376,N,NA
52,HAND,word,new,NA,new,1.434207201,N,NA
52,WORK,word,old,53,old,2.81606602669,K,1.27108097076
52,REST,word,old,30,old,1.17284703255,K,0.668124914169
52,PAGE,word,new,NA,new,1.43592619896,N,NA
52,BOOK,word,new,NA,old,1.1136097908,K,0.869022130966
52,NOTE,word,new,NA,new,1.39671206474,N,NA
52,SEFS,nonword,old,24,new,2.41827702522,N,NA
52,TREE,word,old,54,old,1.06765699387,K,1.09720396996
52,HEAD,word,new,NA,new,1.22674703598,N,NA
52,FOMB,nonword,old,12,old,6.66683983803,K,1.07855010033
52,UFTS,nonword,new,NA,new,1.44410014153,N,NA
52,ZUNK,nonword,old,43,old,2.03196501732,R,0.73924612999
52,HEWF,nonword,old,25,new,1.37267899513,N,NA
52,CHIE,nonword,new,NA,new,5.37434315681,N,NA
52,CASH,word,new,NA,new,1.22272396088,N,NA
52,DAPT,nonword,new,NA,old,1.85452485085,K,0.757761001587
