ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
45,DOOR,word,old,25,new,4.14759802818,N,NA
45,CWEB,nonword,old,21,old,2.25879693031,R,3.57817602158
45,HELP,word,new,NA,new,2.07485103607,N,NA
45,COLV,nonword,new,NA,new,3.12029886246,N,NA
45,YEAR,word,new,NA,old,2.40350794792,K,1.97259497643
45,CWUL,nonword,new,NA,old,3.1343100071,R,1.22137784958
45,KISS,word,old,38,new,1.74068808556,N,NA
45,ROAD,word,new,NA,old,1.72437095642,K,1.05368304253
45,DAPT,nonword,new,NA,new,1.92734909058,N,NA
45,LOOK,word,old,33,new,4.45065116882,N,NA
45,HOME,word,new,NA,old,1.92363286018,K,1.27670907974
45,GWIC,nonword,old,59,new,1.9383649826,N,NA
45,SOTE,nonword,new,NA,new,1.3717610836,N,NA
45,TREE,word,old,26,new,1.20523810387,N,NA
45,WORK,word,new,NA,old,1.35301494598,R,0.900647878647
45,ZELF,nonword,new,NA,old,4.22824597359,K,0.936881065369
45,PLOK,nonword,old,47,new,1.13842201233,N,NA
45,WONC,nonword,new,NA,old,1.25242900848,R,1.05996608734
45,SKIN,word,old,40,new,4.01139688492,N,NA
45,SALT,word,old,30,old,2.93237113953,R,0.907455921173
45,SOAP,word,new,NA,old,1.53120398521,R,0.922736167908
45,WALK,word,old,11,old,2.79827308655,K,0.82537484169
45,BEEF,word,old,10,new,1.49706506729,N,NA
45,WANT,word,new,NA,old,1.55473303795,K,0.958019018173
45,MYDE,nonword,old,19,new,1.46768498421,N,NA
45,LATT,nonword,new,NA,old,4.11555099487,K,1.44610500336
45,KLIB,nonword,old,50,old,1.59377002716,R,0.853320121765
45,FEET,word,new,NA,new,1.79066801071,N,NA
45,KEPH,nonword,new,NA,new,1.70018696785,N,NA
45,BIRD,word,old,1,old,1.96379804611,R,0.821303129196
45,NAUC,nonword,old,20,new,1.90874886513,N,NA
45,RETE,nonword,old,56,old,1.98827004433,K,2.51352787018
45,HAVE,word,new,NA,old,2.94293999672,R,1.26008892059
45,HEAD,word,old,55,old,1.46763801575,K,0.929099798203
45,TUCE,nonword,new,NA,new,1.4206328392,N,NA
45,SHOP,word,old,49,new,1.46815395355,N,NA
45,SEAT,word,new,NA,old,2.68391489983,K,0.916882038116
45,ZUNK,nonword,new,NA,new,1.22666096687,N,NA
45,CHIE,nonword,old,24,new,1.78609085083,N,NA
45,FACE,word,old,29,new,2.11346697807,N,NA
45,DAUV,nonword,old,46,new,2.75882101059,N,NA
45,MENC,nonword,old,37,old,1.62030601501,K,0.937444925308
45,SEFS,nonword,new,NA,new,5.067248106,N,NA
45,ZARC,nonword,old,48,old,1.72181296349,R,0.827493190765
45,ZEAM,nonword,old,41,old,1.61903214455,K,0.712452888489
45,JALT,nonword,old,32,new,1.85413599014,N,NA
45,CASH,word,old,39,new,2.01545286179,N,NA
45,CALL,word,new,NA,old,1.44890999794,R,1.12845396996
45,NARN,nonword,new,NA,new,1.94805407524,N,NA
45,WASH,word,old,9,new,1.45139908791,N,NA
45,BOOK,word,old,18,old,9.0373210907,K,1.06250190735
45,LODD,nonword,new,NA,old,1.31015205383,R,1.03385615349
45,SNUZ,nonword,old,27,new,1.97530221939,N,NA
45,ROOM,word,old,43,old,1.5528318882,R,1.49236392975
45,DWEK,nonword,new,NA,new,1.37365317345,N,NA
45,VABB,nonword,new,NA,old,1.91945290565,K,1.02462792397
45,HOLD,word,old,34,new,3.27237486839,N,NA
45,GATE,word,new,NA,new,1.43718886375,N,NA
45,ABST,nonword,old,6,old,1.4750430584,R,0.718473911285
45,GOOD,word,new,NA,new,1.14823198318,N,NA
45,WUIL,nonword,old,53,new,2.41967988014,N,NA
45,CHUR,nonword,new,NA,new,4.3568649292,N,NA
45,DUFE,nonword,new,NA,new,6.04974293709,N,NA
45,TALK,word,old,2,new,3.14790201187,N,NA
45,HALF,word,new,NA,old,4.05164194107,K,0.865872144699
45,GWUZ,nonword,new,NA,old,1.15376710892,R,0.797316074371
45,FOMB,nonword,new,NA,new,1.42683696747,N,NA
45,FACT,word,old,51,old,1.59458684921,K,1.58990597725
45,CAKE,word,old,22,old,1.18753600121,R,0.769281148911
45,SPIZ,nonword,old,54,new,1.00472402573,N,NA
45,CLOF,nonword,new,NA,new,1.44030094147,N,NA
45,LEFT,word,old,35,new,3.44388699532,N,NA
45,RAIN,word,new,NA,new,1.0066819191,N,NA
45,MAKE,word,new,NA,old,0.978615045547,R,1.01823496819
