ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
6,LORT,nonword,new,NA,new,4.38168287277,N,NA
6,COLV,nonword,old,54,old,1.91635203362,K,5.62381196022
6,CWEB,nonword,new,NA,old,2.65449500084,K,3.0134780407
6,PAGE,word,new,NA,new,2.47853708267,N,NA
6,BIRD,word,old,29,new,2.19587182999,N,NA
6,FOSK,nonword,old,1,old,1.84132313728,K,0.922516107559
6,GOOD,word,new,NA,old,4.18235898018,R,1.47530698776
6,SNUZ,nonword,old,53,old,4.62476086617,R,1.01341295242
6,KLIB,nonword,new,NA,new,1.56683802605,N,NA
6,CLOF,nonword,new,NA,new,1.42627096176,N,NA
6,COLD,word,old,27,old,2.14608001709,K,1.11130213737
6,SHOP,word,old,26,new,1.54098987579,N,NA
6,ZELF,nonword,new,NA,new,3.01254081726,N,NA
6,TRUV,nonword,new,NA,new,1.30938100815,N,NA
6,LIKE,word,old,3,old,1.16525816917,R,1.49473810196
6,GIRL,word,new,NA,old,1.9763610363,R,1.7437889576
6,YOGG,nonword,old,20,old,1.70320820808,K,1.54036998749
6,SOFT,word,old,14,old,1.7960870266,R,1.54356098175
6,ZARC,nonword,new,NA,old,2.47117900848,R,1.19442605972
6,SONG,word,new,NA,new,2.84778809547,N,NA
6,WONS,nonword,old,6,new,3.70699191093,N,NA
6,VEUL,nonword,new,NA,new,1.72976207733,N,NA
6,HOLD,word,new,NA,new,1.7712829113,N,NA
6,DUFE,nonword,new,NA,old,1.41299080849,R,1.02035307884
6,WORK,word,old,18,old,2.11606097221,K,1.27926301956
6,JOSP,nonword,new,NA,old,1.46734714508,R,0.960525035858
6,TIME,word,new,NA,new,2.44398903847,N,NA
6,YEAR,word,new,NA,old,1.24739289284,R,1.32900714874
6,JALT,nonword,new,NA,old,1.4765689373,K,1.15189909935
6,LOOK,word,old,5,new,1.82157206535,N,NA
6,SELF,word,old,21,old,3.34926986694,K,0.881984949112
6,HEWF,nonword,old,16,old,1.3099360466,K,0.961220026016
6,WONC,nonword,new,NA,new,1.45283889771,N,NA
6,NARN,nonword,old,49,new,1.75037002563,N,NA
6,TREE,word,old,58,new,1.18777298927,N,NA
6,ROAD,word,new,NA,old,1.41148495674,R,1.00308489799
6,CWUL,nonword,old,4,old,1.59080791473,K,1.09800004959
6,SOTE,nonword,new,NA,new,1.54749417305,N,NA
6,MYDE,nonword,old,36,new,1.73105788231,N,NA
6,RETE,nonword,old,38,new,1.50051498413,N,NA
6,HELP,word,new,NA,old,1.66020894051,R,0.825668096542
6,BEEF,word,new,NA,new,1.20918321609,N,NA
6,GWIC,nonword,new,NA,old,1.63700509071,R,1.19246292114
6,LODD,nonword,old,60,old,4.10197281837,K,1.43453288078
6,HOAB,nonword,old,9,new,1.41643810272,N,NA
6,KEPH,nonword,new,NA,new,1.86370611191,N,NA
6,TALK,word,new,NA,old,3.14332795143,R,1.17251586914
6,DENC,nonword,new,NA,old,2.7820751667,K,1.36307001114
6,BOOK,word,old,15,old,1.97477793694,K,1.16597795486
6,LEFT,word,old,57,old,2.94579482079,R,0.911060094833
6,KISS,word,old,23,old,1.55653905869,K,0.911916971207
6,RAIN,word,new,NA,new,1.57353401184,N,NA
6,YAIL,nonword,old,24,new,4.99913692474,N,NA
6,NOTE,word,new,NA,new,0.995716094971,N,NA
6,CAKE,word,new,NA,new,3.46525001526,N,NA
6,ROOM,word,old,46,old,2.12854814529,R,1.52999401093
6,SOAP,word,new,NA,new,2.95513701439,N,NA
6,TASP,nonword,old,30,old,1.12844610214,K,1.3378431797
6,NAUC,nonword,old,19,old,1.40357804298,K,1.39699101448
6,SKIN,word,old,39,old,1.46675896645,K,1.33604979515
6,ZUNK,nonword,new,NA,new,1.97754502296,N,NA
6,PLOK,nonword,old,22,old,1.43508410454,K,1.11044788361
6,HEAD,word,old,10,old,4.04465103149,K,1.35704708099
6,HESP,nonword,new,NA,old,1.00274991989,K,0.940200090408
6,SEFS,nonword,old,13,old,1.38799881935,K,0.929461956024
6,SALT,word,old,17,old,1.95522904396,K,1.15853500366
6,NALN,nonword,old,48,new,2.15604114532,N,NA
6,ZEAM,nonword,old,59,old,1.561658144,K,1.25102996826
6,REST,word,new,NA,new,1.43657612801,N,NA
6,DOOR,word,new,NA,old,1.14625000954,K,1.11165094376
6,UFTS,nonword,new,NA,new,3.94930815697,N,NA
6,RILM,nonword,new,NA,new,1.78014588356,N,NA
6,DWEK,nonword,old,11,old,1.29974508286,K,1.14515900612
6,SIME,nonword,new,NA,new,1.38283705711,N,NA
6,DATE,word,new,NA,new,8.77445197105,N,NA
6,SPIZ,nonword,new,NA,new,1.41381907463,N,NA
6,BATH,word,new,NA,new,2.23148107529,N,NA
6,WIND,word,new,NA,old,1.56486105919,K,0.894107103348
6,LATT,nonword,new,NA,new,1.14376997948,N,NA
6,MENC,nonword,old,32,old,1.75152993202,K,0.786907196045
6,FACT,word,new,NA,new,1.31455397606,N,NA
6,HOME,word,old,28,old,1.59227609634,K,0.915734052658
6,HAND,word,old,44,new,1.09734582901,N,NA
6,ZYSE,nonword,new,NA,old,1.63507580757,R,0.71862411499
6,FEET,word,old,8,new,0.908112049103,N,NA
6,SWAZ,nonword,old,50,old,0.971941947937,K,0.795335054398
6,TUCE,nonword,new,NA,new,1.72113204002,N,NA
6,WARM,word,new,NA,old,1.39666295052,K,0.808007955551
6,WALK,word,new,NA,old,1.05990195274,K,0.953313827515
6,HALF,word,new,NA,new,1.31898093224,N,NA
6,VABB,nonword,old,33,old,1.828799963,K,0.873951196671
6,HAVE,word,old,7,new,1.03958201408,N,NA
6,HALL,word,new,NA,new,1.47522687912,N,NA
6,FACE,word,old,41,old,1.21684813499,K,0.912456989288
6,DAPT,nonword,old,25,old,1.08618593216,K,0.951622009277
6,WASH,word,new,NA,old,1.20549488068,K,1.03891897202
6,LINE,word,new,NA,new,1.09258008003,N,NA
6,CASH,word,new,NA,new,0.838180065155,N,NA
6,KNEE,word,old,45,old,0.955971956253,K,0.975490093231
6,MAKE,word,new,NA,new,1.42507815361,N,NA
6,DAUV,nonword,new,NA,old,1.01662707329,K,1.00031399727
6,WUIL,nonword,old,42,old,5.54012084007,K,1.29833889008
6,JAUK,nonword,new,NA,old,1.06808114052,R,1.2817440033
6,CALL,word,new,NA,new,1.02115702629,N,NA
6,CHIE,nonword,new,NA,new,1.07674813271,N,NA
6,GATE,word,old,43,old,1.48281598091,K,1.03599882126
6,ABST,nonword,new,NA,old,1.15377616882,K,1.40504312515
6,FOMB,nonword,old,47,old,1.24084711075,K,1.01828193665
6,DOYS,nonword,new,NA,new,0.979789972305,N,NA
6,NOGE,nonword,old,56,old,1.89176297188,R,1.0192220211
6,GWUZ,nonword,old,2,old,1.572671175,K,0.787976026535
6,BLUE,word,old,35,new,1.25974416733,N,NA
6,WANT,word,old,40,old,1.32359194756,R,0.981476783752
6,WONE,nonword,old,51,old,1.84467196465,K,0.813945055008
6,MIND,word,old,52,old,1.47978591919,R,0.825346946716
6,CHUR,nonword,old,37,new,2.5369181633,N,NA
6,LIFE,word,old,31,old,3.2983341217,K,0.865202188492
6,SEAT,word,old,55,new,1.80094504356,N,NA
6,COAT,word,old,12,new,1.14025688171,N,NA
6,SNOW,word,old,34,old,1.42005491257,K,0.929482936859
