ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
23,HELP,word,new,NA,new,5.6809630394,N,NA
23,HOME,word,new,NA,new,4.13122200966,N,NA
23,HALL,word,new,NA,new,3.18803691864,N,NA
23,NARN,nonword,old,36,new,4.37916088104,N,NA
23,LIKE,word,old,13,new,2.04382300377,N,NA
23,ZYSE,nonword,old,50,old,6.61558389664,R,4.73376488686
23,ZELF,nonword,old,39,old,2.42233395576,R,1.6835501194
23,KLIB,nonword,new,NA,old,3.67115688324,K,2.14587593079
23,COAT,word,new,NA,new,2.12914896011,N,NA
23,DOOR,word,old,32,old,1.60478305817,R,1.11834692955
23,LOOK,word,old,16,old,1.5797829628,R,1.34524893761
23,MIND,word,old,23,old,2.16091823578,R,1.11439299583
23,FOMB,nonword,new,NA,new,2.56767511368,N,NA
23,SPIZ,nonword,old,58,old,1.3790872097,R,2.58460283279
23,YOGG,nonword,old,34,old,1.54378390312,R,2.19746303558
23,SIME,nonword,old,27,old,1.29073405266,R,1.18632316589
23,WUIL,nonword,new,NA,old,1.9539141655,K,0.949158906937
23,LODD,nonword,new,NA,old,1.98902487755,R,2.6984500885
23,GIRL,word,old,8,new,2.98734498024,N,NA
23,NOGE,nonword,old,43,old,1.51468992233,K,0.846027135849
23,HAND,word,new,NA,old,2.55397891998,K,1.09302401543
23,WIND,word,new,NA,new,3.02265310287,N,NA
23,SOAP,word,old,48,old,1.5819709301,R,1.13942098618
23,ROOM,word,new,NA,old,2.85294818878,K,1.18000102043
23,SWAZ,nonword,new,NA,old,1.1958770752,R,0.959422826767
23,RETE,nonword,old,53,old,1.36502695084,K,0.934430122375
23,HOLD,word,new,NA,old,2.55230879784,K,0.899346828461
23,SALT,word,old,7,old,1.42924284935,R,0.872751951218
23,DOYS,nonword,new,NA,new,2.74219512939,N,NA
23,TIME,word,new,NA,old,2.00555706024,R,0.89487695694
23,HOAB,nonword,old,11,old,1.73660612106,R,0.72006893158
23,NAUC,nonword,old,25,old,2.50782585144,R,0.801130056381
23,MYDE,nonword,old,33,old,1.62078619003,R,0.682326078415
23,MAKE,word,new,NA,old,2.3661468029,K,0.815006017685
23,FACE,word,old,37,old,1.62495493889,K,0.846327066422
23,BIRD,word,old,4,old,5.55428290367,K,0.716538906097
23,FACT,word,old,60,old,2.45843315125,K,0.681489944458
23,SEAT,word,new,NA,old,1.62948608398,K,0.800690889359
23,REST,word,old,38,old,1.7485408783,K,0.63383102417
23,SOTE,nonword,old,54,old,1.60770511627,R,0.697324037552
23,DAPT,nonword,old,26,old,1.09899902344,R,0.600559234619
23,YAIL,nonword,old,14,old,0.97238278389,R,0.98796582222
23,HESP,nonword,old,41,new,2.00356292725,N,NA
23,SELF,word,new,NA,old,1.09509086609,R,0.958724021912
23,HAVE,word,old,31,new,1.65209007263,N,NA
23,KISS,word,old,3,old,1.05379581451,R,0.901386022568
23,VEUL,nonword,new,NA,new,1.6928999424,N,NA
23,CAKE,word,new,NA,old,1.43045687675,K,0.777749061584
23,BEEF,word,old,51,new,1.69163107872,N,NA
23,COLD,word,new,NA,old,1.24529385567,K,0.646519899368
23,CHIE,nonword,old,46,old,2.56242799759,R,0.835883140564
23,GWIC,nonword,new,NA,old,1.72935295105,R,0.72087597847
23,SNUZ,nonword,new,NA,old,1.09260320663,R,0.732204914093
23,JAUK,nonword,old,29,new,1.21376490593,N,NA
23,FOSK,nonword,new,NA,new,1.35142803192,N,NA
23,NOTE,word,new,NA,old,1.04508781433,K,0.718594074249
23,SEFS,nonword,old,52,new,1.90026593208,N,NA
23,SOFT,word,old,17,old,1.06771683693,R,1.08945608139
23,WANT,word,new,NA,new,2.4848959446,N,NA
23,WALK,word,new,NA,new,1.76813387871,N,NA
23,UFTS,nonword,old,42,old,1.62775707245,K,1.65700602531
23,LEFT,word,old,22,old,1.69070005417,R,0.91424703598
23,HEWF,nonword,old,12,old,1.24773597717,R,0.665352106094
23,TALK,word,old,44,old,2.92126297951,K,0.738061904907
23,WARM,word,old,5,old,4.9882080555,K,0.688448190689
23,TASP,nonword,new,NA,old,1.17232894897,R,0.659952163696
