ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
9,SOFT,word,new,NA,new,15.1363651752,N,NA
9,VABB,nonword,old,17,old,3.80631804466,R,11.6834938526
9,CAKE,word,old,6,old,2.72796487808,K,2.6571290493
9,SEAT,word,old,52,old,6.01066088676,R,1.01678299904
9,SONG,word,new,NA,new,1.53826212883,N,NA
9,CLOF,nonword,old,38,new,3.89990377426,N,NA
9,FOSK,nonword,new,NA,new,1.07652187347,N,NA
9,ZEAM,nonword,new,NA,new,1.76221704483,N,NA
9,FACT,word,new,NA,old,2.65377998352,R,1.37312579155
9,WANT,word,old,46,old,2.86265897751,R,1.01989483833
9,YOGG,nonword,new,NA,old,2.07548093796,K,0.974690198898
9,PAGE,word,new,NA,old,3.30455207825,R,0.869544029236
9,DOOR,word,old,54,new,1.54697203636,N,NA
9,SKIN,word,new,NA,new,1.41047310829,N,NA
9,TRUV,nonword,new,NA,old,1.28411889076,K,1.0294880867
9,DUFE,nonword,old,10,old,3.44349503517,R,0.836468935013
9,JALT,nonword,new,NA,new,1.20998620987,N,NA
9,HELP,word,new,NA,old,1.53163790703,K,0.947010040283
9,RILM,nonword,old,34,new,1.50656104088,N,NA
9,YEAR,word,old,41,old,1.23435592651,K,0.997606039047
9,HOME,word,new,NA,old,2.00358581543,R,0.788925886154
9,MYDE,nonword,old,42,old,1.95664906502,R,1.00011992455
9,HAVE,word,new,NA,new,1.9555721283,N,NA
9,SOAP,word,new,NA,new,2.04890203476,N,NA
9,LIFE,word,new,NA,old,3.50856494904,R,0.905527114868
9,LIKE,word,new,NA,old,3.24109792709,K,0.865931034088
9,HESP,nonword,new,NA,new,1.31365680695,N,NA
9,DOYS,nonword,new,NA,new,1.41515111923,N,NA
9,UFTS,nonword,new,NA,old,1.20882701874,K,0.930233001709
9,SOTE,nonword,old,12,new,1.34793710709,N,NA
9,DAUV,nonword,old,14,old,1.14764714241,K,0.785118103027
9,LINE,word,old,51,old,1.43296194077,K,0.796423912048
9,MAKE,word,old,31,old,1.85831403732,K,0.929332017899
9,FACE,word,new,NA,old,1.90928697586,R,0.296831130981
9,ROOM,word,old,53,new,3.22637200356,N,NA
9,WONC,nonword,new,NA,new,1.14532113075,N,NA
9,SNOW,word,new,NA,new,1.41704392433,N,NA
9,LODD,nonword,old,29,old,1.17871403694,K,0.786155939102
9,DATE,word,old,3,old,1.01801204681,K,0.889386892319
9,COLV,nonword,old,57,old,1.75531601906,R,0.878782987595
9,ABST,nonword,new,NA,old,1.56438207626,R,1.28591108322
9,DENC,nonword,new,NA,new,2.70533585548,N,NA
9,CHIE,nonword,new,NA,new,1.1445851326,N,NA
9,HALL,word,old,59,old,0.896233081818,K,0.951784133911
9,CHUR,nonword,old,1,old,1.46969413757,R,0.78530216217
9,WASH,word,old,33,new,2.51262903214,N,NA
9,BATH,word,old,24,old,3.47020196915,R,0.93696808815
9,NALN,nonword,new,NA,new,1.23456716537,N,NA
9,ZARC,nonword,new,NA,new,1.23218488693,N,NA
9,NAUC,nonword,old,27,old,2.05393600464,R,0.813322067261
9,HAND,word,new,NA,new,3.67880320549,N,NA
9,LATT,nonword,old,32,new,1.04368400574,N,NA
9,TREE,word,old,26,old,1.0154941082,K,0.871070146561
9,LORT,nonword,new,NA,new,6.10087490082,N,NA
9,PLOK,nonword,new,NA,new,1.36489510536,N,NA
