ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
12,TRUV,nonword,new,NA,old,5.48285913467,R,5.71559000015
12,NALN,nonword,new,NA,new,2.91157793999,N,NA
12,HALL,word,new,NA,old,1.92493414879,R,7.64667892456
12,DENC,nonword,old,14,old,3.78434514999,R,1.02128601074
12,BOOK,word,old,32,new,10.5249559879,N,NA
12,MIND,word,new,NA,old,3.71796488762,R,0.897015094757
12,RILM,nonword,new,NA,new,6.15469312668,N,NA
12,GIRL,word,new,NA,new,1.5507338047,N,NA
12,ROOM,word,new,NA,old,1.50047802925,R,1.84204792976
12,MENC,nonword,new,NA,old,1.901460886,R,0.890820026398
12,GWUZ,nonword,new,NA,old,2.69265079498,R,0.371709823608
12,WONC,nonword,new,NA,old,4.24578499794,R,0.582334041595
12,DATE,word,new,NA,old,12.0864760876,R,0.500937223434
12,GWIC,nonword,new,NA,old,1.67667484283,R,0.336329936981
12,LORT,nonword,new,NA,new,1.24172210693,N,NA
12,WASH,word,old,8,old,3.09359788895,R,4.92470788956
12,BATH,word,new,NA,new,1.5991358757,N,NA
12,SOAP,word,old,53,old,1.04478979111,R,1.27048802376
12,KEPH,nonword,new,NA,new,1.41975283623,N,NA
12,BEEF,word,old,51,old,1.47547221184,R,0.894976854324
12,LEFT,word,new,NA,new,1.18457698822,N,NA
12,KNEE,word,new,NA,new,0.960030078888,N,NA
12,DOYS,nonword,old,56,old,1.20388102531,R,0.701429843903
12,MYDE,nonword,old,23,old,1.69332408905,R,1.15659999847
12,CWUL,nonword,old,49,old,1.09834504128,R,2.02591085434
12,DWEK,nonword,new,NA,old,1.64924407005,R,1.41680383682
12,DAUV,nonword,old,22,old,1.3303771019,R,0.977867841721
12,SKIN,word,new,NA,new,1.48326396942,N,NA
12,SWAZ,nonword,new,NA,new,1.65468978882,N,NA
12,SELF,word,new,NA,old,1.31240797043,R,0.827929019928
12,WIND,word,old,27,old,0.891605854034,R,0.331423997879
12,TIME,word,old,36,old,1.34132599831,R,0.71475815773
12,HAVE,word,new,NA,old,16.8168728352,R,1.80430102348
12,UFTS,nonword,new,NA,new,1.33531117439,N,NA
12,CWEB,nonword,old,15,old,1.56900811195,R,1.03261113167
12,COAT,word,old,33,new,1.10200095177,N,NA
12,BLUE,word,old,57,old,1.38980698586,R,0.833310127258
12,ABST,nonword,old,55,old,1.02302789688,R,1.20466804504
12,MAKE,word,old,29,new,0.984046936035,N,NA
12,ROAD,word,new,NA,old,1.27985191345,R,0.753479003906
12,JAUK,nonword,old,48,old,1.24716281891,R,1.06482601166
12,VEUL,nonword,new,NA,old,2.0324420929,R,0.939701080322
12,FACT,word,old,11,old,1.10750389099,R,0.969125032425
12,CHIE,nonword,old,19,old,2.02077794075,R,0.706160068512
12,YAIL,nonword,old,24,old,1.52982401848,R,0.86535692215
12,ZARC,nonword,new,NA,old,1.16093993187,R,0.818639993668
12,SOFT,word,old,6,old,3.52455401421,R,1.0294919014
12,COLV,nonword,old,43,old,0.819039821625,R,0.944617986679
12,COLD,word,old,28,new,0.936273097992,N,NA
12,ZEAM,nonword,old,47,old,1.45009493828,R,0.585509061813
12,HOLD,word,old,46,old,0.825268030167,R,1.15895605087
12,WORK,word,old,42,old,1.04467201233,R,0.310235023499
12,KISS,word,new,NA,old,1.50006699562,R,0.809593915939
12,SEFS,nonword,old,26,old,0.851286172867,R,0.722932100296
12,WUIL,nonword,old,4,old,1.91870498657,R,0.641942024231
12,VABB,nonword,old,25,new,5.30970215797,N,NA
12,CALL,word,old,16,old,0.932250976562,R,1.55606198311
12,GATE,word,old,37,old,0.825482845306,R,0.591197013855
12,HOME,word,old,5,old,1.50084710121,R,1.81839895248
12,REST,word,new,NA,new,0.899710893631,N,NA
12,FACE,word,old,30,old,1.02761602402,R,0.52923989296
12,HEWF,nonword,new,NA,new,1.27665400505,N,NA
12,SPIZ,nonword,old,34,old,0.810451030731,R,0.578231811523
12,KLIB,nonword,old,35,new,0.899808883667,N,NA
12,LATT,nonword,new,NA,old,0.755464076996,R,0.935307979584
12,PAGE,word,old,40,old,0.848865032196,R,0.912706136703
12,FOMB,nonword,old,50,old,1.19022202492,R,0.753941059113
12,SONG,word,old,10,new,0.983364105225,N,NA
12,PLOK,nonword,old,20,new,1.65498590469,N,NA
12,FOSK,nonword,new,NA,new,1.11252307892,N,NA
12,WONS,nonword,old,3,new,1.23001599312,N,NA
12,YOGG,nonword,old,21,old,1.30796003342,R,0.833400011063
12,HEAD,word,old,2,old,1.28727889061,R,0.664600133896
12,ZELF,nonword,new,NA,old,0.672602891922,R,1.25226902962
12,DAPT,nonword,old,9,old,1.69367003441,R,1.20518898964
12,YEAR,word,old,13,old,2.56090712547,R,1.49826288223
12,SALT,word,new,NA,new,2.07538104057,N,NA
12,LIFE,word,new,NA,old,1.36099600792,R,1.55459809303
12,HOAB,nonword,old,38,old,1.38396501541,R,1.10958981514
12,TASP,nonword,new,NA,new,0.802852153778,N,NA
12,CAKE,word,new,NA,old,0.878854990005,R,0.888370990753
12,JOSP,nonword,old,41,old,0.964032173157,R,0.669772863388
