ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
50,TUCE,nonword,old,31,old,4.26144790649,K,1.56995797157
50,HAND,word,old,3,old,2.05957984924,K,0.920737981796
50,CHIE,nonword,new,NA,new,2.03642296791,N,NA
50,KISS,word,old,18,new,1.42582821846,N,NA
50,SOTE,nonword,old,19,new,1.52133584023,N,NA
50,ZYSE,nonword,new,NA,new,1.13273692131,N,NA
50,BLUE,word,old,15,new,1.60641789436,N,NA
50,DOYS,nonword,new,NA,old,2.77009105682,K,1.52906703949
50,HOME,word,new,NA,new,2.4125790596,N,NA
50,DOOR,word,new,NA,new,1.26972794533,N,NA
50,FEET,word,old,29,new,1.77923107147,N,NA
50,LODD,nonword,new,NA,new,1.52466797829,N,NA
50,WASH,word,new,NA,old,2.02448582649,K,1.101583004
50,SOFT,word,old,21,old,1.69335699081,R,1.5088789463
50,WANT,word,old,13,old,1.77246499062,R,0.45183801651
50,FACE,word,old,51,new,1.62948107719,N,NA
50,WONS,nonword,new,NA,new,1.58894705772,N,NA
50,RAIN,word,old,37,new,2.72434091568,N,NA
50,LINE,word,new,NA,new,1.30364179611,N,NA
50,YOGG,nonword,old,27,old,1.75924777985,K,2.03254914284
50,COLD,word,old,54,new,3.83794999123,N,NA
50,CLOF,nonword,old,41,old,1.45092511177,R,1.49054098129
50,HALF,word,old,17,new,1.78789401054,N,NA
50,NOGE,nonword,old,58,old,1.43553495407,K,0.870812177658
50,COLV,nonword,new,NA,old,3.82867908478,R,1.3216791153
50,ROOM,word,new,NA,old,3.18918991089,R,1.16231107712
50,HEAD,word,new,NA,old,4.57402086258,K,1.81246781349
50,VABB,nonword,old,6,old,2.30195999146,K,0.835215091705
50,SOAP,word,new,NA,old,1.44913816452,R,1.14453697205
50,TALK,word,new,NA,new,2.24799919128,N,NA
50,UFTS,nonword,old,24,old,1.47561383247,R,1.01499199867
50,HOLD,word,old,49,old,2.13670802116,R,1.39202189445
50,RILM,nonword,new,NA,new,1.36530303955,N,NA
50,JOSP,nonword,new,NA,new,1.24896001816,N,NA
50,SKIN,word,old,16,new,1.65243721008,N,NA
50,JAUK,nonword,new,NA,old,2.51811790466,K,0.801291942596
50,MAKE,word,old,7,new,1.10875487328,N,NA
50,ZEAM,nonword,new,NA,new,1.73251986504,N,NA
50,ZELF,nonword,old,60,old,1.69408679008,R,0.83763885498
50,BEEF,word,new,NA,new,1.29904317856,N,NA
50,LOOK,word,new,NA,old,1.3727350235,R,1.74035096169
50,COAT,word,old,39,new,1.55570578575,N,NA
50,BIRD,word,new,NA,new,1.9530248642,N,NA
50,KNEE,word,new,NA,new,3.17448592186,N,NA
50,NAUC,nonword,old,40,old,1.30374789238,R,0.973211050034
50,SELF,word,old,1,old,3.9670279026,R,1.03182411194
50,CHUR,nonword,old,38,new,1.72528791428,N,NA
50,CAKE,word,new,NA,new,1.37659883499,N,NA
50,GOOD,word,new,NA,new,1.68210506439,N,NA
50,TRUV,nonword,new,NA,old,1.4537050724,K,0.869056940079
50,LIKE,word,new,NA,new,1.70079708099,N,NA
50,ZUNK,nonword,old,42,new,1.49221777916,N,NA
50,FOSK,nonword,old,53,old,1.78997516632,R,1.22551488876
50,KEPH,nonword,old,9,old,1.21691703796,R,1.07262682915
50,SHOP,word,new,NA,new,1.21399784088,N,NA
50,LEFT,word,old,25,old,1.43178486824,K,0.77908706665
50,MYDE,nonword,new,NA,new,1.41277503967,N,NA
50,CWUL,nonword,old,10,old,1.26245903969,R,1.22021102905
50,NOTE,word,new,NA,new,2.32348704338,N,NA
50,SNOW,word,new,NA,new,1.0226829052,N,NA
50,YEAR,word,old,55,new,1.0863699913,N,NA
50,WUIL,nonword,new,NA,new,1.47398495674,N,NA
50,WORK,word,old,4,new,1.65536284447,N,NA
50,GWUZ,nonword,old,52,new,2.03281784058,N,NA
50,GATE,word,old,47,new,1.02232503891,N,NA
50,BATH,word,old,28,old,1.35010504723,R,0.961689949036
50,SONG,word,new,NA,new,1.05312800407,N,NA
50,GWIC,nonword,old,33,old,1.79082202911,K,0.954174041748
50,VEUL,nonword,new,NA,old,2.40010380745,K,1.17721390724
50,SPIZ,nonword,old,20,new,2.13869690895,N,NA
50,GIRL,word,old,48,new,1.37200808525,N,NA
50,HEWF,nonword,new,NA,old,2.02977895737,R,0.857118844986
50,NARN,nonword,new,NA,new,1.13056921959,N,NA
50,BOOK,word,old,23,old,1.58835101128,R,0.9778881073
50,MIND,word,new,NA,new,1.81926989555,N,NA
50,NALN,nonword,old,12,old,1.47687411308,R,1.10443806648
50,HOAB,nonword,old,45,new,3.17588710785,N,NA
50,JALT,nonword,new,NA,new,1.32895302773,N,NA
50,DENC,nonword,new,NA,new,1.33249998093,N,NA
50,WIND,word,new,NA,old,1.81417489052,K,0.781527996063
50,SIME,nonword,new,NA,old,1.41335391998,R,1.0289170742
50,DAPT,nonword,new,NA,old,1.37247800827,K,0.755786895752
50,DUFE,nonword,new,NA,old,1.00972795486,K,2.39315795898
50,PLOK,nonword,old,59,new,1.23038005829,N,NA
50,HELP,word,old,36,new,1.04398989677,N,NA
50,DWEK,nonword,new,NA,old,1.50376081467,K,1.56510186195
50,WONC,nonword,new,NA,new,1.5287129879,N,NA
50,SALT,word,new,NA,new,0.972116947174,N,NA
