ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
37,REST,word,old,25,new,6.55026221275,N,NA
37,TALK,word,new,NA,old,2.67660212517,R,8.32003593445
37,DOOR,word,new,NA,old,4.10769486427,K,3.84820413589
37,JAUK,nonword,new,NA,old,4.2194211483,R,1.2422208786
37,CLOF,nonword,new,NA,old,1.70178389549,R,1.58725380898
37,BEEF,word,old,22,old,1.80273485184,R,0.804218053818
37,TREE,word,new,NA,new,1.36757516861,N,NA
37,SWAZ,nonword,new,NA,new,3.17127585411,N,NA
37,RETE,nonword,new,NA,new,1.80426692963,N,NA
37,BIRD,word,new,NA,new,1.24757003784,N,NA
37,ZYSE,nonword,new,NA,new,3.84328484535,N,NA
37,DATE,word,new,NA,new,1.1899368763,N,NA
37,LINE,word,old,30,new,1.17962503433,N,NA
37,WALK,word,old,39,old,2.25943899155,K,0.80850315094
37,KLIB,nonword,new,NA,new,1.61224007607,N,NA
37,FOSK,nonword,old,11,old,1.21383881569,R,0.645572900772
37,GWIC,nonword,new,NA,new,1.26492500305,N,NA
37,ZEAM,nonword,old,37,old,1.48070001602,R,0.730275154114
37,CAKE,word,new,NA,old,2.70009994507,R,0.713132143021
37,DUFE,nonword,old,3,old,1.47893214226,R,0.594418048859
37,MIND,word,old,33,old,3.10415697098,K,0.79718708992
37,HELP,word,old,17,old,1.41891598701,R,0.626548051834
37,HEWF,nonword,new,NA,new,2.5222158432,N,NA
37,HAVE,word,new,NA,new,1.50926089287,N,NA
37,WONC,nonword,new,NA,old,1.85299801826,R,0.548371076584
37,RILM,nonword,new,NA,new,2.53205323219,N,NA
37,FOMB,nonword,new,NA,new,1.86935901642,N,NA
37,TRUV,nonword,old,44,new,2.40463685989,N,NA
37,HESP,nonword,old,14,new,3.45597290993,N,NA
37,CWUL,nonword,old,52,old,2.0491809845,R,0.664484977722
37,CALL,word,old,24,new,1.51990509033,N,NA
37,SOFT,word,new,NA,old,3.75572299957,K,0.790335178375
37,SOTE,nonword,old,5,old,1.36416697502,R,0.589987039566
37,SOAP,word,old,21,old,1.14751505852,R,1.28117799759
37,ROOM,word,old,54,new,2.58865714073,N,NA
37,DAUV,nonword,old,49,old,1.12393903732,R,0.893504142761
