ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, RK_resp, RK_RT 
1,PAGE,word,old,8,new,3.8420689106,N,NA
1,SNOW,word,old,20,old,1.47713708878,R,2.368735075
1,DUFE,nonword,new,NA,new,1.57169699669,N,NA
1,DENC,nonword,new,NA,old,1.30137181282,K,0.978795051575
1,LORT,nonword,old,19,old,2.17265319824,R,0.971968889236
1,ZEAM,nonword,new,NA,old,2.4295630455,R,1.10509181023
1,CHUR,nonword,old,35,old,9.66483902931,K,0.915727853775
1,TRUV,nonword,old,13,new,1.04139900208,N,NA
1,BATH,word,old,3,new,1.70100784302,N,NA
1,NOGE,nonword,new,NA,new,2.83642816544,N,NA
1,WASH,word,old,40,old,3.63392281532,K,0.948535919189
1,DWEK,nonword,new,NA,new,1.6522090435,N,NA
1,SNUZ,nonword,new,NA,old,0.989919900894,R,0.937523126602
1,DATE,word,new,NA,old,2.22711992264,R,0.84058880806
1,LODD,nonword,old,47,old,1.1802649498,K,0.817608833313
1,HEWF,nonword,old,23,new,1.45129799843,N,NA
1,DAPT,nonword,old,32,new,1.14874911308,N,NA
1,COLV,nonword,old,34,old,0.90044593811,R,0.802332878113
1,KEPH,nonword,new,NA,new,1.18967604637,N,NA
1,TUCE,nonword,old,12,old,0.875498056412,K,0.783020973206
1,MIND,word,new,NA,old,2.91085505486,K,0.801841020584
1,UFTS,nonword,new,NA,new,0.989531040192,N,NA
1,HELP,word,old,22,old,1.05940103531,R,0.833002090454
1,NALN,nonword,new,NA,new,1.75045990944,N,NA
1,HEAD,word,old,52,old,2.33218193054,R,1.05135297775
1,HESP,nonword,old,38,old,1.228951931,K,0.672562837601
1,DOYS,nonword,new,NA,new,1.54213690758,N,NA
1,SOFT,word,new,NA,new,1.04565501213,N,NA
1,CLOF,nonword,new,NA,new,1.22504997253,N,NA
1,FOSK,nonword,new,NA,new,0.888715028763,N,NA
1,HOAB,nonword,new,NA,new,0.820452928543,N,NA
1,FEET,word,new,NA,new,1.0281150341,N,NA
1,CWUL,nonword,new,NA,new,1.97977495193,N,NA
1,SIME,nonword,old,58,old,1.25924515724,K,0.784436941147
1,ZYSE,nonword,old,37,old,1.67259192467,K,0.683861970901
1,WIND,word,old,7,new,0.999543190002,N,NA
1,DOOR,word,old,57,new,1.12304997444,N,NA
1,SKIN,word,new,NA,old,1.42298817635,K,0.7721991539
1,VEUL,nonword,old,28,old,1.15026307106,K,0.761643886566
1,YAIL,nonword,old,15,old,0.941595077515,R,0.659183979034
1,GIRL,word,new,NA,new,0.972749233246,N,NA
1,WUIL,nonword,old,33,new,2.08603906631,N,NA
1,CWEB,nonword,new,NA,old,1.44983506203,K,0.69717502594
1,SELF,word,old,11,old,0.971069097519,K,0.666575193405
1,GATE,word,new,NA,new,1.25034499168,N,NA
1,LATT,nonword,old,18,new,0.907847881317,N,NA
1,TREE,word,new,NA,new,1.69139409065,N,NA
1,LINE,word,new,NA,new,0.940852165222,N,NA
1,KISS,word,old,39,old,1.23677110672,K,1.48026108742
1,KNEE,word,old,42,new,0.99552989006,N,NA
1,GWIC,nonword,new,NA,old,1.52941584587,K,0.704801082611
1,SPIZ,nonword,old,24,new,1.4804520607,N,NA
1,YOGG,nonword,old,53,new,1.08395791054,N,NA
1,HALL,word,old,60,new,2.21566414833,N,NA
1,SWAZ,nonword,new,NA,old,0.905029058456,K,0.702524900436
1,LIKE,word,old,41,new,1.36625099182,N,NA
1,LEFT,word,new,NA,new,1.00176906586,N,NA
1,MENC,nonword,old,4,old,0.941677093506,K,0.707103967667
1,ROAD,word,new,NA,new,2.4028069973,N,NA
1,COLD,word,old,44,new,1.79796099663,N,NA
1,CAKE,word,new,NA,old,4.32206201553,R,1.00454497337
1,HOME,word,old,48,old,2.36809802055,R,0.817503929138
1,NAUC,nonword,new,NA,new,2.47487902641,N,NA
1,RETE,nonword,old,30,new,1.19208502769,N,NA
1,NARN,nonword,old,46,old,1.34999513626,R,0.761418104172
1,DAUV,nonword,old,59,old,6.69339203835,K,0.92308306694
1,JOSP,nonword,new,NA,new,2.58286309242,N,NA
1,MYDE,nonword,new,NA,new,2.30204296112,N,NA
1,SOTE,nonword,new,NA,old,1.13346910477,K,0.892860889435
