ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
17	1	white3.bmp	Image	NonBob	k	['k']	correct	0.999947	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.816279	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white5.bmp	Image	NonBob	k	['k']	correct	0.615516	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white1.bmp	Image	NonBob	k	['k']	correct	0.511374	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.491651	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.408187	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.424326	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.359555	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white2.bmp	Image	NonBob	k	['k']	correct	0.441558	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.464340	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white2.bmp	Image	NonBob	k	['k']	correct	0.470248	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.387572	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.404122	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
17	1	white4.bmp	Image	Bob	d	['d']	correct	0.348300	0.000000	1	1	1	1	MacMini1.local	2017-09-14_14.55.23.100847
