ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
6	1	white1.bmp	Image	NonBob	d	['d']	correct	1.289043	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.621896	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.485269	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	1.529859	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.685382	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white3.bmp	Image	NonBob	d	['d']	correct	0.473855	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white5.bmp	Image	NonBob	d	['d']	correct	0.583218	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.487711	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.396417	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white1.bmp	Image	NonBob	d	['d']	correct	0.469480	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.410318	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white2.bmp	Image	NonBob	d	['d']	correct	0.409991	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white2.bmp	Image	NonBob	d	['d']	correct	0.401657	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white3.bmp	Image	NonBob	d	['d']	correct	0.529752	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.485192	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white5.bmp	Image	NonBob	d	['d']	correct	0.481879	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.543261	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.401830	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.321668	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	1	white4.bmp	Image	Bob	k	['k']	correct	0.333054	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	LIKEABLE	Text	pos	k	['k']	correct	1.595264	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	TERRIBLE	Text	neg	d	['d']	correct	0.667787	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	EXCELLENT	Text	pos	k	['k']	correct	0.497249	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	FAVORABLE	Text	pos	k	['k']	correct	0.469747	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	GREAT	Text	pos	k	['k']	correct	0.474977	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.488355	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	DISGUSTING	Text	neg	d	['d']	correct	0.581071	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	SUPERB	Text	pos	k	['k']	correct	0.582476	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	OFFENSIVE	Text	neg	d	['d']	correct	0.534978	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	FABULOUS	Text	pos	k	['k']	correct	0.497857	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	DREADFUL	Text	neg	d	['d']	correct	0.726615	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	APPALLING	Text	neg	d	['d']	correct	0.937704	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	NASTY	Text	neg	d	['d']	correct	0.556396	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	WONDERFUL	Text	pos	k	['k']	correct	0.494438	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	AWFUL	Text	neg	d	['d']	correct	0.563254	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	ROTTEN	Text	neg	d	['d']	correct	0.484946	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.657786	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	MARVELOUS	Text	pos	k	['k']	correct	0.391869	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	REPULSIVE	Text	neg	d	['d']	correct	0.600625	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	2	INFERIOR	Text	neg	d	['d']	correct	0.776473	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	1.805833	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	MARVELOUS	Text	pos	k	['k']	correct	0.981681	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	DELIGHTFUL	Text	pos	k	['k']	correct	0.487183	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	APPALLING	Text	neg	d	['k']	error	0.587728	3.459846	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	OFFENSIVE	Text	neg	d	['d']	correct	0.721979	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white1.bmp	Image	NonBob	d	['d']	correct	1.028409	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	ROTTEN	Text	neg	d	['d']	correct	1.043935	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.681706	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	NASTY	Text	neg	d	['d']	correct	0.655345	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white3.bmp	Image	NonBob	d	['d']	correct	0.668374	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white3.bmp	Image	NonBob	d	['d']	correct	0.553021	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.682463	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white5.bmp	Image	NonBob	d	['d']	correct	0.550439	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white2.bmp	Image	NonBob	d	['d']	correct	0.527776	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.538394	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.684453	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.384428	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.472328	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	TERRIBLE	Text	neg	d	['d']	correct	0.853914	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	DREADFUL	Text	neg	d	['d']	correct	0.635653	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.537782	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	DISGUSTING	Text	neg	d	['d']	correct	0.748473	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	WONDERFUL	Text	pos	k	['k']	correct	0.535209	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.545174	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	REPULSIVE	Text	neg	d	['d']	correct	0.604055	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white1.bmp	Image	NonBob	d	['k']	error	0.435218	2.139288	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	INFERIOR	Text	neg	d	['d']	correct	0.589847	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	GREAT	Text	pos	k	['k']	correct	0.510420	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	FAVORABLE	Text	pos	k	['k']	correct	0.442387	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white2.bmp	Image	NonBob	d	['d']	correct	0.496381	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	MAGNIFICENT	Text	pos	k	['k']	correct	0.509043	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	SUPERB	Text	pos	k	['k']	correct	0.521200	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white5.bmp	Image	NonBob	d	['d']	correct	0.571795	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	LIKEABLE	Text	pos	k	['k']	correct	0.517191	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	EXCELLENT	Text	pos	k	['k']	correct	0.472498	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.557033	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	white4.bmp	Image	Bob	k	['k']	correct	0.534528	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	AWFUL	Text	neg	d	['d']	correct	0.625207	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	FABULOUS	Text	pos	k	['k']	correct	0.776360	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.545148	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white3.bmp	Image	NonBob	k	['k']	correct	1.485228	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white3.bmp	Image	NonBob	k	['k']	correct	0.385836	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['k']	error	0.402320	4.210677	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white5.bmp	Image	NonBob	k	['k']	correct	0.817821	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	bob1.bmp	Image	NonBob	k	['k']	correct	0.592998	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.625900	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white2.bmp	Image	NonBob	k	['k']	correct	0.689163	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.661761	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.619989	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	bob1.bmp	Image	NonBob	k	['k']	correct	0.539145	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white2.bmp	Image	NonBob	k	['k']	correct	0.477740	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.498988	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.439038	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white5.bmp	Image	NonBob	k	['k']	correct	0.485908	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.514414	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.614465	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
6	5	white4.bmp	Image	Bob	d	['d']	correct	0.486379	0.000000	1	2	1	2	MacMini4.local	2017-09-12_14.10.51.885195
