ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
48	1	white3.bmp	Image	Bob	d	['d']	correct	2.308114	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.807897	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white4.bmp	Image	NonBob	k	['k']	correct	0.727677	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white4.bmp	Image	NonBob	k	['k']	correct	0.579318	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.276842	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.778122	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white2.bmp	Image	NonBob	k	['k']	correct	0.859412	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.665257	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.503353	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.435512	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white2.bmp	Image	NonBob	k	['k']	correct	0.546162	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white1.bmp	Image	NonBob	k	['k']	correct	0.540636	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white5.bmp	Image	NonBob	k	['k']	correct	0.471425	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white5.bmp	Image	NonBob	k	['k']	correct	0.412537	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white1.bmp	Image	NonBob	k	['k']	correct	0.612630	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.516868	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.447984	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.478743	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.363935	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	1	white3.bmp	Image	Bob	d	['d']	correct	0.446033	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
48	2	MAGNIFICENT	Text	pos	d	['d']	correct	1.902953	0.000000	1	2	2	2	MacMini1.local	2017-09-21_18.05.59.608598
