ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
18	1	white4.bmp	Image	Bob	k	['k']	correct	1.513458	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.829776	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white1.bmp	Image	NonBob	d	['d']	correct	0.628877	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.556435	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.414233	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.374423	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.343725	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.322125	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.357639	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white5.bmp	Image	NonBob	d	['d']	correct	0.495512	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white3.bmp	Image	NonBob	d	['d']	correct	0.612404	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white1.bmp	Image	NonBob	d	['d']	correct	0.524346	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white2.bmp	Image	NonBob	d	['d']	correct	0.431644	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white2.bmp	Image	NonBob	d	['d']	correct	0.407069	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.454849	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white3.bmp	Image	NonBob	d	['d']	correct	0.444937	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.411465	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white4.bmp	Image	Bob	k	['k']	correct	0.315847	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	white5.bmp	Image	NonBob	d	['d']	correct	0.446949	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.589628	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	DISGUSTING	Text	neg	d	['d']	correct	1.091074	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	FABULOUS	Text	pos	k	['k']	correct	0.623741	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	LIKEABLE	Text	pos	k	['k']	correct	0.599095	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	FAVORABLE	Text	pos	k	['k']	correct	0.558937	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.624902	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
18	2	TERRIBLE	Text	neg	d	['d']	correct	0.544998	0.000000	1	2	1	1	MacMini2.local	2017-09-14_14.00.44.243351
