ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
25	1	white3.bmp	Image	NonBob	k	['k']	correct	3.576452	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.577666	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.627051	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.562454	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.476255	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.417508	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.505116	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.548923	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.366997	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.360272	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white3.bmp	Image	NonBob	k	['k']	correct	0.498395	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.591048	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white2.bmp	Image	NonBob	k	['k']	correct	0.479706	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white1.bmp	Image	NonBob	k	['k']	correct	0.700890	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.585164	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white1.bmp	Image	NonBob	k	['k']	correct	0.641623	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white5.bmp	Image	NonBob	k	['k']	correct	0.592198	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white5.bmp	Image	NonBob	k	['k']	correct	0.361074	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white2.bmp	Image	NonBob	k	['k']	correct	0.450846	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.584963	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	DELIGHTFUL	Text	pos	k	['k']	correct	2.420917	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	DREADFUL	Text	neg	d	['d']	correct	0.748249	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	NASTY	Text	neg	d	['d']	correct	0.478848	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	REPULSIVE	Text	neg	d	['d']	correct	0.884388	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	TERRIBLE	Text	neg	d	['d']	correct	0.496984	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.605582	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	AWFUL	Text	neg	d	['d']	correct	0.605694	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	DISGUSTING	Text	neg	d	['d']	correct	0.573684	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	SUPERB	Text	pos	k	['k']	correct	0.799563	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	GREAT	Text	pos	k	['k']	correct	0.504247	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	LIKEABLE	Text	pos	k	['k']	correct	0.516348	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	MARVELOUS	Text	pos	k	['k']	correct	0.567546	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	FAVORABLE	Text	pos	k	['k']	correct	0.489709	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	OFFENSIVE	Text	neg	d	['d']	correct	0.718387	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	INFERIOR	Text	neg	d	['d']	correct	0.793802	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	WONDERFUL	Text	pos	k	['k']	correct	0.546165	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	ROTTEN	Text	neg	d	['d']	correct	0.589765	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	FABULOUS	Text	pos	k	['k']	correct	0.550947	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	EXCELLENT	Text	pos	k	['k']	correct	0.697114	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	2	APPALLING	Text	neg	d	['d']	correct	0.693753	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	MARVELOUS	Text	pos	k	['k']	correct	0.747706	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.877778	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	INFERIOR	Text	neg	d	['d']	correct	0.787120	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	MAGNIFICENT	Text	pos	k	['k']	correct	0.523602	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white1.bmp	Image	NonBob	k	['k']	correct	0.526275	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	DELIGHTFUL	Text	pos	k	['k']	correct	0.745508	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	GREAT	Text	pos	k	['k']	correct	0.468209	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.505118	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white5.bmp	Image	NonBob	k	['k']	correct	0.716372	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	REPULSIVE	Text	neg	d	['d']	correct	0.935481	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.473827	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white1.bmp	Image	NonBob	k	['k']	correct	0.542269	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	AWFUL	Text	neg	d	['d']	correct	0.824938	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	DISGUSTING	Text	neg	d	['d']	correct	0.568323	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white5.bmp	Image	NonBob	k	['k']	correct	0.744992	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	LIKEABLE	Text	pos	k	['k']	correct	0.611615	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	FABULOUS	Text	pos	k	['k']	correct	0.395762	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	FAVORABLE	Text	pos	k	['k']	correct	0.316435	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	NASTY	Text	neg	d	['d']	correct	0.615558	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	DREADFUL	Text	neg	d	['d']	correct	0.406888	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.462467	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.323701	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.486468	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	OFFENSIVE	Text	neg	d	['k']	error	0.499053	0.939101	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	EXCELLENT	Text	pos	k	['k']	correct	0.605784	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.580859	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	ROTTEN	Text	neg	d	['d']	correct	0.550326	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.527709	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white3.bmp	Image	NonBob	k	['k']	correct	0.434530	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.432276	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.398304	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	SUPERB	Text	pos	k	['k']	correct	0.471005	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white2.bmp	Image	NonBob	k	['k']	correct	0.619636	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white3.bmp	Image	NonBob	k	['k']	correct	0.514498	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white4.bmp	Image	Bob	d	['d']	correct	0.517584	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	white2.bmp	Image	NonBob	k	['k']	correct	0.664406	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.485811	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	APPALLING	Text	neg	d	['d']	correct	0.594528	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	TERRIBLE	Text	neg	d	['d']	correct	0.371112	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	34	WONDERFUL	Text	pos	k	['k']	correct	0.484352	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.449416	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.447597	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.278352	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.299787	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white2.bmp	Image	NonBob	d	['d']	correct	0.399667	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white5.bmp	Image	NonBob	d	['d']	correct	0.447542	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.382416	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white5.bmp	Image	NonBob	d	['d']	correct	0.414976	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.351036	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white2.bmp	Image	NonBob	d	['d']	correct	0.369135	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white1.bmp	Image	NonBob	d	['d']	correct	0.386157	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white1.bmp	Image	NonBob	d	['d']	correct	0.322862	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.390316	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	bob1.bmp	Image	NonBob	d	['d']	correct	0.327106	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['d']	error	0.266387	0.650013	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.424270	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white3.bmp	Image	NonBob	d	['d']	correct	0.423778	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white4.bmp	Image	Bob	k	['k']	correct	0.423057	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	bob1.bmp	Image	NonBob	d	['d']	correct	0.366438	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	5	white3.bmp	Image	NonBob	d	['d']	correct	0.599533	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	AWFUL	Text	neg	d	['d']	correct	0.960547	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.665525	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	DELIGHTFUL	Text	pos	k	['k']	correct	0.543807	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	ROTTEN	Text	neg	d	['d']	correct	0.546473	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white2.bmp	Image	NonBob	d	['d']	correct	0.972258	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.533203	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	GREAT	Text	pos	k	['k']	correct	0.487649	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white5.bmp	Image	NonBob	d	['d']	correct	0.443652	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	NASTY	Text	neg	d	['d']	correct	0.514166	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	FAVORABLE	Text	pos	k	['k']	correct	0.614457	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	MAGNIFICENT	Text	pos	k	['k']	correct	0.542152	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.456223	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.381583	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	bob1.bmp	Image	NonBob	d	['d']	correct	0.366367	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	EXCELLENT	Text	pos	k	['k']	correct	0.455448	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	SUPERB	Text	pos	k	['k']	correct	0.637740	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white1.bmp	Image	NonBob	d	['d']	correct	0.587479	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	MARVELOUS	Text	pos	k	['k']	correct	0.428382	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	DISGUSTING	Text	neg	d	['d']	correct	0.403731	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	bob1.bmp	Image	NonBob	d	['k']	error	0.378975	0.834957	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	REPULSIVE	Text	neg	d	['d']	correct	1.625821	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.520484	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.394915	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white5.bmp	Image	NonBob	d	['d']	correct	0.507170	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white3.bmp	Image	NonBob	d	['d']	correct	0.750262	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	DREADFUL	Text	neg	d	['d']	correct	0.528512	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white2.bmp	Image	NonBob	d	['d']	correct	0.507036	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	WONDERFUL	Text	pos	k	['k']	correct	0.503161	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	OFFENSIVE	Text	neg	d	['k']	error	0.570905	1.026951	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	FABULOUS	Text	pos	k	['k']	correct	0.674436	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.471032	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.387726	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white1.bmp	Image	NonBob	d	['d']	correct	0.731758	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	INFERIOR	Text	neg	d	['d']	correct	1.047226	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	APPALLING	Text	neg	d	['d']	correct	0.381593	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	TERRIBLE	Text	neg	d	['d']	correct	0.407209	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.422344	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white3.bmp	Image	NonBob	d	['d']	correct	0.581060	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	LIKEABLE	Text	pos	k	['k']	correct	1.230204	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	67	white4.bmp	Image	Bob	k	['k']	correct	0.372946	0.000000	1	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white3.bmp	Image	NonBob	k	['k']	correct	0.524070	0.000000	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.375413	0.000000	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['k']	error	0.353117	0.736765	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.931728	0.000000	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	white4.bmp	Image	Bob	d	['d']	correct	0.447120	0.000000	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
25	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.429702	0.000000	2	1	2	1	MacMini2.local	2017-09-14_16.02.26.092494
