ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
11	1	white4.bmp	Image	NonBob	d	['d']	correct	1.093669	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white2.bmp	Image	NonBob	d	['d']	correct	0.594004	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.490432	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.407309	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white4.bmp	Image	NonBob	d	['d']	correct	0.423220	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.390516	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white1.bmp	Image	NonBob	d	['d']	correct	0.655191	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.485200	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.457854	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white2.bmp	Image	NonBob	d	['d']	correct	0.351687	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.473728	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white3.bmp	Image	NonBob	d	['d']	correct	0.447435	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white1.bmp	Image	NonBob	d	['d']	correct	0.357707	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.431777	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white3.bmp	Image	NonBob	d	['d']	correct	0.319205	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.298428	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.511223	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.499013	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.287222	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	1	white5.bmp	Image	Bob	k	['k']	correct	0.251900	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	SUPERB	Text	pos	d	['d']	correct	0.934474	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	EXCELLENT	Text	pos	d	['d']	correct	1.001211	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	ROTTEN	Text	neg	k	['k']	correct	0.497243	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	FABULOUS	Text	pos	d	['d']	correct	0.565956	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.471202	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	OFFENSIVE	Text	neg	k	['k']	correct	0.532626	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	TERRIBLE	Text	neg	k	['k']	correct	0.783240	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	AWFUL	Text	neg	k	['k']	correct	0.695864	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	FAVORABLE	Text	pos	d	['d']	correct	0.780593	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	WONDERFUL	Text	pos	d	['d']	correct	0.485789	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.490461	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	INFERIOR	Text	neg	k	['k']	correct	0.383085	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	DISGUSTING	Text	neg	k	['k']	correct	0.463728	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	DREADFUL	Text	neg	k	['k']	correct	0.533792	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	NASTY	Text	neg	k	['k']	correct	0.568569	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	REPULSIVE	Text	neg	k	['k']	correct	0.649728	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	GREAT	Text	pos	d	['d']	correct	0.624530	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	APPALLING	Text	neg	k	['k']	correct	0.751844	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	MARVELOUS	Text	pos	d	['d']	correct	0.650013	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	2	LIKEABLE	Text	pos	d	['d']	correct	0.591707	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	OFFENSIVE	Text	neg	k	['k']	correct	1.300519	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.431827	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white1.bmp	Image	NonBob	d	['d']	correct	0.662452	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	AWFUL	Text	neg	k	['k']	correct	0.628481	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	TERRIBLE	Text	neg	k	['k']	correct	0.731814	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.774758	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	DREADFUL	Text	neg	k	['k']	correct	0.599635	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	MAGNIFICENT	Text	pos	d	['d']	correct	0.583766	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	FABULOUS	Text	pos	d	['d']	correct	0.648448	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.566806	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	INFERIOR	Text	neg	k	['k']	correct	0.831942	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	DELIGHTFUL	Text	pos	d	['d']	correct	0.831171	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	WONDERFUL	Text	pos	d	['d']	correct	0.678665	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	REPULSIVE	Text	neg	k	['k']	correct	0.643998	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.825831	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white4.bmp	Image	NonBob	d	['d']	correct	0.672544	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	ROTTEN	Text	neg	k	['k']	correct	0.758010	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.695128	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.971214	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.651701	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white5.bmp	Image	Bob	k	['k']	correct	0.537196	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	MARVELOUS	Text	pos	d	['d']	correct	0.611935	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	SUPERB	Text	pos	d	['d']	correct	0.515729	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white2.bmp	Image	NonBob	d	['d']	correct	0.622458	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	DISGUSTING	Text	neg	k	['k']	correct	0.589998	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	NASTY	Text	neg	k	['k']	correct	0.550436	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	GREAT	Text	pos	d	['d']	correct	0.736549	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
11	34	white1.bmp	Image	NonBob	d	['d']	correct	0.714432	0.000000	1	1	2	1	MacMini2.local	2017-09-12_15.58.18.900505
