ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
39	1	white5.bmp	Image	NonBob	d	['d']	correct	2.783515	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white3.bmp	Image	NonBob	d	['k']	error	1.952216	4.424340	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	1.015608	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.463430	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.317527	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.304997	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white4.bmp	Image	NonBob	d	['d']	correct	0.541029	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.423625	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.398968	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white4.bmp	Image	NonBob	d	['d']	correct	0.550884	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.384699	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.721533	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white5.bmp	Image	NonBob	d	['d']	correct	0.492721	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.449421	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.335699	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white2.bmp	Image	NonBob	d	['d']	correct	0.490303	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white2.bmp	Image	NonBob	d	['d']	correct	0.447018	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	bob1.bmp	Image	NonBob	d	['k']	error	0.477527	1.525558	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white1.bmp	Image	Bob	k	['k']	correct	0.616977	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	1	white3.bmp	Image	NonBob	d	['d']	correct	0.784326	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.944387	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.562890	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	FAVORABLE	Text	pos	d	['d']	correct	0.580847	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	FABULOUS	Text	pos	d	['d']	correct	0.446398	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	ROTTEN	Text	neg	k	['k']	correct	0.589507	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	AWFUL	Text	neg	k	['k']	correct	0.350352	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	SUPERB	Text	pos	d	['d']	correct	0.560397	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	APPALLING	Text	neg	k	['k']	correct	0.538254	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	MARVELOUS	Text	pos	d	['d']	correct	0.516911	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	TERRIBLE	Text	neg	k	['k']	correct	0.360289	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	EXCELLENT	Text	pos	d	['d']	correct	0.554459	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	DISGUSTING	Text	neg	k	['k']	correct	0.404168	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	DREADFUL	Text	neg	k	['d']	error	0.420223	1.428041	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	NASTY	Text	neg	k	['k']	correct	0.579449	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	WONDERFUL	Text	pos	d	['d']	correct	0.572881	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	GREAT	Text	pos	d	['d']	correct	0.854945	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	REPULSIVE	Text	neg	k	['k']	correct	0.596857	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	INFERIOR	Text	neg	k	['k']	correct	0.709558	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	OFFENSIVE	Text	neg	k	['k']	correct	0.537474	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	2	LIKEABLE	Text	pos	d	['d']	correct	0.620457	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	LIKEABLE	Text	pos	d	['d']	correct	7.639738	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	NASTY	Text	neg	k	['k']	correct	1.734394	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	REPULSIVE	Text	neg	k	['k']	correct	0.696865	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	ROTTEN	Text	neg	k	['k']	correct	0.613743	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	DELIGHTFUL	Text	pos	d	['d']	correct	0.941608	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	white1.bmp	Image	Bob	k	['k']	correct	2.159786	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	white5.bmp	Image	NonBob	d	['d']	correct	1.176900	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	white1.bmp	Image	Bob	k	['k']	correct	0.817774	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	INFERIOR	Text	neg	k	['k']	correct	1.304713	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
39	34	white4.bmp	Image	NonBob	d	['d']	correct	2.668427	0.000000	1	1	1	2	MacMini2.local	2017-09-21_14.57.49.981061
