ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
21	1	white4.bmp	Image	NonBob	k	['k']	correct	2.237176	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.939628	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	1.278262	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.523677	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.390746	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.423734	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white3.bmp	Image	NonBob	k	['k']	correct	0.646823	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white5.bmp	Image	NonBob	k	['k']	correct	0.605557	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white5.bmp	Image	NonBob	k	['k']	correct	0.429822	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.509127	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.481144	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.614415	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.662197	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white1.bmp	Image	NonBob	k	['k']	correct	0.916330	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.823634	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.495066	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white2.bmp	Image	Bob	d	['d']	correct	0.579747	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white4.bmp	Image	NonBob	k	['k']	correct	0.661001	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white1.bmp	Image	NonBob	k	['k']	correct	0.531151	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	1	white3.bmp	Image	NonBob	k	['k']	correct	0.510181	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	INFERIOR	Text	neg	d	['d']	correct	2.291076	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	ROTTEN	Text	neg	d	['d']	correct	1.023879	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	GREAT	Text	pos	k	['k']	correct	0.654852	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	OFFENSIVE	Text	neg	d	['d']	correct	1.013054	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	AWFUL	Text	neg	d	['d']	correct	0.564992	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	TERRIBLE	Text	neg	d	['d']	correct	0.519060	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.602467	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	MARVELOUS	Text	pos	k	['k']	correct	0.602252	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	LIKEABLE	Text	pos	k	['k']	correct	0.530180	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	REPULSIVE	Text	neg	d	['d']	correct	0.997740	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	SUPERB	Text	pos	k	['k']	correct	0.695011	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	DREADFUL	Text	neg	d	['d']	correct	1.603602	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	FAVORABLE	Text	pos	k	['k']	correct	0.795473	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.620295	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	EXCELLENT	Text	pos	k	['k']	correct	0.467760	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	WONDERFUL	Text	pos	k	['k']	correct	0.408827	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	APPALLING	Text	neg	d	['d']	correct	2.136994	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	NASTY	Text	neg	d	['d']	correct	0.627629	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	FABULOUS	Text	pos	k	['k']	correct	0.547270	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	2	DISGUSTING	Text	neg	d	['d']	correct	0.661534	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	34	GREAT	Text	pos	k	['k']	correct	11.776383	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	34	white2.bmp	Image	Bob	d	['d']	correct	2.832985	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	34	FAVORABLE	Text	pos	k	['k']	correct	0.791533	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
21	34	white2.bmp	Image	Bob	d	['d']	correct	0.807799	0.000000	1	1	1	2	MacMini2.local	2017-09-14_14.58.05.703263
