ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.981784	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white1.bmp	Image	NonBob	d	['d']	correct	0.703476	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.571421	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white5.bmp	Image	NonBob	d	['d']	correct	0.484663	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.713610	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.581387	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.462830	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.540775	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.615147	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.519461	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.418542	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white1.bmp	Image	NonBob	d	['d']	correct	0.585916	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white5.bmp	Image	NonBob	d	['d']	correct	0.506531	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white3.bmp	Image	NonBob	d	['d']	correct	0.558719	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.568708	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.442067	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white2.bmp	Image	Bob	k	['k']	correct	0.456782	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white4.bmp	Image	NonBob	d	['d']	correct	0.710626	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white4.bmp	Image	NonBob	d	['d']	correct	0.442645	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	1	white3.bmp	Image	NonBob	d	['d']	correct	0.601498	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.948011	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
15	2	REPULSIVE	Text	neg	k	['k']	correct	0.806522	0.000000	1	1	2	2	MacMini3.local	2017-09-14_14.24.18.572882
