ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
30	1	white2.bmp	Image	NonBob	d	['d']	correct	0.857189	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	1.015218	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white1.bmp	Image	NonBob	d	['d']	correct	0.487234	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white2.bmp	Image	NonBob	d	['d']	correct	0.667764	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.489185	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white1.bmp	Image	NonBob	d	['d']	correct	0.421755	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.589163	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.365681	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.503170	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['d']	error	0.331220	0.923167	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white5.bmp	Image	NonBob	d	['d']	correct	0.838429	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.565104	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.463225	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.421320	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['k']	correct	0.388702	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.453130	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white3.bmp	Image	NonBob	d	['d']	correct	0.507327	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white3.bmp	Image	NonBob	d	['d']	correct	0.415045	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white4.bmp	Image	Bob	k	['d']	error	0.391175	4.887158	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	1	white5.bmp	Image	NonBob	d	['d']	correct	0.835845	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	INFERIOR	Text	neg	d	['k']	error	3.504659	4.592412	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	EXCELLENT	Text	pos	k	['k']	correct	1.209256	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	MARVELOUS	Text	pos	k	['k']	correct	1.577303	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	DREADFUL	Text	neg	d	['d']	correct	0.754459	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.684329	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	ROTTEN	Text	neg	d	['d']	correct	1.169776	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
30	2	FABULOUS	Text	pos	k	['k']	correct	0.770942	0.000000	1	2	2	2	MacMini4.local	2017-09-18_11.27.55.159506
