ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
52	1	white1.bmp	Image	NonBob	k	['k']	correct	1.173722	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.703129	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.458995	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white5.bmp	Image	NonBob	k	['k']	correct	0.393113	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white2.bmp	Image	NonBob	k	['k']	correct	0.513628	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white1.bmp	Image	NonBob	k	['k']	correct	0.909573	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white5.bmp	Image	NonBob	k	['k']	correct	0.425847	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.385005	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white4.bmp	Image	NonBob	k	['k']	correct	0.761612	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.419549	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.371064	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white3.bmp	Image	Bob	d	['d']	correct	0.316536	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.375498	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
52	1	white2.bmp	Image	NonBob	k	['k']	correct	0.585134	0.000000	1	2	1	1	MacMini1.local	2017-09-25_10.58.09.652102
