ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
51	1	white5.bmp	Image	Bob	k	['k']	correct	16.233246	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	1.975988	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white4.bmp	Image	NonBob	d	['k']	error	1.313075	30.969885	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white3.bmp	Image	NonBob	d	['d']	correct	1.874612	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white1.bmp	Image	NonBob	d	['d']	correct	0.983656	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white2.bmp	Image	NonBob	d	['d']	correct	0.616462	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.599981	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.511826	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.355973	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white3.bmp	Image	NonBob	d	['d']	correct	0.749774	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.439787	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.430437	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.381655	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white4.bmp	Image	NonBob	d	['d']	correct	0.751198	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.409146	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.768980	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white1.bmp	Image	NonBob	d	['d']	correct	0.546455	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white2.bmp	Image	NonBob	d	['d']	correct	0.709133	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.481295	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	1	white5.bmp	Image	Bob	k	['k']	correct	0.886360	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	DREADFUL	Text	neg	k	['k']	correct	2.384660	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	OFFENSIVE	Text	neg	k	['k']	correct	0.833223	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	WONDERFUL	Text	pos	d	['d']	correct	0.559719	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	NASTY	Text	neg	k	['k']	correct	0.705755	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	INFERIOR	Text	neg	k	['k']	correct	1.381806	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.671061	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	APPALLING	Text	neg	k	['d']	error	0.588423	1.444413	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	AWFUL	Text	neg	k	['k']	correct	0.699817	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	EXCELLENT	Text	pos	d	['d']	correct	0.615984	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	MARVELOUS	Text	pos	d	['d']	correct	0.527256	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	GREAT	Text	pos	d	['d']	correct	0.514412	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	FAVORABLE	Text	pos	d	['d']	correct	0.614363	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	LIKEABLE	Text	pos	d	['d']	correct	0.822490	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	FABULOUS	Text	pos	d	['d']	correct	0.436459	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	ROTTEN	Text	neg	k	['k']	correct	0.605073	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	REPULSIVE	Text	neg	k	['k']	correct	0.621272	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	DISGUSTING	Text	neg	k	['k']	correct	0.524440	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	TERRIBLE	Text	neg	k	['k']	correct	0.495962	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	SUPERB	Text	pos	d	['d']	correct	0.797192	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.765839	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	DREADFUL	Text	neg	k	['d']	error	3.425026	3.897008	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['d']	error	0.269026	0.597238	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.901309	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white3.bmp	Image	NonBob	d	['d']	correct	0.712482	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.555758	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	FAVORABLE	Text	pos	d	['k']	error	1.093829	1.437709	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white1.bmp	Image	NonBob	d	['d']	correct	0.499912	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	MARVELOUS	Text	pos	d	['d']	correct	1.047786	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	ROTTEN	Text	neg	k	['d']	error	0.654703	1.054447	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	OFFENSIVE	Text	neg	k	['k']	correct	0.820531	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.835172	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.584932	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	WONDERFUL	Text	pos	d	['k']	error	1.873991	2.273617	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	APPALLING	Text	neg	k	['d']	error	0.942924	1.366992	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.487682	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	AWFUL	Text	neg	k	['d']	error	0.476293	0.748408	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	MAGNIFICENT	Text	pos	d	['k']	error	0.559127	0.798887	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white1.bmp	Image	NonBob	d	['d']	correct	0.503145	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['d']	error	0.314408	0.634332	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	GREAT	Text	pos	d	['k']	error	0.281094	0.616848	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	SUPERB	Text	pos	d	['d']	correct	0.136391	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	NASTY	Text	neg	k	['d']	error	0.298854	1.098939	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white4.bmp	Image	NonBob	d	['k']	error	0.502627	0.854458	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	REPULSIVE	Text	neg	k	['d']	error	0.284325	0.940334	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.262444	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.339571	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white4.bmp	Image	NonBob	d	['d']	correct	0.445753	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white2.bmp	Image	NonBob	d	['d']	correct	0.539830	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	EXCELLENT	Text	pos	d	['d']	correct	0.838628	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.428331	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	TERRIBLE	Text	neg	k	['k']	correct	0.731925	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	FABULOUS	Text	pos	d	['d']	correct	0.079204	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	LIKEABLE	Text	pos	d	['k']	error	0.236574	0.612335	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
51	34	white5.bmp	Image	Bob	k	['k']	correct	0.859828	0.000000	1	1	1	1	MacMini2.local	2017-09-25_09.55.01.311055
