ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
4,PLOK,nonword,new,NA,old,3.17413496971,S,1.94697594643
4,CHIE,nonword,old,24,old,1.56229186058,S,3.26791906357
4,HESP,nonword,old,32,old,3.13892602921,S,1.45810699463
4,DAPT,nonword,old,18,new,1.3633711338,N,NA
4,CHUR,nonword,old,15,new,3.95901894569,N,NA
4,DOYS,nonword,new,NA,new,3.05772185326,N,NA
4,RILM,nonword,old,49,old,1.94697594643,S,1.17677903175
4,KISS,word,old,7,old,1.35393095016,S,1.59749603271
4,BEEF,word,old,11,old,1.26712083817,S,1.04864597321
4,NOGE,nonword,old,28,new,1.14003419876,N,NA
4,FOSK,nonword,old,21,old,1.4835319519,S,1.46941208839
4,DAUV,nonword,new,NA,new,1.57256007195,N,NA
4,MENC,nonword,new,NA,new,1.27801799774,N,NA
4,TASP,nonword,new,NA,old,1.11583185196,S,1.43162798882
4,WASH,word,new,NA,new,1.7647190094,N,NA
4,FACT,word,new,NA,new,1.42417287827,N,NA
4,DATE,word,old,2,old,0.919871091843,S,0.945652008057
4,LATT,nonword,old,26,new,1.36905288696,N,NA
4,KNEE,word,old,19,new,1.56455111504,N,NA
4,HAND,word,old,39,old,0.968244075775,S,0.937850952148
4,SNUZ,nonword,new,NA,old,1.14768481255,U,2.26512885094
4,HOME,word,old,34,old,2.04852700233,S,1.19403409958
4,ABST,nonword,old,13,old,1.60751914978,S,1.16891789436
4,LORT,nonword,new,NA,new,1.06034493446,N,NA
4,JOSP,nonword,new,NA,new,0.979964017868,N,NA
4,COLV,nonword,new,NA,new,1.01960706711,N,NA
4,SPIZ,nonword,old,17,new,0.995099067688,N,NA
4,SONG,word,old,22,old,0.968945980072,S,1.24071478844
4,GOOD,word,old,23,old,0.892308950424,S,0.971794843674
4,WUIL,nonword,old,48,new,1.09341716766,N,NA
4,FEET,word,old,33,old,0.999114990234,S,0.768862962723
4,WALK,word,new,NA,old,0.900760173798,S,0.746299982071
4,WIND,word,new,NA,new,1.25762200356,N,NA
4,ZEAM,nonword,old,35,new,0.995223045349,N,NA
4,HALL,word,old,46,new,1.22482204437,N,NA
4,KEPH,nonword,old,36,new,0.952423810959,N,NA
4,YAIL,nonword,new,NA,new,0.829921007156,N,NA
4,GATE,word,old,8,old,1.26791906357,S,0.993707895279
4,LOOK,word,new,NA,old,0.82306098938,S,0.764806985855
4,HOAB,nonword,new,NA,new,1.27237606049,N,NA
4,LODD,nonword,new,NA,old,1.60601687431,S,0.799605131149
4,BIRD,word,old,29,old,1.2752199173,S,0.894853115082
4,LIKE,word,old,12,old,1.15246486664,S,0.940265893936
4,MAKE,word,old,43,new,1.32373809814,N,NA
4,SEAT,word,new,NA,new,1.35110497475,N,NA
4,GIRL,word,new,NA,new,1.44460701942,N,NA
4,WORK,word,new,NA,old,1.13638401031,S,0.736221075058
4,UFTS,nonword,old,9,old,0.729620933533,S,1.23336291313
4,MYDE,nonword,new,NA,new,0.950609922409,N,NA
4,NAUC,nonword,new,NA,old,1.10848712921,S,0.770191907883
4,MIND,word,old,5,old,0.803833007812,S,0.701696872711
4,RETE,nonword,new,NA,new,1.5491809845,N,NA
4,BOOK,word,new,NA,old,1.80500197411,S,1.21464300156
4,BATH,word,new,NA,old,0.983772993088,S,0.829544067383
4,CWUL,nonword,old,6,old,1.35508513451,S,0.742798089981
4,LIFE,word,new,NA,old,0.902366161346,S,0.868134975433
4,GWIC,nonword,old,42,new,1.10760092735,N,NA
4,RAIN,word,new,NA,new,1.19510698318,N,NA
4,FACE,word,new,NA,old,1.10497999191,S,0.934550046921
