ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
10,CHIE,nonword,old,28,old,5.79124188423,U,5.61572599411
10,TREE,word,new,NA,old,2.6719660759,S,2.01126599312
10,SNOW,word,new,NA,new,2.53262805939,N,NA
10,KEPH,nonword,new,NA,old,5.58996987343,S,2.6425921917
10,DAPT,nonword,new,NA,old,1.96571397781,S,0.454910993576
10,MIND,word,old,14,old,5.61684203148,U,1.89518404007
10,BEEF,word,old,16,old,1.71262693405,S,1.60432720184
10,CLOF,nonword,old,42,old,1.3356192112,S,0.343249797821
10,PLOK,nonword,new,NA,new,1.91875195503,N,NA
10,DATE,word,new,NA,old,4.90052890778,U,1.68883299828
10,HOME,word,old,48,old,2.41246891022,S,1.55588698387
10,LEFT,word,new,NA,new,1.81698107719,N,NA
10,DWEK,nonword,old,47,new,3.02642607689,N,NA
10,VABB,nonword,old,6,old,4.12190914154,U,1.61052012444
10,RAIN,word,old,17,old,1.38809704781,S,2.02581501007
10,DOOR,word,new,NA,new,1.38493704796,N,NA
10,NOGE,nonword,new,NA,new,1.61637806892,N,NA
10,NAUC,nonword,old,7,new,2.65782690048,N,NA
10,LOOK,word,new,NA,old,1.45920014381,S,1.48087596893
10,SEAT,word,old,11,old,2.00432682037,S,0.365529060364
10,SOTE,nonword,new,NA,new,1.45727300644,N,NA
10,NOTE,word,new,NA,new,2.19483613968,N,NA
10,SALT,word,new,NA,new,1.71205401421,N,NA
10,MYDE,nonword,old,25,old,1.68562602997,S,1.21517920494
10,FACT,word,new,NA,new,1.97654604912,N,NA
10,WASH,word,old,22,old,1.75413393974,S,0.573668003082
10,SEFS,nonword,new,NA,old,2.79925894737,S,1.16259717941
10,KISS,word,old,20,old,1.5181620121,S,1.32961606979
10,BIRD,word,old,35,old,2.25925517082,S,1.30661797523
10,RETE,nonword,new,NA,new,1.3860270977,N,NA
10,WONS,nonword,old,2,old,3.20172381401,S,1.69080901146
10,FOSK,nonword,new,NA,new,2.02794194221,N,NA
10,FACE,word,old,32,old,1.54752612114,S,1.33715796471
10,RILM,nonword,new,NA,new,1.5141711235,N,NA
10,NARN,nonword,new,NA,old,8.88838100433,U,1.32764101028
10,ABST,nonword,old,1,old,1.50737094879,S,1.36093902588
10,CWEB,nonword,old,15,old,1.7324488163,S,1.19572710991
10,CHUR,nonword,old,27,old,3.16954684258,S,1.20857095718
10,FOMB,nonword,old,12,old,3.79621505737,U,1.34281110764
10,WORK,word,old,43,old,4.50277709961,S,1.24350500107
10,CAKE,word,old,8,old,1.19118595123,S,1.25875401497
10,GIRL,word,old,4,old,1.1240799427,S,1.24575996399
10,ZARC,nonword,new,NA,new,2.8492410183,N,NA
10,TASP,nonword,old,50,new,5.21276497841,N,NA
10,HALF,word,old,21,old,1.3330180645,S,1.24461984634
10,LATT,nonword,new,NA,new,2.27185702324,N,NA
10,KLIB,nonword,new,NA,new,1.61333203316,N,NA
10,GATE,word,new,NA,new,1.73471713066,N,NA
10,WONE,nonword,old,23,old,1.44037604332,S,1.24191498756
10,SONG,word,old,41,new,3.21350598335,N,NA
10,CWUL,nonword,new,NA,old,1.59053206444,S,0.922035932541
10,BLUE,word,new,NA,new,1.66149902344,N,NA
10,JOSP,nonword,new,NA,new,1.62093782425,N,NA
10,SPIZ,nonword,new,NA,new,1.21248698235,N,NA
10,MENC,nonword,new,NA,new,2.33388900757,N,NA
10,COLD,word,old,3,old,1.26339292526,S,1.62906002998
10,ROAD,word,old,40,old,4.90059804916,U,1.76893806458
10,KNEE,word,new,NA,new,1.64444613457,N,NA
10,YEAR,word,new,NA,new,1.5198969841,N,NA
10,REST,word,old,29,old,1.66773581505,S,1.31298995018
10,PAGE,word,old,38,old,1.83057403564,S,0.946013212204
10,FEET,word,old,18,new,4.05763983727,N,NA
10,HEAD,word,new,NA,new,3.88241004944,N,NA
10,BATH,word,old,13,old,1.72539591789,S,1.23881697655
10,WALK,word,new,NA,new,1.86836194992,N,NA
10,LINE,word,new,NA,new,2.05161619186,N,NA
10,SHOP,word,old,49,old,1.87726378441,S,1.29654693604
10,SKIN,word,old,31,old,1.82620096207,S,1.06389784813
10,DAUV,nonword,new,NA,old,1.51117491722,U,1.11458301544
10,MAKE,word,new,NA,new,1.73622202873,N,NA
10,SNUZ,nonword,new,NA,old,2.51380205154,S,1.1570558548
10,WUIL,nonword,old,39,old,1.53064107895,S,1.21015381813
10,BOOK,word,old,36,old,3.93982791901,S,1.22448706627
10,LORT,nonword,new,NA,new,1.54404687881,N,NA
10,TIME,word,new,NA,old,3.14397621155,S,1.14098191261
10,UFTS,nonword,new,NA,new,2.32420802116,N,NA
10,GWIC,nonword,old,45,new,1.90358090401,N,NA
10,DUFE,nonword,old,34,old,1.59113287926,S,1.07465100288
10,HESP,nonword,old,26,old,2.48821020126,U,1.39334487915
