ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
5,NOGE,nonword,old,2,old,7.2856760025,U,3.07707309723
5,GIRL,word,old,35,old,2.39426803589,S,1.14964604378
5,TREE,word,old,25,new,4.13117694855,N,NA
5,HOAB,nonword,old,27,new,3.61992192268,N,NA
5,YAIL,nonword,old,11,old,1.5491039753,S,1.29659295082
5,SPIZ,nonword,new,NA,new,1.96191501617,N,NA
5,MYDE,nonword,old,6,old,2.38934397697,U,0.864603996277
5,PAGE,word,new,NA,new,3.36816000938,N,NA
5,GWIC,nonword,new,NA,old,1.73940491676,S,1.10472607613
5,TRUV,nonword,old,15,old,1.06450891495,S,1.05403590202
5,ZEAM,nonword,old,29,old,2.55173015594,U,1.05874705315
5,WORK,word,old,5,old,1.66097903252,S,0.962038040161
5,CLOF,nonword,new,NA,new,1.3575360775,N,NA
5,JALT,nonword,old,30,new,2.12307596207,N,NA
5,HAND,word,new,NA,old,1.44651794434,U,0.855955839157
5,WONS,nonword,new,NA,old,2.25781917572,S,0.977133989334
5,GOOD,word,old,24,old,1.77880620956,S,0.386250019073
5,ZARC,nonword,old,22,old,2.690076828,S,0.841436862946
5,HESP,nonword,old,18,new,1.30864214897,N,NA
5,SEAT,word,new,NA,new,2.29217004776,N,NA
5,LODD,nonword,new,NA,new,1.30154299736,N,NA
5,SKIN,word,new,NA,old,1.11728787422,U,1.05673408508
5,RILM,nonword,new,NA,old,2.32842302322,U,0.737628936768
5,SIME,nonword,new,NA,new,1.93951201439,N,NA
5,GATE,word,new,NA,old,1.31684303284,U,0.80026102066
5,SNOW,word,new,NA,new,2.36412000656,N,NA
5,CWEB,nonword,new,NA,old,1.6875770092,S,0.74494099617
5,TALK,word,new,NA,old,0.888654947281,S,0.794461011887
5,DAUV,nonword,old,13,old,1.88010787964,S,0.833429098129
5,TASP,nonword,old,31,new,1.8629989624,N,NA
5,HALF,word,old,42,old,1.17458701134,S,0.774154901505
5,KLIB,nonword,new,NA,new,1.27163696289,N,NA
5,LATT,nonword,new,NA,new,1.06923508644,N,NA
5,COLV,nonword,old,43,old,1.07706618309,U,0.808250904083
5,LEFT,word,new,NA,new,1.61235618591,N,NA
5,DOOR,word,old,17,old,1.1978199482,S,0.721388101578
5,DENC,nonword,new,NA,new,2.81301498413,N,NA
5,COAT,word,old,12,old,3.07840299606,S,0.713316202164
5,SEFS,nonword,new,NA,new,1.41491699219,N,NA
5,ABST,nonword,new,NA,new,1.71242403984,N,NA
5,CHUR,nonword,old,46,new,1.45386099815,N,NA
5,RETE,nonword,old,10,new,1.74341702461,N,NA
5,COLD,word,new,NA,old,0.94310092926,U,0.692503929138
5,FACE,word,old,9,old,1.03084015846,S,0.770065069199
5,VEUL,nonword,new,NA,old,1.29955601692,U,0.752964019775
5,BATH,word,old,36,new,2.06280088425,N,NA
5,NOTE,word,new,NA,old,1.07017493248,S,0.618003129959
5,ROAD,word,new,NA,new,1.24351000786,N,NA
5,VABB,nonword,old,50,new,1.35109210014,N,NA
5,KNEE,word,old,14,new,1.10843896866,N,NA
5,BLUE,word,old,1,old,1.09222102165,U,0.723644971848
5,WONE,nonword,old,7,old,1.5276157856,S,0.745167970657
5,FACT,word,new,NA,old,0.864896059036,S,0.75855588913
