ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
26,DATE,word,new,NA,new,4.99037790298,N,NA
26,GIRL,word,old,42,old,2.11685395241,S,8.44860601425
26,SPIZ,nonword,new,NA,new,2.96987509727,N,NA
26,DUFE,nonword,new,NA,new,2.860891819,N,NA
26,GATE,word,new,NA,old,1.22016382217,S,4.83403396606
26,LEFT,word,new,NA,old,1.83047580719,S,2.0099439621
26,WALK,word,old,20,new,2.01116085052,N,NA
26,FACE,word,old,38,new,1.70042085648,N,NA
26,WASH,word,new,NA,old,3.03622698784,U,0.990828990936
26,LATT,nonword,new,NA,old,1.7969930172,U,1.02416682243
26,CAKE,word,new,NA,new,1.89574790001,N,NA
26,CWUL,nonword,old,35,old,1.31332206726,U,0.924590826035
26,WONE,nonword,new,NA,new,1.5123770237,N,NA
26,MENC,nonword,old,2,old,1.63802409172,U,1.12130403519
26,FOMB,nonword,new,NA,new,2.4931230545,N,NA
26,DOYS,nonword,old,47,old,1.56637811661,U,0.743598937988
26,TREE,word,old,23,new,1.8714427948,N,NA
26,CHUR,nonword,new,NA,new,2.84487700462,N,NA
26,ZEAM,nonword,old,31,old,1.48806190491,U,1.04965996742
26,PLOK,nonword,new,NA,old,2.45154285431,U,0.906424999237
26,GWIC,nonword,old,8,old,2.41842913628,U,0.921286821365
26,CASH,word,new,NA,old,1.8692278862,S,0.992727041245
26,DOOR,word,new,NA,old,1.26234316826,S,1.26794195175
26,SOTE,nonword,new,NA,new,1.02727103233,N,NA
26,DAPT,nonword,old,11,old,1.37090396881,U,0.930363893509
26,SIME,nonword,new,NA,old,1.42030405998,U,0.993587970734
26,LIFE,word,new,NA,new,1.19929289818,N,NA
26,HOME,word,new,NA,new,1.23673796654,N,NA
26,FOSK,nonword,old,9,old,1.31463003159,U,0.981961011887
26,RILM,nonword,new,NA,new,1.53356003761,N,NA
26,SEFS,nonword,new,NA,new,1.24708390236,N,NA
26,SWAZ,nonword,new,NA,old,0.994786977768,U,0.758152961731
26,SNOW,word,new,NA,new,3.23596692085,N,NA
26,LORT,nonword,new,NA,new,1.68102693558,N,NA
26,SNUZ,nonword,new,NA,new,1.51645803452,N,NA
26,DENC,nonword,old,33,new,1.22593617439,N,NA
26,PAGE,word,old,29,old,1.12184500694,S,0.995296955109
26,TIME,word,old,15,old,0.976927042007,S,0.824645996094
26,KLIB,nonword,new,NA,new,1.00796484947,N,NA
26,BATH,word,old,40,new,1.59565591812,N,NA
26,COLV,nonword,new,NA,old,0.928021907806,U,0.754669189453
26,MAKE,word,new,NA,new,1.45643210411,N,NA
26,SEAT,word,new,NA,old,1.30628395081,S,1.25599312782
26,WORK,word,new,NA,old,0.953341007233,S,1.1890399456
26,HAND,word,old,48,old,2.64469504356,S,0.870000839233
26,RAIN,word,new,NA,new,1.09937596321,N,NA
26,WONS,nonword,old,50,new,0.980928897858,N,NA
26,BLUE,word,old,25,old,1.11690807343,S,0.976380109787
26,BEEF,word,new,NA,new,1.73791408539,N,NA
26,KISS,word,old,46,new,1.00330495834,N,NA
26,DAUV,nonword,old,34,old,1.41512799263,U,1.22240805626
26,JOSP,nonword,new,NA,new,1.14192914963,N,NA
26,LINE,word,new,NA,old,0.941814899445,S,1.07551288605
26,VEUL,nonword,old,24,new,1.17684006691,N,NA
26,NOGE,nonword,new,NA,old,1.02659416199,U,1.11219096184
26,HEAD,word,new,NA,old,1.45407986641,S,0.981585025787
26,FEET,word,old,28,new,1.2210547924,N,NA
26,RETE,nonword,new,NA,new,1.62050390244,N,NA
26,CWEB,nonword,old,10,old,1.02009606361,U,0.937508821487
26,BOOK,word,old,30,old,2.4116101265,S,0.522850990295
26,UFTS,nonword,new,NA,old,2.88667106628,U,0.711320161819
26,LODD,nonword,old,16,new,1.19720101357,N,NA
26,SALT,word,new,NA,new,1.49060487747,N,NA
26,SONG,word,new,NA,new,1.20413184166,N,NA
26,COLD,word,old,3,old,1.14392089844,S,0.949695110321
26,YEAR,word,old,12,old,1.21131491661,S,0.891169071198
26,HOAB,nonword,old,43,new,1.02836203575,N,NA
26,BIRD,word,old,37,old,1.0042090416,S,1.03794980049
26,TALK,word,old,44,new,2.09911990166,N,NA
26,LIKE,word,new,NA,new,1.64464998245,N,NA
26,WUIL,nonword,old,5,old,2.68831181526,U,0.769268989563
26,CLOF,nonword,new,NA,new,4.69315695763,N,NA
26,NARN,nonword,old,36,old,1.70197701454,U,0.883094072342
26,ROAD,word,old,26,old,1.39109420776,S,0.818399906158
26,GOOD,word,new,NA,new,0.900102138519,N,NA
26,DWEK,nonword,new,NA,old,1.20386195183,U,0.869209051132
26,LOOK,word,old,41,new,1.00488305092,N,NA
26,HALL,word,old,19,old,1.12885594368,S,1.04223704338
26,TASP,nonword,new,NA,old,1.24597406387,U,0.791312932968
26,JALT,nonword,old,13,new,1.06909298897,N,NA
26,CHIE,nonword,new,NA,new,1.08446502686,N,NA
26,YAIL,nonword,old,17,new,1.06428599358,N,NA
26,VABB,nonword,old,49,new,1.27985811234,N,NA
26,MYDE,nonword,old,22,old,1.00353097916,U,0.876945972443
26,NOTE,word,new,NA,old,1.3388710022,S,0.962656974792
26,SKIN,word,new,NA,old,1.5660841465,S,0.951632022858
26,ZARC,nonword,new,NA,new,1.21313118935,N,NA
26,TRUV,nonword,old,45,new,1.27076506615,N,NA
26,SHOP,word,old,21,old,1.33231711388,S,1.58799791336
26,HALF,word,new,NA,new,1.46724390984,N,NA
26,COAT,word,old,4,new,1.43489098549,N,NA
26,NAUC,nonword,old,1,old,1.50449609756,U,1.46172618866
26,MIND,word,old,32,new,1.48520493507,N,NA
26,HESP,nonword,old,14,new,1.15267181396,N,NA
26,WIND,word,old,7,old,1.00652503967,S,1.30441498756
26,KNEE,word,new,NA,new,1.28759002686,N,NA
26,KEPH,nonword,old,39,new,1.96308684349,N,NA
26,ABST,nonword,old,6,old,1.27057981491,U,0.954174995422
26,REST,word,old,27,old,1.27194285393,S,0.835463047028
26,FACT,word,old,18,old,3.60921287537,S,0.754225969315
