ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
6,PAGE,word,old,10,old,3.23883104324,S,1.95380616188
6,DATE,word,new,NA,old,1.9751739502,S,2.13471484184
6,DOOR,word,old,2,new,2.76784992218,N,NA
6,VABB,nonword,new,NA,new,2.53901720047,N,NA
6,DAUV,nonword,new,NA,old,2.56439185143,S,0.997544050217
6,ZEAM,nonword,old,44,old,2.53936815262,S,0.840781927109
6,DUFE,nonword,old,22,old,1.66013813019,S,0.921702861786
6,MIND,word,old,15,old,1.18121814728,S,0.931128978729
6,FACE,word,old,4,old,1.1085319519,S,0.986186981201
6,DAPT,nonword,new,NA,old,1.15387892723,S,1.36553287506
6,SOTE,nonword,old,38,new,2.16883707047,N,NA
6,WONS,nonword,old,14,old,1.63648104668,S,1.03186583519
6,HESP,nonword,old,33,new,1.28523612022,N,NA
6,TALK,word,new,NA,new,1.33684301376,N,NA
6,LORT,nonword,old,27,old,1.23454403877,S,0.958245992661
6,CAKE,word,old,5,old,1.19594812393,S,1.62320899963
6,HALF,word,new,NA,new,2.15861582756,N,NA
6,CWUL,nonword,new,NA,new,1.59594392776,N,NA
6,CWEB,nonword,new,NA,new,2.03344321251,N,NA
6,SALT,word,new,NA,old,5.90321207047,S,1.57165789604
6,NOTE,word,old,34,old,1.70100903511,S,1.50649499893
6,YAIL,nonword,old,11,old,1.42579317093,S,1.51151108742
6,SEFS,nonword,new,NA,new,2.78091001511,N,NA
6,SNUZ,nonword,new,NA,new,1.83585810661,N,NA
6,WONE,nonword,new,NA,new,3.52938199043,N,NA
6,SKIN,word,old,1,old,2.95652699471,S,1.57556915283
6,HOAB,nonword,old,21,old,3.85730886459,S,2.18421196938
6,SWAZ,nonword,new,NA,new,2.1030561924,N,NA
6,TREE,word,old,39,new,3.91867518425,N,NA
6,NARN,nonword,old,45,old,1.73181700706,S,1.2512178421
6,DENC,nonword,new,NA,new,2.55631303787,N,NA
6,SEAT,word,new,NA,old,7.79428505898,S,1.62782597542
6,COAT,word,old,37,old,3.37934184074,S,1.43437290192
6,RILM,nonword,new,NA,new,14.1840670109,N,NA
6,CASH,word,new,NA,new,2.49994897842,N,NA
6,GWIC,nonword,new,NA,new,1.30706715584,N,NA
6,GATE,word,old,29,old,1.42683196068,S,0.984592914581
6,YEAR,word,new,NA,old,1.49620580673,S,1.03156208992
6,CLOF,nonword,old,12,old,6.60532903671,S,1.66143894196
6,KNEE,word,new,NA,old,1.58898091316,S,0.882488012314
6,KISS,word,old,43,new,1.30988097191,N,NA
6,NOGE,nonword,new,NA,old,2.37966704369,S,1.58483099937
6,BEEF,word,old,18,old,1.47221589088,S,0.891945838928
