ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
19,HEAD,word,old,27,old,3.25109410286,S,11.1520659924
19,TRUV,nonword,new,NA,old,5.63705801964,S,2.58338689804
19,FACT,word,new,NA,new,3.86246490479,N,NA
19,NAUC,nonword,old,41,old,3.03739786148,U,1.47231388092
19,DUFE,nonword,old,36,old,2.35807609558,S,1.09735393524
19,MAKE,word,old,2,new,2.3867919445,N,NA
19,TALK,word,new,NA,old,2.53831100464,U,1.08152604103
19,REST,word,new,NA,new,1.70098304749,N,NA
19,CWUL,nonword,new,NA,old,1.94048190117,S,1.20180583
19,HALF,word,old,42,new,1.43735408783,N,NA
19,CASH,word,old,50,new,3.18689894676,N,NA
19,COLD,word,old,10,old,2.87414503098,S,1.381305933
19,FEET,word,old,46,old,1.66118693352,S,0.93036198616
19,RILM,nonword,old,45,old,2.31594800949,U,0.943198919296
19,CAKE,word,old,31,new,1.71882605553,N,NA
19,ZARC,nonword,old,7,old,1.46853494644,S,0.930051088333
19,LORT,nonword,old,26,old,1.44360184669,S,0.781128883362
19,PAGE,word,new,NA,new,1.59676384926,N,NA
19,SHOP,word,new,NA,new,1.56210899353,N,NA
19,RAIN,word,new,NA,new,1.63769483566,N,NA
19,BATH,word,new,NA,new,1.05132889748,N,NA
19,UFTS,nonword,new,NA,new,1.19646215439,N,NA
19,GOOD,word,new,NA,new,1.27420210838,N,NA
19,MIND,word,new,NA,old,2.487885952,U,1.00088119507
19,BOOK,word,new,NA,new,1.16460490227,N,NA
19,LATT,nonword,old,20,new,1.06410717964,N,NA
19,SONG,word,old,19,new,1.38380599022,N,NA
19,JALT,nonword,new,NA,old,1.46344804764,U,1.10887789726
19,DOYS,nonword,old,49,old,2.91677117348,S,0.74375295639
19,LOOK,word,old,18,old,2.04757905006,U,0.976578950882
19,HOAB,nonword,new,NA,old,1.65841698647,U,1.04188919067
19,RETE,nonword,new,NA,new,1.51752090454,N,NA
19,NOTE,word,new,NA,new,1.06685996056,N,NA
19,HESP,nonword,old,40,new,1.09850883484,N,NA
19,NOGE,nonword,old,21,old,1.30815315247,S,0.777834177017
19,WONE,nonword,new,NA,new,2.3955321312,N,NA
19,WONS,nonword,new,NA,new,2.92070508003,N,NA
19,PLOK,nonword,old,24,old,1.65202093124,U,0.803292989731
19,ROAD,word,new,NA,new,2.02317714691,N,NA
19,YAIL,nonword,old,13,new,1.02235794067,N,NA
19,YEAR,word,old,25,new,1.13392519951,N,NA
19,CHUR,nonword,new,NA,new,1.12740302086,N,NA
19,COLV,nonword,new,NA,old,1.51527404785,U,0.942593812943
19,JOSP,nonword,new,NA,new,1.27815890312,N,NA
19,GWIC,nonword,old,15,new,1.31569194794,N,NA
19,BIRD,word,old,5,new,1.47328996658,N,NA
19,MYDE,nonword,new,NA,new,1.13480496407,N,NA
19,SWAZ,nonword,new,NA,new,1.04026293755,N,NA
19,GATE,word,new,NA,new,1.49207401276,N,NA
19,SKIN,word,new,NA,new,1.04538297653,N,NA
19,TIME,word,old,8,old,2.21736001968,S,0.912528038025
