ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
20,WORK,word,old,15,old,7.93281793594,S,3.7306189537
20,BLUE,word,old,23,old,1.66755104065,S,1.7369530201
20,PAGE,word,new,NA,new,3.4342610836,N,NA
20,BOOK,word,old,4,old,1.759319067,S,0.928856134415
20,KISS,word,new,NA,new,5.45240187645,N,NA
20,COAT,word,new,NA,new,1.83671283722,N,NA
20,VEUL,nonword,new,NA,new,1.96211791039,N,NA
20,DAPT,nonword,old,3,old,1.24568605423,S,1.34324502945
20,SHOP,word,old,26,old,3.52699184418,U,3.45589089394
20,LODD,nonword,new,NA,new,1.47264695168,N,NA
20,WUIL,nonword,old,29,old,2.20640611649,U,1.35952806473
20,COLD,word,new,NA,new,1.72513914108,N,NA
20,YAIL,nonword,old,21,old,1.11267089844,S,0.924319028854
20,BATH,word,old,28,new,2.75978302956,N,NA
20,WALK,word,new,NA,new,2.21302103996,N,NA
20,JOSP,nonword,new,NA,new,2.22231316566,N,NA
20,SONG,word,old,22,old,1.12574410439,S,1.53544092178
20,NOGE,nonword,new,NA,new,1.38461589813,N,NA
20,RILM,nonword,old,25,old,1.28035497665,S,1.49007892609
20,CHUR,nonword,old,30,new,2.21934103966,N,NA
20,WONE,nonword,new,NA,new,1.38055181503,N,NA
20,WONS,nonword,old,14,old,1.88435411453,S,1.06170296669
20,MAKE,word,old,43,old,1.5494530201,S,0.93679189682
20,CASH,word,new,NA,old,0.54671216011,U,3.61638307571
20,PLOK,nonword,old,9,new,3.77722096443,N,NA
20,SALT,word,new,NA,old,4.43433189392,U,1.91684794426
20,SEFS,nonword,new,NA,new,1.69019198418,N,NA
20,TIME,word,new,NA,new,1.49159193039,N,NA
20,FOMB,nonword,old,10,new,4.01316189766,N,NA
20,FOSK,nonword,old,32,new,2.34203100204,N,NA
20,CAKE,word,old,46,old,2.32545018196,U,1.45453500748
20,VABB,nonword,old,12,old,1.56022286415,S,0.793804883957
20,LIFE,word,new,NA,new,2.07926392555,N,NA
20,REST,word,new,NA,new,1.4685690403,N,NA
20,GWIC,nonword,old,17,old,1.51639890671,S,0.82381105423
20,WASH,word,new,NA,new,1.43149113655,N,NA
20,SKIN,word,new,NA,new,1.86078000069,N,NA
20,CHIE,nonword,old,20,old,1.36434912682,S,0.909899950027
20,TREE,word,new,NA,new,2.22746300697,N,NA
20,HALF,word,old,37,new,2.07472801208,N,NA
20,TASP,nonword,new,NA,old,1.32033610344,S,1.92981600761
20,JALT,nonword,old,13,old,1.26722598076,S,0.744917869568
20,DOOR,word,old,41,old,1.2565009594,S,0.664051055908
20,BEEF,word,old,48,old,1.43178200722,S,0.819485902786
20,HALL,word,new,NA,new,1.54691004753,N,NA
20,GATE,word,old,16,old,1.84255099297,U,2.57990908623
20,SOTE,nonword,new,NA,new,1.81102585793,N,NA
20,CWEB,nonword,new,NA,new,1.32439398766,N,NA
20,LATT,nonword,old,31,new,2.58410692215,N,NA
20,FACT,word,new,NA,new,1.33513689041,N,NA
20,DWEK,nonword,new,NA,new,2.12879014015,N,NA
20,DOYS,nonword,new,NA,new,1.17990994453,N,NA
20,NOTE,word,old,5,old,1.16384887695,S,0.861497163773
20,COLV,nonword,new,NA,new,1.61292505264,N,NA
20,SNOW,word,old,34,old,1.43052196503,U,0.897877931595
20,ZARC,nonword,new,NA,new,1.44677591324,N,NA
20,SNUZ,nonword,new,NA,new,2.0870308876,N,NA
20,KLIB,nonword,new,NA,new,1.2982981205,N,NA
20,GOOD,word,old,49,new,2.3400118351,N,NA
20,TRUV,nonword,old,47,old,1.1553940773,U,0.790793180466
20,TALK,word,new,NA,new,2.70854496956,N,NA
20,KEPH,nonword,old,45,new,1.22763395309,N,NA
20,CLOF,nonword,new,NA,new,1.1391351223,N,NA
20,YEAR,word,old,42,old,1.13301801682,S,1.60461091995
20,LEFT,word,old,40,old,1.7361741066,S,0.831611871719
20,SIME,nonword,new,NA,new,1.50917482376,N,NA
20,DUFE,nonword,new,NA,new,1.30044293404,N,NA
20,LIKE,word,old,50,new,1.46810483932,N,NA
20,CWUL,nonword,old,38,new,2.89964604378,N,NA
20,UFTS,nonword,new,NA,new,1.28464388847,N,NA
20,RAIN,word,old,33,old,2.80850195885,U,0.82528591156
20,LOOK,word,new,NA,old,1.98551297188,U,0.710605144501
20,LINE,word,new,NA,new,1.27623796463,N,NA
20,GIRL,word,old,35,new,1.95386505127,N,NA
20,MYDE,nonword,new,NA,new,1.21522402763,N,NA
20,BIRD,word,new,NA,new,1.12065696716,N,NA
20,ROAD,word,old,18,old,2.21251606941,S,2.42784404755
20,RETE,nonword,old,2,old,1.2110440731,S,0.834581851959
20,DENC,nonword,new,NA,new,1.25613188744,N,NA
20,SEAT,word,new,NA,new,1.11368918419,N,NA
20,FEET,word,new,NA,new,1.11141490936,N,NA
20,SWAZ,nonword,old,36,new,3.65300107002,N,NA
20,SPIZ,nonword,old,1,old,4.49415397644,U,0.8284471035
20,HOAB,nonword,old,27,old,1.07637500763,U,2.09594702721
20,NAUC,nonword,old,8,old,1.12144684792,S,0.771009922028
20,MIND,word,new,NA,new,1.35659408569,N,NA
20,FACE,word,old,39,new,1.04203009605,N,NA
20,HEAD,word,old,24,old,2.54192304611,S,0.907119989395
20,DAUV,nonword,new,NA,old,1.24281787872,S,2.81250500679
20,LORT,nonword,new,NA,new,1.48534202576,N,NA
20,HAND,word,new,NA,new,1.0888710022,N,NA
20,MENC,nonword,old,44,new,0.988509893417,N,NA
20,HOME,word,new,NA,new,1.00411891937,N,NA
20,HESP,nonword,new,NA,new,2.41572594643,N,NA
20,ZEAM,nonword,new,NA,new,1.0168800354,N,NA
20,NARN,nonword,old,7,old,1.45873212814,S,1.15428996086
20,KNEE,word,old,11,old,0.991780996323,S,0.803555965424
20,ABST,nonword,old,19,old,1.3272049427,S,0.896838903427
20,DATE,word,new,NA,new,2.07443594933,N,NA
20,WIND,word,old,6,old,1.01585507393,S,0.719419002533
