ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
999,YAIL,nonword,old,38,old,1.82659602165,S,3.53633403778
999,COLV,nonword,new,NA,old,0.849478960037,S,1.03299498558
999,SEAT,word,new,NA,old,0.806575059891,S,0.808348894119
999,HAND,word,old,13,old,0.820151090622,S,0.673696994781
999,PAGE,word,new,NA,old,0.743558883667,S,1.18129706383
999,DOOR,word,new,NA,old,0.0848920345306,S,0.310810089111
999,GATE,word,new,NA,old,0.532613039017,S,0.684454917908
999,PLOK,nonword,old,26,old,0.0800640583038,S,1.76198101044
999,COLD,word,old,41,old,0.309449911118,S,0.345270872116
999,HEAD,word,old,31,old,0.0810439586639,S,0.555055141449
999,TASP,nonword,new,NA,old,0.120765924454,S,0.370622158051
999,HESP,nonword,old,34,old,0.116265058517,S,0.208253860474
999,SALT,word,new,NA,old,0.204045057297,S,0.189919948578
999,JALT,nonword,new,NA,old,0.0816450119019,S,0.17954993248
999,CASH,word,new,NA,old,0.0836670398712,S,0.373535871506
999,DWEK,nonword,old,11,old,0.30318403244,S,0.204993963242
999,DATE,word,old,30,old,0.0889039039612,S,0.176764011383
999,CWUL,nonword,old,2,old,0.0587298870087,S,0.25669002533
999,MIND,word,old,35,old,0.210407972336,S,0.210314035416
999,FOSK,nonword,new,NA,old,0.0999529361725,S,0.210041046143
999,VEUL,nonword,new,NA,old,0.139755964279,S,0.209698200226
999,LEFT,word,new,NA,old,0.0835390090942,S,0.365424871445
999,DAPT,nonword,old,27,old,0.0891311168671,S,0.17701292038
999,BATH,word,old,45,old,0.298930883408,S,0.176730155945
999,MAKE,word,new,NA,old,0.506749868393,S,0.416517019272
999,CLOF,nonword,old,10,old,0.0502510070801,S,0.0741040706635
999,VABB,nonword,old,1,old,0.271995067596,S,0.347858190536
999,BLUE,word,new,NA,old,0.235492944717,S,0.319406032562
999,SHOP,word,new,NA,old,0.203174114227,S,0.301055192947
999,HALF,word,old,47,old,0.348950862885,S,0.208830118179
999,RILM,nonword,old,39,old,0.30065202713,S,0.290446043015
999,SIME,nonword,new,NA,old,0.172112941742,S,0.204282999039
999,BOOK,word,new,NA,old,0.183908939362,S,0.213805198669
999,SEFS,nonword,old,12,old,0.199640989304,S,0.0974140167236
999,LORT,nonword,old,28,old,0.243366956711,S,0.0773100852966
999,YEAR,word,new,NA,old,0.24316906929,S,0.0450179576874
999,HALL,word,old,18,old,0.296792030334,S,0.03280210495
999,WUIL,nonword,old,25,old,0.214530944824,S,0.00647592544556
999,GOOD,word,new,NA,old,0.242225885391,S,1.8364109993
999,WALK,word,new,NA,old,0.249652147293,S,0.0575320720673
999,GWIC,nonword,old,33,old,0.2512819767,S,0.0352039337158
999,NAUC,nonword,new,NA,old,0.177038908005,S,0.0570240020752
999,DOYS,nonword,old,36,old,0.210703849792,S,0.506654977798
999,DUFE,nonword,old,43,old,0.306412935257,S,0.0643918514252
999,SNOW,word,new,NA,old,0.296278953552,S,0.0800220966339
999,KNEE,word,old,24,old,0.203830003738,S,0.0857729911804
999,NARN,nonword,new,NA,old,0.177541971207,S,0.161577939987
999,SOTE,nonword,new,NA,old,0.181334972382,S,0.219303846359
999,LIFE,word,new,NA,old,0.242923021317,S,0.164837121964
999,TALK,word,old,21,old,0.18480682373,S,0.254678010941
999,HOME,word,new,NA,old,0.232378005981,S,0.204398155212
999,WONE,nonword,new,NA,old,0.184558153152,S,0.350079774857
999,TRUV,nonword,old,44,old,0.187855958939,S,0.241706848145
999,CHIE,nonword,new,NA,old,0.261445999146,S,0.195340871811
999,FOMB,nonword,new,NA,old,0.177169084549,S,0.233072042465
999,UFTS,nonword,new,NA,old,0.294789075851,S,0.12668299675
999,WONS,nonword,new,NA,old,0.226610898972,S,0.176402807236
999,KEPH,nonword,old,6,old,0.146264076233,S,1.88826012611
999,ABST,nonword,old,49,old,0.315611839294,S,0.111387968063
999,NOTE,word,old,37,old,0.237316846848,S,0.193107843399
999,HOAB,nonword,new,NA,old,0.254888057709,S,0.150853872299
999,RETE,nonword,new,NA,old,0.204777002335,S,0.182496070862
999,SNUZ,nonword,new,NA,old,0.206401824951,S,0.240248918533
999,GIRL,word,new,NA,old,0.211975097656,S,0.147816181183
999,COAT,word,new,NA,old,0.23578286171,S,0.14352107048
999,REST,word,old,50,old,0.143348932266,S,0.157382965088
999,WIND,word,old,22,old,0.235263109207,S,0.110816001892
999,LIKE,word,new,NA,old,0.276858091354,S,0.304775953293
999,RAIN,word,new,NA,old,0.224672794342,S,0.198485851288
999,LOOK,word,new,NA,old,0.252223014832,S,0.404220819473
999,ZEAM,nonword,old,48,old,0.319918870926,S,0.145815849304
999,TREE,word,old,4,old,0.305499076843,S,0.143419981003
999,BIRD,word,old,40,old,0.143487930298,S,0.181305885315
999,ZARC,nonword,old,42,old,0.34095621109,S,0.0907800197601
999,SONG,word,old,32,old,0.204813957214,S,0.134672880173
999,NOGE,nonword,old,19,old,0.240391969681,S,0.130348920822
999,CWEB,nonword,old,14,old,0.10008597374,S,0.218186855316
999,ROAD,word,old,5,old,0.195781230927,S,0.135814905167
999,DENC,nonword,new,NA,old,0.257508993149,S,1.7534430027
999,SWAZ,nonword,new,NA,old,0.246958971024,S,0.128766059875
999,KISS,word,new,NA,old,0.244541168213,S,0.182502031326
999,FACT,word,old,3,old,0.158332109451,S,0.154072999954
999,CHUR,nonword,old,7,old,0.264022827148,S,0.165969848633
999,SKIN,word,old,15,old,0.105741024017,S,0.16773891449
999,MENC,nonword,new,NA,old,0.19554400444,S,0.0953330993652
999,SPIZ,nonword,new,NA,old,0.225112199783,S,0.111217975616
999,LODD,nonword,old,9,old,0.180854082108,S,0.0907089710236
999,FEET,word,new,NA,old,0.148561954498,S,0.114560842514
999,WORK,word,old,46,old,0.192473888397,S,0.124399900436
999,CAKE,word,old,8,old,0.136168956757,S,0.216078996658
999,LINE,word,old,16,old,0.137807130814,S,0.137837171555
999,LATT,nonword,old,29,old,0.227680206299,S,0.0734939575195
999,TIME,word,old,20,old,0.143483161926,S,0.101254940033
999,MYDE,nonword,new,NA,old,0.189051866531,S,0.0729730129242
999,BEEF,word,old,17,old,0.198759078979,S,0.144724845886
999,DAUV,nonword,new,NA,old,0.144614219666,S,0.0944681167603
999,JOSP,nonword,new,NA,old,0.144212007523,S,0.0942270755768
999,KLIB,nonword,new,NA,old,0.191839933395,S,0.131875038147
999,WASH,word,new,NA,old,0.165820121765,S,0.111615896225
999,FACE,word,old,23,old,0.525540113449,S,0.0473690032959
