ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
46,FOMB,nonword,old,31,old,4.24356389046,S,2.87628698349
46,HEAD,word,new,NA,old,2.90531206131,S,1.04644703865
46,ZARC,nonword,old,22,new,1.93791294098,N,NA
46,WASH,word,old,44,old,1.851583004,S,1.21078491211
46,BOOK,word,new,NA,old,2.19647312164,U,1.87168502808
46,ROAD,word,new,NA,new,1.75721001625,N,NA
46,HOAB,nonword,new,NA,old,2.33878612518,U,1.79395008087
46,BEEF,word,old,30,old,1.90350389481,S,1.16487693787
46,DOYS,nonword,new,NA,new,1.44023418427,N,NA
46,PLOK,nonword,new,NA,new,1.33188199997,N,NA
46,SALT,word,old,15,old,1.30161809921,S,0.899128913879
46,WONE,nonword,old,18,old,1.50076198578,S,1.37031793594
46,DWEK,nonword,new,NA,new,1.45157408714,N,NA
46,SWAZ,nonword,new,NA,new,1.64518213272,N,NA
46,UFTS,nonword,old,47,old,1.73661899567,U,1.67202806473
46,WUIL,nonword,new,NA,new,1.50958585739,N,NA
46,SKIN,word,old,39,old,1.60520505905,S,1.15868711472
46,KEPH,nonword,old,48,old,1.38832998276,S,1.00181102753
46,KISS,word,new,NA,new,1.33325481415,N,NA
46,PAGE,word,old,5,old,1.29515695572,S,0.886514902115
46,NARN,nonword,old,34,old,1.78630304337,U,1.44747185707
46,HOME,word,old,49,old,3.54724001884,S,0.816180944443
46,VABB,nonword,old,11,old,1.121945858,S,0.675482988358
46,MENC,nonword,old,21,new,1.10510516167,N,NA
46,LATT,nonword,old,32,old,1.00905108452,S,0.720659017563
46,NAUC,nonword,new,NA,old,3.33224487305,U,0.779084920883
46,NOGE,nonword,old,43,old,1.16512703896,S,0.694574832916
46,COLD,word,old,17,old,1.15245485306,S,0.987828016281
46,FOSK,nonword,new,NA,new,1.58741784096,N,NA
46,DOOR,word,new,NA,old,1.31509780884,U,1.55050802231
46,HALL,word,new,NA,new,1.90010714531,N,NA
46,LEFT,word,old,4,old,1.10738015175,S,0.673257112503
46,COLV,nonword,old,9,old,1.28686189651,S,0.640332937241
46,CWUL,nonword,old,35,new,1.42795085907,N,NA
46,ABST,nonword,old,26,old,1.25187587738,S,0.843357086182
46,ZEAM,nonword,new,NA,new,1.2227230072,N,NA
46,YEAR,word,new,NA,new,1.64644193649,N,NA
46,RAIN,word,old,12,old,0.978017807007,S,0.641571998596
46,SNUZ,nonword,old,42,new,1.06128096581,N,NA
46,LIFE,word,new,NA,new,1.46093606949,N,NA
46,LIKE,word,old,27,old,1.26851797104,S,0.818051099777
46,DAUV,nonword,old,7,old,1.21972298622,S,0.697535991669
46,TALK,word,old,1,old,0.962875127792,S,0.852704048157
46,WIND,word,new,NA,new,1.32636094093,N,NA
46,BLUE,word,new,NA,new,1.15365004539,N,NA
