ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
52,DWEK,nonword,new,NA,old,4.0943210125,U,3.35515618324
52,COLV,nonword,old,11,new,1.56009316444,N,NA
52,LEFT,word,old,43,old,1.44386219978,S,1.23726391792
52,PAGE,word,old,14,new,1.66654515266,N,NA
52,DAPT,nonword,new,NA,new,1.73008513451,N,NA
52,FOMB,nonword,old,50,old,1.53179693222,U,1.36302614212
52,ABST,nonword,new,NA,old,3.27084302902,S,1.02568387985
52,TRUV,nonword,old,19,old,1.60909891129,S,1.2728831768
52,DUFE,nonword,new,NA,new,1.6544380188,N,NA
52,JALT,nonword,old,17,old,1.93597507477,S,1.11925888062
52,MIND,word,old,49,old,2.89306116104,S,1.21209716797
52,JOSP,nonword,new,NA,new,1.15749907494,N,NA
52,CWEB,nonword,new,NA,old,1.41920685768,U,1.00083994865
52,KEPH,nonword,old,20,old,3.67640995979,U,1.33535981178
52,VEUL,nonword,new,NA,new,1.1928730011,N,NA
52,KNEE,word,old,38,new,2.33427000046,N,NA
52,BLUE,word,old,26,old,1.07197809219,S,0.875463008881
52,TREE,word,old,22,old,2.27318000793,S,1.02051305771
52,UFTS,nonword,new,NA,new,1.21187210083,N,NA
52,VABB,nonword,new,NA,new,2.62151694298,N,NA
52,RAIN,word,new,NA,new,2.82869100571,N,NA
52,YEAR,word,old,35,old,1.13987898827,U,1.07333397865
52,TASP,nonword,old,36,old,1.33518195152,S,1.07884597778
52,SONG,word,old,30,new,1.29219412804,N,NA
52,SPIZ,nonword,new,NA,new,1.53363585472,N,NA
52,FEET,word,new,NA,old,1.25531506538,U,1.00691604614
52,HESP,nonword,old,1,old,1.63466501236,S,0.870148897171
52,GIRL,word,old,10,old,1.99590396881,S,0.919405937195
52,SOTE,nonword,new,NA,new,1.74656581879,N,NA
52,GOOD,word,new,NA,new,3.08216404915,N,NA
52,SEAT,word,old,12,old,1.11749911308,S,0.608941078186
52,REST,word,new,NA,old,1.39671802521,S,0.864248037338
52,WONE,nonword,old,42,new,1.19978404045,N,NA
52,KISS,word,old,45,old,1.09188890457,S,1.51531505585
52,SALT,word,old,6,old,1.13678503036,S,0.872262001038
52,GATE,word,new,NA,old,1.07000589371,S,0.857467889786
52,HALF,word,new,NA,old,1.25128793716,S,1.79492688179
52,SIME,nonword,old,41,new,1.62409210205,N,NA
52,COAT,word,new,NA,new,2.03972387314,N,NA
52,SNUZ,nonword,new,NA,new,1.26088285446,N,NA
52,NOTE,word,old,23,old,1.06063508987,S,1.24233794212
52,BIRD,word,new,NA,new,2.54971504211,N,NA
52,RILM,nonword,new,NA,old,1.5651550293,U,1.51045894623
52,MYDE,nonword,old,25,old,1.91611409187,S,1.11169815063
52,BATH,word,old,9,old,2.01323795319,S,1.01257205009
52,DATE,word,old,33,old,1.08622097969,S,0.783909082413
52,TALK,word,old,18,old,1.24755787849,S,0.705086946487
52,CHIE,nonword,new,NA,new,1.9686870575,N,NA
52,NARN,nonword,new,NA,new,1.63606619835,N,NA
52,CASH,word,new,NA,old,1.2578060627,S,0.753268957138
52,MAKE,word,new,NA,old,1.1748509407,S,1.18259096146
52,DENC,nonword,old,39,new,2.8459610939,N,NA
52,FACE,word,new,NA,old,0.96124792099,S,1.06683182716
52,WONS,nonword,old,46,new,2.09849500656,N,NA
52,BOOK,word,old,16,old,1.87606692314,S,1.05538702011
52,CWUL,nonword,old,48,old,1.29702186584,S,1.05646085739
52,RETE,nonword,new,NA,new,1.42583703995,N,NA
52,WUIL,nonword,old,5,old,1.55359506607,U,0.853029966354
52,CLOF,nonword,new,NA,new,1.67868113518,N,NA
52,WALK,word,new,NA,old,1.14841294289,S,1.11405587196
52,SWAZ,nonword,old,2,old,6.73595905304,U,1.1495988369
52,DAUV,nonword,new,NA,new,4.03515100479,N,NA
52,PLOK,nonword,new,NA,new,1.58397603035,N,NA
52,DOOR,word,new,NA,old,0.95162987709,S,0.795477867126
52,LOOK,word,new,NA,old,0.905153989792,S,1.262830019
52,FOSK,nonword,old,8,old,1.28623509407,U,1.28761792183
52,GWIC,nonword,new,NA,new,1.50717306137,N,NA
52,CAKE,word,new,NA,old,1.08305811882,S,0.964522123337
52,LORT,nonword,old,24,new,1.82396602631,N,NA
52,LIFE,word,new,NA,old,1.7915148735,S,0.875015974045
52,DOYS,nonword,old,47,old,4.18476986885,S,0.79753279686
52,WASH,word,old,7,old,2.21942090988,S,0.904708147049
52,MENC,nonword,old,40,new,1.19998407364,N,NA
52,ZEAM,nonword,old,27,old,3.00386285782,S,1.64496207237
52,CHUR,nonword,old,31,old,2.92052698135,S,1.42558693886
52,SHOP,word,new,NA,old,3.60920095444,S,1.14610886574
52,SEFS,nonword,old,34,new,1.16961812973,N,NA
52,KLIB,nonword,old,37,old,1.96327900887,S,0.940713882446
52,ZARC,nonword,old,29,old,1.24439406395,S,0.870064020157
52,WIND,word,new,NA,old,3.01976013184,U,1.21660900116
52,LINE,word,old,21,old,1.10630106926,S,0.799950122833
52,NAUC,nonword,new,NA,old,1.41174697876,S,1.0272321701
52,HALL,word,new,NA,new,2.1307079792,N,NA
52,HAND,word,old,15,old,1.44440889359,S,0.765778064728
52,SKIN,word,new,NA,old,1.08953404427,S,1.00149703026
52,LATT,nonword,new,NA,new,1.2684969902,N,NA
52,LIKE,word,old,3,old,1.7242500782,S,0.781710863113
52,SNOW,word,new,NA,new,1.22921800613,N,NA
52,WORK,word,new,NA,old,1.89295005798,S,0.804346084595
52,HOAB,nonword,new,NA,old,1.24015402794,U,1.13753414154
52,COLD,word,old,13,old,2.12322592735,S,1.08469796181
52,HEAD,word,old,32,old,1.18430089951,S,0.925946950912
52,TIME,word,old,28,old,1.32178211212,S,0.971407175064
52,YAIL,nonword,old,4,old,1.12499308586,S,0.822417020798
52,HOME,word,new,NA,old,2.59801316261,S,0.777316093445
52,BEEF,word,new,NA,new,1.45895290375,N,NA
52,NOGE,nonword,new,NA,new,1.75644493103,N,NA
52,LODD,nonword,new,NA,new,1.72975993156,N,NA
52,FACT,word,old,44,old,3.82738804817,U,1.64024400711
52,ROAD,word,new,NA,old,2.87586092949,S,0.735046863556
