ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
24,LODD,nonword,new,NA,old,2.65892195702,S,2.27410507202
24,TALK,word,old,7,new,3.67919397354,N,NA
24,SPIZ,nonword,new,NA,old,2.02027392387,S,2.04990196228
24,RETE,nonword,new,NA,old,1.16303896904,S,1.71629309654
24,DWEK,nonword,old,6,old,12.0025150776,S,1.75306391716
24,WONE,nonword,old,43,new,2.38236784935,N,NA
24,SEAT,word,old,40,new,1.74954509735,N,NA
24,WONS,nonword,old,39,new,3.90097904205,N,NA
24,DOOR,word,old,38,old,2.14815402031,S,1.57748103142
24,COLV,nonword,old,18,new,1.76260995865,N,NA
24,JALT,nonword,old,35,new,2.10209393501,N,NA
24,ZARC,nonword,old,9,old,1.70969104767,S,1.52096104622
24,CWEB,nonword,old,42,old,7.02882003784,U,1.42471003532
24,TIME,word,old,27,old,3.41635084152,S,1.59134793282
24,LEFT,word,old,23,old,3.74896788597,U,1.49757504463
24,UFTS,nonword,new,NA,new,1.74692702293,N,NA
24,LOOK,word,new,NA,new,3.0105650425,N,NA
24,HEAD,word,new,NA,old,2.41995716095,S,1.49703788757
24,LIKE,word,old,44,old,1.41861510277,S,0.978119134903
24,BLUE,word,new,NA,new,1.23551416397,N,NA
24,SALT,word,old,47,new,2.40913105011,N,NA
24,KISS,word,new,NA,new,1.30025887489,N,NA
24,CLOF,nonword,new,NA,new,1.37989807129,N,NA
24,WALK,word,old,46,old,2.03574299812,U,3.28694915771
24,NOGE,nonword,new,NA,new,1.28981995583,N,NA
24,BOOK,word,new,NA,new,1.42737293243,N,NA
24,ZEAM,nonword,new,NA,new,1.31493902206,N,NA
24,HAND,word,new,NA,new,1.3365149498,N,NA
24,FOMB,nonword,old,10,new,4.10595107079,N,NA
24,LATT,nonword,new,NA,new,1.33684396744,N,NA
24,MAKE,word,old,8,old,3.11452579498,U,1.38949298859
24,YEAR,word,old,49,new,1.86096215248,N,NA
24,HOME,word,old,4,old,2.46060919762,U,1.49759793282
24,SKIN,word,new,NA,old,1.94746899605,S,1.41687321663
24,VABB,nonword,new,NA,new,2.49829220772,N,NA
24,GIRL,word,old,5,new,1.27540397644,N,NA
24,SHOP,word,new,NA,new,1.22490406036,N,NA
24,FOSK,nonword,new,NA,new,7.39270114899,N,NA
24,SNOW,word,old,21,old,2.30066084862,U,1.24964594841
24,HESP,nonword,new,NA,new,1.36313509941,N,NA
24,MENC,nonword,old,16,old,1.66317009926,S,0.89265203476
24,CHUR,nonword,old,19,new,1.03798985481,N,NA
24,MYDE,nonword,old,45,old,1.88381290436,U,0.973065853119
24,DAUV,nonword,new,NA,new,1.23869800568,N,NA
24,SWAZ,nonword,new,NA,new,2.03619408607,N,NA
24,LIFE,word,old,3,old,1.2737019062,U,1.30920004845
24,ABST,nonword,new,NA,new,0.876490116119,N,NA
24,LORT,nonword,old,24,new,2.12256598473,N,NA
24,SIME,nonword,old,33,new,1.36576199532,N,NA
24,CHIE,nonword,new,NA,new,1.9532418251,N,NA
24,GWIC,nonword,old,22,new,2.13466191292,N,NA
24,WIND,word,old,29,old,5.27250099182,U,1.09847593307
24,BATH,word,new,NA,new,11.7404990196,N,NA
24,SNUZ,nonword,new,NA,new,1.27495384216,N,NA
24,HALF,word,old,15,old,1.73670291901,U,0.871843099594
24,JOSP,nonword,old,12,new,3.42164897919,N,NA
24,LINE,word,old,36,new,3.02070498466,N,NA
24,GOOD,word,new,NA,new,1.42760491371,N,NA
24,CWUL,nonword,new,NA,new,1.69947195053,N,NA
24,TASP,nonword,old,13,new,2.2046148777,N,NA
24,REST,word,new,NA,new,2.7680978775,N,NA
24,TRUV,nonword,new,NA,new,1.8591799736,N,NA
24,BEEF,word,old,26,old,1.30067396164,S,0.922250032425
24,DATE,word,new,NA,old,4.97406792641,U,1.05242490768
24,KEPH,nonword,old,37,old,3.0064098835,S,0.991461038589
