ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
17,BIRD,word,old,48,new,5.18102908134,N,NA
17,DUFE,nonword,old,42,new,2.02739500999,N,NA
17,LEFT,word,old,43,old,1.39499807358,S,1.22252106667
17,LIKE,word,new,NA,new,1.68576192856,N,NA
17,VABB,nonword,new,NA,new,1.72925305367,N,NA
17,HOAB,nonword,new,NA,new,1.56458616257,N,NA
17,SPIZ,nonword,old,13,new,1.46414494514,N,NA
17,LINE,word,old,6,old,1.30389714241,U,3.02130007744
17,FOSK,nonword,old,39,new,4.30051112175,N,NA
17,CWEB,nonword,old,10,old,1.29157495499,S,3.275192976
17,WORK,word,old,12,old,1.47197580338,S,3.76358103752
17,YEAR,word,old,49,old,5.34288477898,U,1.15487885475
17,NARN,nonword,old,34,new,1.42446804047,N,NA
17,SONG,word,old,31,old,2.44812607765,U,1.01739311218
17,MENC,nonword,new,NA,new,1.0588350296,N,NA
17,TREE,word,old,37,old,1.43676686287,S,1.05615901947
17,REST,word,old,21,old,4.73794198036,S,2.02459001541
17,MAKE,word,old,35,new,1.37573814392,N,NA
17,NAUC,nonword,new,NA,new,1.74519205093,N,NA
17,FACE,word,new,NA,old,3.29684400558,U,1.00762891769
17,YAIL,nonword,new,NA,new,1.94739699364,N,NA
17,BOOK,word,new,NA,new,4.21087384224,N,NA
17,ZARC,nonword,new,NA,new,1.45148897171,N,NA
17,LATT,nonword,old,7,old,1.73333477974,U,2.70052409172
17,HOME,word,new,NA,new,2.50782299042,N,NA
17,GWIC,nonword,old,14,new,1.76277589798,N,NA
17,WIND,word,old,36,new,2.07848191261,N,NA
17,SWAZ,nonword,new,NA,new,1.93178701401,N,NA
17,WASH,word,old,20,old,2.56529593468,U,0.998414993286
17,HEAD,word,new,NA,new,4.6760289669,N,NA
17,TRUV,nonword,old,27,old,1.53691196442,S,2.08029389381
17,JALT,nonword,old,46,new,2.26748585701,N,NA
17,PAGE,word,new,NA,new,2.58668684959,N,NA
17,SIME,nonword,old,3,old,1.66641998291,U,1.0873670578
17,NOGE,nonword,old,8,new,2.12331199646,N,NA
17,ZEAM,nonword,new,NA,new,1.3183760643,N,NA
17,RILM,nonword,new,NA,new,1.38810491562,N,NA
17,UFTS,nonword,new,NA,new,1.41944885254,N,NA
17,RETE,nonword,new,NA,old,1.47722792625,U,1.55238199234
17,ROAD,word,old,24,new,2.05397200584,N,NA
17,KLIB,nonword,old,26,new,2.49537110329,N,NA
17,KNEE,word,new,NA,old,1.1288459301,U,1.53638386726
17,CLOF,nonword,new,NA,new,1.33754897118,N,NA
17,LIFE,word,new,NA,old,1.17937707901,S,0.881164073944
17,SEFS,nonword,new,NA,new,1.24461507797,N,NA
17,CHUR,nonword,new,NA,new,2.80011105537,N,NA
17,DAPT,nonword,old,17,new,2.32328486443,N,NA
17,LORT,nonword,new,NA,new,2.45452594757,N,NA
17,SEAT,word,old,41,old,1.41601395607,U,0.879323959351
17,DAUV,nonword,old,15,old,3.58921217918,U,0.94593501091
17,CHIE,nonword,new,NA,new,1.07353711128,N,NA
17,COLD,word,new,NA,new,2.71926498413,N,NA
17,WUIL,nonword,new,NA,new,1.99657702446,N,NA
17,NOTE,word,new,NA,old,1.92989706993,U,1.38511800766
17,WONS,nonword,old,4,old,1.68897914886,S,1.21845388412
17,WALK,word,new,NA,old,1.93209886551,U,0.923170089722
17,GIRL,word,new,NA,new,1.21473503113,N,NA
17,SOTE,nonword,old,25,new,1.65636205673,N,NA
17,HESP,nonword,old,22,new,1.617800951,N,NA
17,MYDE,nonword,new,NA,new,1.59537291527,N,NA
17,MIND,word,new,NA,new,2.92874503136,N,NA
17,RAIN,word,old,40,old,1.1241350174,U,0.821492910385
17,ABST,nonword,old,33,new,2.10113501549,N,NA
17,SKIN,word,new,NA,new,1.43650007248,N,NA
17,VEUL,nonword,new,NA,old,2.47431993484,U,1.80529904366
17,CWUL,nonword,old,45,new,3.59275889397,N,NA
17,BATH,word,new,NA,old,5.31808686256,U,0.920402050018
17,PLOK,nonword,new,NA,new,3.31584000587,N,NA
17,DWEK,nonword,new,NA,new,3.18501806259,N,NA
17,SNUZ,nonword,old,38,old,4.1122238636,U,0.914783000946
17,COLV,nonword,new,NA,new,1.22456407547,N,NA
17,BLUE,word,new,NA,new,1.3279440403,N,NA
17,HALL,word,old,11,old,1.27572703362,S,0.367334842682
17,DOYS,nonword,old,50,new,5.4832007885,N,NA
17,GATE,word,old,16,new,2.21351504326,N,NA
17,CAKE,word,new,NA,old,1.87095713615,U,1.07410693169
17,TIME,word,new,NA,old,3.00010895729,U,0.880963802338
17,GOOD,word,new,NA,new,2.06865811348,N,NA
17,SHOP,word,new,NA,old,1.42812585831,S,0.369725942612
17,BEEF,word,old,44,new,5.2034330368,N,NA
17,KISS,word,old,5,old,1.26201510429,S,1.19572091103
17,COAT,word,old,30,old,4.31348609924,U,0.971940994263
17,LOOK,word,old,29,old,1.36570811272,U,0.999019145966
17,LODD,nonword,old,2,new,1.22067785263,N,NA
17,HALF,word,new,NA,new,1.38818597794,N,NA
17,DOOR,word,new,NA,new,3.1638879776,N,NA
17,FOMB,nonword,old,32,old,3.67118597031,U,0.849941015244
17,SNOW,word,old,1,old,2.57975292206,S,0.881005048752
17,DATE,word,old,18,new,2.03644490242,N,NA
17,TALK,word,new,NA,old,1.21812605858,U,0.857417821884
17,SALT,word,old,23,old,2.0352640152,S,0.862628221512
17,WONE,nonword,new,NA,new,1.71020102501,N,NA
17,HAND,word,new,NA,new,1.53963780403,N,NA
17,FACT,word,old,28,new,4.10913395882,N,NA
17,TASP,nonword,new,NA,old,2.01212406158,U,0.971163988113
17,DENC,nonword,new,NA,new,1.42903208733,N,NA
17,KEPH,nonword,old,19,new,2.25237798691,N,NA
17,JOSP,nonword,old,47,new,2.93370985985,N,NA
17,FEET,word,old,9,new,2.79886889458,N,NA
17,CASH,word,new,NA,old,3.6361219883,U,1.56687712669
