ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
42,HEAD,word,old,4,old,3.76499009132,U,1.66167998314
42,DAUV,nonword,old,30,old,3.70148515701,S,2.44221186638
42,CWUL,nonword,new,NA,new,2.99732494354,N,NA
42,LORT,nonword,old,29,old,3.16264200211,S,3.93184614182
42,SOTE,nonword,old,3,old,2.92467713356,U,0.997654914856
42,WASH,word,old,7,old,3.17152786255,S,1.33056092262
42,GOOD,word,old,32,old,1.38001799583,S,0.953625202179
42,CLOF,nonword,old,42,old,1.91137099266,S,1.0027589798
42,SKIN,word,old,39,new,1.43811893463,N,NA
42,LINE,word,new,NA,new,1.8357129097,N,NA
42,SALT,word,old,13,old,1.1692738533,S,1.07290196419
42,SWAZ,nonword,new,NA,new,1.83031511307,N,NA
42,PLOK,nonword,new,NA,new,1.91580104828,N,NA
42,LOOK,word,new,NA,old,1.12134504318,U,1.25867009163
42,BEEF,word,old,12,old,1.58843612671,S,0.858080148697
42,HESP,nonword,new,NA,new,1.89152598381,N,NA
42,HALL,word,old,48,new,1.48492598534,N,NA
42,NARN,nonword,old,18,old,1.56861710548,S,0.89008808136
42,TREE,word,new,NA,new,1.25946593285,N,NA
42,SIME,nonword,new,NA,new,4.98110699654,N,NA
42,YAIL,nonword,new,NA,new,1.73964715004,N,NA
42,GATE,word,old,37,old,1.50118994713,S,0.778840065002
42,KLIB,nonword,old,5,old,2.04454493523,S,0.781939029694
42,VABB,nonword,new,NA,new,1.27738714218,N,NA
42,KNEE,word,old,11,old,1.06706190109,S,0.856786966324
42,HOME,word,new,NA,old,1.53047084808,U,1.54574084282
42,UFTS,nonword,old,22,old,1.39348101616,S,0.972994804382
42,DENC,nonword,new,NA,new,1.5663728714,N,NA
42,HALF,word,old,8,old,4.35426306725,U,0.812741994858
42,DAPT,nonword,new,NA,new,2.77454805374,N,NA
42,RETE,nonword,old,10,old,1.27168703079,S,0.883382081985
42,CHIE,nonword,new,NA,old,5.54322504997,U,0.795221090317
42,COAT,word,old,27,old,1.19328188896,S,0.876894950867
42,SEAT,word,old,23,old,1.05056214333,S,0.778110027313
42,BOOK,word,new,NA,old,1.10798096657,S,0.841607093811
42,FOSK,nonword,new,NA,new,2.53299999237,N,NA
42,ROAD,word,old,21,old,1.25436902046,S,0.862133026123
42,WALK,word,new,NA,old,1.54187297821,S,0.835167884827
42,BATH,word,new,NA,new,1.26468205452,N,NA
42,WONE,nonword,new,NA,old,2.83244204521,U,0.803288936615
42,TIME,word,old,17,old,1.10326480865,S,0.748848199844
42,SPIZ,nonword,old,36,old,0.980890035629,S,0.79435801506
42,NAUC,nonword,new,NA,new,3.94399809837,N,NA
42,HAND,word,old,46,old,2.43873786926,U,0.929891109467
42,BLUE,word,new,NA,new,1.79557800293,N,NA
42,REST,word,new,NA,old,1.92124009132,U,1.16236591339
42,LIKE,word,old,24,old,1.48623800278,S,0.863786935806
42,TRUV,nonword,old,40,old,1.72738289833,S,0.968873977661
42,DUFE,nonword,old,26,old,1.94058012962,S,0.817962884903
42,HOAB,nonword,new,NA,new,1.25947189331,N,NA
42,KEPH,nonword,new,NA,new,2.1570520401,N,NA
42,NOGE,nonword,old,16,old,1.14649200439,S,0.696095943451
42,LODD,nonword,old,9,new,2.02586197853,N,NA
42,WIND,word,old,47,old,1.62514400482,S,0.798835992813
42,PAGE,word,new,NA,new,1.62018108368,N,NA
42,ZEAM,nonword,old,44,old,1.24399614334,S,0.885536193848
42,SHOP,word,new,NA,new,1.2889289856,N,NA
42,SEFS,nonword,new,NA,new,2.96451282501,N,NA
42,CWEB,nonword,old,38,old,1.52788496017,S,0.7372610569
42,MENC,nonword,old,6,new,2.60272812843,N,NA
42,MYDE,nonword,new,NA,new,1.24600791931,N,NA
42,FACT,word,new,NA,old,1.6097741127,U,0.761106014252
42,DATE,word,old,34,old,1.4128780365,S,0.700507879257
42,CASH,word,new,NA,old,1.1561999321,S,0.759870052338
42,FACE,word,new,NA,old,1.92363119125,U,0.876703023911
42,YEAR,word,new,NA,new,1.13832211494,N,NA
42,GWIC,nonword,old,28,old,1.02812314034,S,1.55375504494
42,WORK,word,old,1,old,1.00732898712,S,0.968926906586
42,ZARC,nonword,old,41,old,1.27652907372,S,0.936285018921
42,CHUR,nonword,old,43,old,1.057970047,S,0.897574901581
42,SNOW,word,new,NA,new,3.49911904335,N,NA
42,DWEK,nonword,old,45,old,1.36425900459,S,0.821870088577
42,COLD,word,old,20,old,2.26142692566,U,0.946506023407
42,RAIN,word,new,NA,new,1.10611104965,N,NA
42,LATT,nonword,old,2,old,1.05801010132,S,0.793643951416
42,COLV,nonword,old,49,new,1.90303397179,N,NA
42,GIRL,word,old,25,new,1.14242601395,N,NA
42,TASP,nonword,old,19,old,1.18226003647,S,0.779841184616
42,DOYS,nonword,new,NA,new,0.987377166748,N,NA
42,FOMB,nonword,new,NA,new,1.13893389702,N,NA
42,RILM,nonword,new,NA,new,1.13249897957,N,NA
42,TALK,word,new,NA,old,1.07840514183,S,1.17805814743
42,NOTE,word,old,50,old,1.53177309036,S,1.035187006
42,WUIL,nonword,new,NA,new,2.16061615944,N,NA
42,KISS,word,new,NA,new,1.17982506752,N,NA
42,LIFE,word,new,NA,old,2.29170298576,U,0.930763959885
42,ABST,nonword,new,NA,new,1.26047897339,N,NA
42,CAKE,word,new,NA,new,1.09992384911,N,NA
42,BIRD,word,new,NA,new,1.55544996262,N,NA
42,LEFT,word,new,NA,old,2.41729688644,U,1.04838085175
42,JALT,nonword,old,31,new,1.54799699783,N,NA
42,MIND,word,new,NA,old,1.37955498695,U,1.7930598259
42,VEUL,nonword,new,NA,new,1.15830898285,N,NA
42,SONG,word,old,33,new,1.36408209801,N,NA
42,DOOR,word,new,NA,old,1.59969091415,S,1.00916600227
42,SNUZ,nonword,new,NA,new,2.71661305428,N,NA
42,FEET,word,old,14,old,1.21796393394,S,0.71363401413
42,JOSP,nonword,new,NA,new,1.36709499359,N,NA
42,WONS,nonword,old,15,new,1.53063511848,N,NA
42,MAKE,word,old,35,new,1.61202907562,N,NA
