ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
33,ZARC,nonword,old,31,old,1.30277705193,S,0.836205005646
33,VABB,nonword,new,NA,old,1.58614778519,S,0.831528902054
33,DUFE,nonword,new,NA,new,1.77288508415,N,NA
33,GATE,word,new,NA,new,1.59058403969,N,NA
33,SEFS,nonword,new,NA,old,1.34796595573,U,1.17754101753
33,DOYS,nonword,new,NA,new,2.05096411705,N,NA
33,KEPH,nonword,new,NA,new,2.11647605896,N,NA
33,BATH,word,old,23,new,2.04958510399,N,NA
33,DAUV,nonword,new,NA,old,1.33341813087,S,0.796636104584
33,WUIL,nonword,old,48,old,1.33041715622,S,0.825980186462
33,CASH,word,new,NA,new,1.37751197815,N,NA
33,WALK,word,old,24,new,2.12319397926,N,NA
33,ROAD,word,old,4,old,2.25459218025,S,0.869997024536
33,WONE,nonword,old,22,new,1.21928811073,N,NA
33,DAPT,nonword,new,NA,old,1.06901192665,U,1.38467288017
33,SONG,word,new,NA,new,1.40014195442,N,NA
33,DWEK,nonword,new,NA,old,1.50793194771,S,0.857332229614
33,RILM,nonword,new,NA,old,1.33898305893,U,1.64831805229
33,TIME,word,old,34,new,1.85199213028,N,NA
33,RETE,nonword,new,NA,old,2.28554797173,U,0.942667961121
33,GWIC,nonword,old,15,old,1.24630498886,S,0.9122838974
33,MENC,nonword,old,19,old,5.41395711899,U,1.052079916
33,PAGE,word,old,14,new,1.17359185219,N,NA
33,LINE,word,new,NA,new,1.87916612625,N,NA
33,SNUZ,nonword,old,43,old,0.908720970154,S,0.858536958694
33,GIRL,word,old,13,new,1.10013508797,N,NA
33,MYDE,nonword,old,18,new,1.38763809204,N,NA
33,WIND,word,old,33,new,1.38700199127,N,NA
33,YAIL,nonword,old,39,new,1.61069893837,N,NA
33,UFTS,nonword,old,7,old,0.916208982468,S,0.71200299263
33,LIKE,word,old,21,new,3.34182715416,N,NA
33,DENC,nonword,old,27,old,1.03619980812,S,0.904489040375
33,TASP,nonword,new,NA,old,1.7360432148,S,0.687352895737
33,COLV,nonword,old,44,new,1.05078220367,N,NA
33,CLOF,nonword,old,17,old,0.780730009079,S,0.818387031555
33,LIFE,word,new,NA,new,1.9239320755,N,NA
33,DOOR,word,old,45,new,1.34327602386,N,NA
33,NOTE,word,old,37,new,4.19895601273,N,NA
33,ABST,nonword,new,NA,old,0.915842056274,S,0.887541055679
33,YEAR,word,new,NA,new,1.24289798737,N,NA
33,SOTE,nonword,old,10,old,1.07875013351,S,2.27456688881
33,LEFT,word,new,NA,new,1.56736397743,N,NA
33,GOOD,word,old,3,new,2.81902194023,N,NA
