ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
34,CAKE,word,old,46,new,4.66686296463,N,NA
34,WALK,word,new,NA,old,1.82544803619,S,5.159085989
34,LODD,nonword,new,NA,new,2.38731884956,N,NA
34,TRUV,nonword,old,42,new,1.77108812332,N,NA
34,CWEB,nonword,new,NA,old,1.19624590874,U,1.27169203758
34,WONS,nonword,new,NA,new,1.45321798325,N,NA
34,LEFT,word,old,9,new,1.28688406944,N,NA
34,RETE,nonword,new,NA,new,1.38607406616,N,NA
34,MAKE,word,old,6,new,1.32969808578,N,NA
34,DOYS,nonword,old,34,old,1.80343794823,U,0.964656829834
34,HEAD,word,old,7,old,1.1764190197,S,0.880120992661
34,KNEE,word,new,NA,new,1.04354500771,N,NA
34,BLUE,word,old,27,old,1.01536488533,S,0.87899518013
34,MIND,word,old,48,old,1.26097297668,U,1.31416106224
34,MENC,nonword,new,NA,old,1.48796606064,S,0.777412891388
34,SPIZ,nonword,old,28,old,2.73142504692,U,1.41822314262
34,CWUL,nonword,new,NA,old,1.80397391319,U,1.25322198868
34,LINE,word,new,NA,new,1.39102292061,N,NA
34,SHOP,word,old,14,old,1.30841016769,S,1.25015687943
34,BEEF,word,new,NA,new,1.47537779808,N,NA
34,LORT,nonword,new,NA,new,1.71286606789,N,NA
34,WONE,nonword,new,NA,old,1.31847906113,U,1.25793504715
34,SKIN,word,old,11,old,2.31559705734,U,1.36692595482
34,FACE,word,new,NA,old,1.53050208092,S,1.33810806274
34,HALL,word,old,29,new,1.25935506821,N,NA
34,DENC,nonword,old,26,old,1.11717605591,S,0.936858892441
34,NARN,nonword,old,1,new,1.12220811844,N,NA
34,CLOF,nonword,new,NA,new,1.22177100182,N,NA
34,FOSK,nonword,old,39,new,1.41332197189,N,NA
34,HALF,word,old,5,old,1.32714700699,U,1.20029211044
34,DAUV,nonword,new,NA,old,1.58826303482,U,1.81761217117
34,HAND,word,old,36,old,1.37921619415,S,1.41671895981
34,SWAZ,nonword,new,NA,old,1.25820016861,S,1.29803085327
34,UFTS,nonword,old,43,new,2.93921899796,N,NA
34,SEAT,word,new,NA,old,1.58856701851,S,1.22621297836
