00 026 1 26 0 3 11 -132.355 -162.526 -298.216  118.979 1.016691 -129.0 -125.0 4.0  500 11225 
00 027 1 27 0 1 40 -132.017 -124.637 -573.415  188.968 1.166704 -125.0 -112.0 13.0  497 11722 
00 028 1 28 0 2 24  51.810  57.428 -139.429  332.793 0.700026 48.0  69.0 21.0  491 12213 
00 029 1 29 0 1 40  24.063  12.623 -410.476  314.818 0.683357 13.0 -7.0 20.0  492 12704 
00 030 1 30 0 4  4 -59.609 -35.957 -192.458  149.302 0.800024 -82.0 -29.0 53.0  443 13147 
00 031 1 31 0 3 11 -7.139  27.860 -331.245  268.801 0.616684 -7.0  96.0 103.0  283 13431 
00 032 1 32 0 2 24  55.265  55.190 -204.673  345.573 0.650018 75.0  51.0 24.0  488 13919 
00 033 1 33 0 4  4 -4.102 -132.171 -251.250 -28.974 0.833363 -40.0 -126.0 86.0  349 14268 
00 034 1 34 0 3 11  96.287  111.103 -192.135  270.557 0.883355 125.0  152.0 27.0  485 14753 
00 035 1 35 0 3 11 -110.650 -151.712 -343.625  311.282 0.816690 -145.0 -120.0 25.0  487 15240 
00 036 1 36 0 3 11 -61.538  52.515 -83.966  243.092 0.633352 -4.0  78.0 82.0  363 15603 
00 037 1 37 0 2 24  18.848  11.997 -191.807  234.753 0.783359 3.0 -12.0 15.0  495 16098 
00 038 1 38 0 2 24  79.357  100.918 -285.892  376.355 0.783361 95.0  123.0 28.0  484 16582 
00 039 1 39 0 1 40  53.534  46.035 -260.195  406.723 0.550018 46.0  34.0 12.0  497 17079 
00 040 1 40 0 2 24 -64.405 -49.829 -282.904  284.259 0.733354 -40.0 -53.0 13.0  497 17576 
00 041 1 41 0 1 40  239.397  260.357 -79.745  696.829 0.983365 260.0  232.0 28.0  484 18060 
00 042 1 42 0 3 11 -112.282 -130.038 -265.045  51.918 0.833360 -124.0 -102.0 22.0  490 18550 
00 043 1 43 0 2 24  39.820  33.067 -281.332  284.876 1.183369 22.0  69.0 47.0  455 19005 
00 044 1 44 0 3 11  8.994 -18.814 -296.748  210.201 0.600022 -8.0  0.0 8.0  499 19504 
00 045 1 45 0 1 40 -59.925 -93.319 -364.414  368.306 1.266708 -93.0 -88.0 5.0  499 20003 
00 046 1 46 0 1 40  34.009  49.783 -276.035  336.819 0.716684 50.0  109.0 59.0  429 20432 
00 047 1 47 0 2 24 -54.328 -76.694 -402.246  138.590 0.833355 -66.0 -104.0 38.0  471 20903 
00 048 1 48 0 4  4 -0.764  24.515 -39.267  68.840 0.700011 -3.0  3.0 6.0  499 21402 
00 049 1 49 0 2 24 -167.311 -182.877 -439.626  22.463 0.900030 -203.0 -163.0 40.0  467 21869 
00 050 1 50 0 4  4  58.438  142.349 -28.690  230.991 0.700021 73.0  100.0 27.0  485 22354 
00 051 1 51 0 3 11 -188.734 -186.568 -421.862  236.419 0.800026 -217.0 -149.0 68.0  406 22760 
00 052 1 52 0 3 11 -228.633 -227.046 -355.173 -13.313 0.916698 -226.0 -215.0 11.0  498 23258 
00 053 1 53 0 4  4 -98.152 -43.237 -225.060  220.972 0.850027 -91.0 -12.0 79.0  373 23630 
00 054 1 54 0 4  4  131.167  115.787 -79.617  250.855 0.533352 109.0  107.0 2.0  500 24130 
00 055 1 55 0 2 24  99.129  96.618 -89.448  362.878 0.666688 104.0  130.0 26.0  486 24616 
00 056 1 56 0 3 11  74.090  60.911 -167.657  361.143 0.600020 85.0  53.0 32.0  479 25095 
00 057 2 01 0 2 24 -121.807 -91.289 -364.315  262.147 0.600021 -109.0 -97.0 12.0  497 25593 
00 058 2 02 0 4  4  110.340  137.837 -58.450  361.248 0.766692 125.0  141.0 16.0  495 26087 
00 059 2 03 0 2 24  72.807  88.337 -146.701  457.618 0.633353 82.0  189.0 107.0  266 26354 
00 060 2 04 0 2 24 -94.576 -63.531 -307.029  128.095 0.650018 -69.0 -108.0 39.0  469 26823 
00 061 2 05 0 2 24 -12.445  40.679 -280.748  371.605 0.816694 27.0  104.0 77.0  379 27202 
00 062 2 06 0 4  4  13.706 -45.529 -486.089  150.548 0.650021 40.0  0.0 40.0  467 27669 
00 063 2 07 0 3 11  86.242  71.871 -96.009  263.494 0.700022 89.0  64.0 25.0  487 28156 
00 064 2 08 0 2 24 -174.490 -151.655 -391.259  93.843 0.733356 -157.0 -175.0 18.0  493 28650 
00 065 2 09 0 2 24  73.402  72.501 -240.526  397.948 0.616683 58.0  153.0 95.0  316 28965 
00 066 2 10 0 3 11  28.835  43.607 -251.577  397.149 0.533351 30.0  43.0 13.0  497 29462 
00 067 2 11 0 3 11 -58.888 -79.003 -283.711  125.936 0.733348 -62.0 -87.0 25.0  487 29949 
00 068 2 12 0 3 11 -86.324 -8.060 -205.088  145.493 0.316675 -59.0  0.0 59.0  429 30378 
00 069 2 13 0 1 40 -27.474 -28.472 -261.984  371.057 0.533348 -28.0 -27.0 1.0  500 30878 
00 070 2 14 0 3 11 -91.247 -97.173 -306.143  214.931 0.733355 -53.0 -128.0 75.0  385 31263 
00 071 2 15 0 1 40 -9.970 -26.280 -335.047  304.256 0.883357 -26.0 -28.0 2.0  500 31763 
00 072 2 16 0 3 11  52.490  81.013 -212.792  449.375 0.916692 77.0  101.0 24.0  488 32252 
00 073 2 17 0 2 24 -65.173 -60.926 -404.106  302.216 0.900032 -82.0 -57.0 25.0  487 32739 
00 074 2 18 0 1 40  112.406  101.855 -247.397  464.238 0.700023 102.0  93.0 9.0  498 33237 
00 075 2 19 0 1 40 -50.953 -80.469 -507.928  174.383 0.750024 -80.0 -140.0 60.0  427 33664 
00 076 2 20 0 3 11  43.028  65.859 -143.670  334.318 0.733358 13.0  97.0 84.0  356 34020 
00 077 2 21 0 2 24  153.058  137.455 -213.642  502.379 0.783359 151.0  171.0 20.0  492 34511 
00 078 2 22 0 3 11 -86.912 -80.512 -264.305  137.246 9.250293 -69.0 -157.0 88.0  342 34853 
00 079 2 23 0 1 40 -96.640 -91.029 -381.321  270.786 0.733355 -91.0 -91.0 0.0  500 35353 
00 080 2 24 0 4  4  2.156  49.530 -25.489  119.883 0.700023 40.0  43.0 3.0  500 35853 
00 081 2 25 0 1 40 -4.011 -9.475 -291.686  328.672 0.633344 -9.0  0.0 9.0  498 36352 
00 082 2 26 0 3 11  49.942 -0.502 -197.795  185.225 0.416679 41.0 -7.0 48.0  453 36805 
00 083 2 27 0 2 24 -57.784 -47.921 -254.475  337.517 0.933361 -42.0 -36.0 6.0  499 37304 
00 084 2 28 0 1 40  47.968  15.564 -340.085  290.775 0.883356 16.0  16.0 0.0  500 37804 
00 085 2 29 0 1 40 -80.485 -77.313 -369.731  196.021 0.750022 -77.0 -69.0 8.0  499 38303 
00 086 2 30 0 2 24 -24.308 -10.365 -293.830  276.467 0.416679 -14.0  0.0 14.0  496 38799 
00 087 2 31 0 1 40 -85.218 -110.140 -422.598  323.475 1.333363 -110.0 -120.0 10.0  498 39296 
00 088 2 32 0 2 24 -245.106 -212.059 -448.705  92.612 1.300043 -196.0 -207.0 11.0  498 39794 
00 089 2 33 0 3 11  91.670  75.254 -174.803  362.455 1.000035 70.0  132.0 62.0  422 40216 
00 090 2 34 0 3 11 -18.695 -136.044 -386.410  41.725 1.216705 -45.0 -136.0 91.0  331 40547 
00 091 2 35 0 4  4  133.133  156.453  18.807  343.754 0.866693 118.0  52.0 66.0  411 40958 
00 092 2 36 0 1 40  106.688  63.294 -270.690  360.528 0.616686 63.0  60.0 3.0  500 41457 
00 093 2 37 0 2 24  50.515  46.323 -237.165  286.939 0.783352 28.0  19.0 9.0  498 41956 
00 094 2 38 0 4  4  12.529  120.883 -36.008  242.894 1.333376 5.0  109.0 104.0  279 42235 
00 095 2 39 0 3 11 -31.390 -53.647 -390.327  154.506 0.583354 -33.0 -31.0 2.0  500 42735 
00 096 2 40 0 1 40  138.369  156.798 -137.672  516.924 1.100034 157.0  214.0 57.0  434 43169 
00 097 2 41 0 2 24 -7.331 -7.535 -309.509  361.880 0.416672 -49.0  0.0 49.0  451 43620 
00 098 2 42 0 3 11 -35.236 -53.172 -181.047  205.579 0.566696 -3.0 -66.0 63.0  419 44039 
00 099 2 43 0 1 40 -97.772 -79.347 -326.884  251.169 0.950031 -79.0 -35.0 44.0  460 44499 
00 100 2 44 0 1 40 -123.934 -108.149 -374.344  296.805 0.650011 -108.0 -71.0 37.0  472 44971 
00 101 2 45 0 3 11  20.069 -9.272 -211.162  273.771 0.550018 26.0 -24.0 50.0  449 45420 
00 102 2 46 0 1 40  60.959  79.120 -253.502  341.532 0.600020 79.0  167.0 88.0  342 45762 
00 103 2 47 0 3 11 -287.896 -381.447 -619.924  37.891 1.016699 -279.0 -297.0 18.0  493 46256 
00 104 2 48 0 1 40 -19.240 -38.785 -467.526  311.222 0.683354 -39.0 -43.0 4.0  500 46755 
00 105 2 49 0 3 11  101.509  138.863 -74.478  304.786 0.600020 65.0  174.0 109.0  258 47013 
00 106 2 50 0 4  4 -30.187 -57.172 -231.036  143.036 0.983364 -38.0 -56.0 18.0  493 47506 
00 107 2 51 0 1 40  64.231  74.261 -323.669  319.002 0.816693 74.0  83.0 9.0  498 48005 
00 108 2 52 0 1 40  67.754  61.628 -291.138  374.560 1.050034 62.0  52.0 10.0  498 48502 
00 109 2 53 0 4  4  102.603  42.828 -9.350  126.251 0.816693 95.0  31.0 64.0  416 48919 
00 110 2 54 0 4  4 -50.128 -63.913 -251.699  301.117 0.700022 -18.0 -84.0 66.0  411 49330 
00 111 2 55 0 3 11 -94.299 -82.363 -314.141  195.691 0.600017 -67.0 -52.0 15.0  495 49825 
00 112 2 56 0 2 24  10.860 -44.990 -298.800  191.183 0.716693 -20.0 -75.0 55.0  438 50264 
00 113 3 01 0 4  4 -10.430  69.441  34.265  132.215 0.750025 4.0  42.0 38.0  471 50734 
00 114 3 02 0 2 24  90.050  48.844 -204.719  302.789 0.833364 61.0  60.0 1.0  500 51234 
00 115 3 03 0 1 40  25.570  10.243 -287.283  377.108 0.466677 10.0 -1.0 11.0  498 51732 
00 116 3 04 0 1 40 -48.378 -19.122 -280.811  273.680 0.633352 -19.0 -22.0 3.0  500 52232 
00 117 3 05 0 4  4 -0.749  111.758  10.816  173.603 0.650022 6.0  99.0 93.0  323 52555 
00 118 3 06 0 2 24  182.638  134.495 -157.454  524.647 0.900028 166.0  145.0 21.0  491 53046 
00 119 3 07 0 4  4  63.118  13.978 -74.741  99.269 0.600020 57.0  0.0 57.0  434 53480 
00 120 3 08 0 3 11 -220.669 -247.658 -468.372 -19.383 0.933364 -236.0 -187.0 49.0  451 53931 
00 121 3 09 0 2 24 -76.925 -85.709 -371.530  261.826 0.700022 -90.0 -88.0 2.0  500 54431 
00 122 3 10 0 4  4 -83.117  2.188 -41.657  41.212 0.533349 -53.0  0.0 53.0  443 54873 
00 123 3 11 0 4  4  139.932  177.024  22.007  466.725 1.816726 121.0  159.0 38.0  471 55344 
00 124 3 12 0 3 11 -92.417 -16.204 -362.078  242.406 0.500016 -54.0  1.0 55.0  438 55782 
00 125 3 13 0 3 11  27.620 -31.995 -132.005  112.682 0.850027 33.0 -24.0 57.0  434 56216 
00 126 3 14 0 2 24 -33.931  48.193 -248.980  441.961 0.666689 27.0  101.0 74.0  388 56604 
00 127 3 15 0 2 24 -146.339 -118.750 -370.349  258.332 0.733355 -135.0 -154.0 19.0  493 57097 
00 128 3 16 0 1 40  65.448  77.433 -125.586  301.407 0.783352 77.0  88.0 11.0  498 57594 
00 129 3 17 0 4  4 -159.059 -232.567 -534.096  25.583 0.800019 -176.0 -148.0 28.0  484 58078 
00 130 3 18 0 4  4  72.147  60.600 -74.954  203.010 1.016703 73.0  62.0 11.0  498 58576 
00 131 3 19 0 2 24 -5.931 -22.325 -359.909  235.278 0.316677 -9.0  0.0 9.0  498 59074 
00 132 3 20 0 4  4 -128.932 -76.643 -130.138  4.175 0.833358 -143.0 -52.0 91.0  331 59405 
00 133 3 21 0 2 24 -85.221 -87.203 -353.085  266.098 1.316709 -124.0 -72.0 52.0  445 59850 
00 134 3 22 0 2 24 -30.740 -72.064 -353.935  240.285 0.550015 -86.0 -26.0 60.0  427 60276 
00 135 3 23 0 1 40 -182.049 -170.586 -526.771  131.733 1.116702 -171.0 -175.0 4.0  500 60776 
00 136 3 24 0 3 11  214.018  214.081  81.975  403.580 18.533937 185.0  258.0 73.0  391 61167 
00 137 3 25 0 2 24  119.392  133.601 -258.115  427.984 0.700024 110.0  139.0 29.0  483 61650 
00 138 3 26 0 3 11  121.985  122.390 -57.975  389.671 0.833362 125.0  121.0 4.0  500 62150 
00 139 3 27 0 4  4  27.181  139.312 -4.322  262.709 0.766689 71.0  135.0 64.0  416 62566 
00 140 3 28 0 3 11  205.205  223.026 -202.373  493.428 0.800025 174.0  200.0 26.0  486 63052 
00 141 3 29 0 4  4 -32.426  2.968 -170.082  168.367 0.500010 -25.0 -1.0 24.0  488 63541 
00 142 3 30 0 4  4 -176.262 -246.580 -322.393 -175.293 1.566718 -194.0 -201.0 7.0  499 64040 
00 143 3 31 0 4  4 -60.327 -77.453 -338.671  122.329 0.583353 -67.0 -87.0 20.0  492 64532 
00 144 3 32 0 1 40 -78.139 -55.618 -418.742  226.403 0.600017 -56.0 -61.0 5.0  499 65031 
00 145 3 33 0 2 24  6.902 -1.618 -417.949  353.020 0.316677 -19.0  0.0 19.0  493 65524 
00 146 3 34 0 1 40 -25.652 -58.304 -394.676  378.683 0.533348 -58.0 -60.0 2.0  500 66024 
00 147 3 35 0 4  4  88.001  118.182  24.694  191.181 0.833354 103.0  78.0 25.0  487 66511 
00 148 3 36 0 3 11 -15.308 -11.625 -278.382  101.685 0.633351 -14.0 -27.0 13.0  497 67007 
00 149 3 37 0 4  4  81.541  207.556  85.389  370.626 0.816692 78.0  181.0 103.0  283 67291 
00 150 3 38 0 1 40  79.849  86.551 -265.717  371.869 0.850025 87.0  58.0 29.0  483 67774 
00 151 3 39 0 2 24 -190.976 -192.819 -453.041  158.561 0.983366 -192.0 -162.0 30.0  482 68255 
00 152 3 40 0 4  4  6.048  14.106 -121.109  260.505 0.583350 51.0 -9.0 60.0  427 68682 
00 153 3 41 0 3 11 -79.541 -166.244 -483.861  24.664 1.166708 -94.0 -140.0 46.0  457 69139 
00 154 3 42 0 2 24  27.398  9.003 -292.580  227.270 0.466682 34.0  32.0 2.0  500 69639 
00 155 3 43 0 2 24  120.658  117.802 -188.451  388.994 0.750021 123.0  116.0 7.0  499 70138 
00 156 3 44 0 1 40  61.181  70.510 -255.841  384.502 0.783358 71.0  106.0 35.0  475 70613 
00 157 3 45 0 3 11  58.448  173.574 -27.348  375.899 0.966698 86.0  149.0 63.0  419 71032 
00 158 3 46 0 2 24  104.429  164.149 -52.630  515.204 0.816692 157.0  205.0 48.0  453 71485 
00 159 3 47 0 1 40  87.131  106.516 -298.571  467.037 0.683347 107.0  134.0 27.0  485 71970 
00 160 3 48 0 1 40 -209.566 -242.188 -584.434  24.976 0.916692 -242.0 -264.0 22.0  490 72460 
00 161 3 49 0 4  4  57.031  109.753 -139.467  245.247 0.783359 71.0  51.0 20.0  492 72952 
00 162 3 50 0 2 24 -107.639 -107.219 -406.193  256.107 0.866690 -113.0 -114.0 1.0  500 73452 
00 163 3 51 0 1 40  32.891  32.372 -305.025  240.254 0.933366 32.0  29.0 3.0  500 73951 
00 164 3 52 0 3 11  88.969  153.595 -55.156  391.912 0.900029 93.0  136.0 43.0  462 74414 
00 165 3 53 0 1 40  38.305  19.729 -452.381  342.034 0.616687 20.0  10.0 10.0  498 74912 
00 166 3 54 0 1 40 -206.962 -171.765 -450.371  173.691 0.866693 -172.0 -141.0 31.0  480 75392 
00 167 3 55 0 1 40 -164.148 -120.102 -433.250  129.335 1.016697 -120.0 -103.0 17.0  494 75886 
00 168 3 56 0 2 24 -14.939 -17.081 -487.517  378.497 0.883359 -13.0  11.0 24.0  488 76374 
00 169 4 01 0 2 24 -89.357 -115.871 -473.130  238.820 0.983366 -110.0 -117.0 7.0  499 76873 
00 170 4 02 0 2 24  167.001  214.945 -114.813  486.392 1.016703 229.0  246.0 17.0  494 77368 
00 171 4 03 0 4  4  0.824  97.606 -314.272  275.857 0.783353 10.0  31.0 21.0  491 77859 
00 172 4 04 0 1 40 -58.336 -59.049 -331.838  378.425 0.800028 -59.0 -44.0 15.0  495 78354 
00 173 4 05 0 4  4 -14.910  47.614 -58.787  158.186 0.650014 -26.0  48.0 74.0  388 78742 
00 174 4 06 0 4  4  89.433  93.597 -131.369  188.883 0.633355 139.0  79.0 60.0  427 79169 
00 175 4 07 0 2 24 -106.184 -79.185 -420.343  161.995 1.483382 -92.0 -88.0 4.0  500 79668 
00 176 4 08 0 3 11 -97.405 -118.346 -336.396  105.365 1.083370 -96.0 -119.0 23.0  489 80158 
00 177 4 09 0 3 11  183.726  91.854 -45.959  259.678 1.166702 196.0  111.0 85.0  353 80510 
00 178 4 10 0 3 11 -2.193 -16.133 -342.652  251.741 0.800020 16.0 -42.0 58.0  431 80941 
00 179 4 11 0 1 40  88.288  73.600 -215.445  479.598 1.100037 74.0  77.0 3.0  500 81441 
00 180 4 12 0 3 11 -159.200 -129.420 -321.096  46.543 0.800024 -149.0 -125.0 24.0  488 81930 
00 181 4 13 0 1 40  140.509  116.222 -143.536  420.251 0.983363 116.0  146.0 30.0  482 82411 
00 182 4 14 0 4  4 -74.636 -137.956 -276.229  129.737 1.216699 -79.0 -83.0 4.0  500 82911 
00 183 4 15 0 4  4  118.230  112.871 -134.617  226.921 1.033361 103.0  95.0 8.0  499 83410 
00 184 4 16 0 4  4  0.197  44.199 -256.356  292.177 0.750025 -4.0  28.0 32.0  479 83889 
00 185 4 17 0 3 11 -88.459 -99.092 -414.336  80.441 0.866688 -118.0 -127.0 9.0  498 84387 
00 186 4 18 0 2 24 -44.156 -39.150 -439.064  156.174 0.600019 -54.0 -34.0 20.0  492 84879 
00 187 4 19 0 3 11 -156.263 -215.367 -440.434  26.843 1.116701 -147.0 -161.0 14.0  496 85375 
00 188 4 20 0 3 11 -79.379 -27.405 -191.773  154.738 0.766693 -63.0 -9.0 54.0  440 85815 
00 189 4 21 0 1 40  27.803  52.292 -245.152  454.228 0.783355 52.0  95.0 43.0  462 86278 
00 190 4 22 0 4  4 -78.473 -71.425 -185.107  85.900 0.800026 -70.0 -47.0 23.0  489 86767 
00 191 4 23 0 3 11 -111.406 -76.510 -423.725  336.222 0.766692 -118.0 -52.0 66.0  411 87178 
00 192 4 24 0 1 40  186.336  195.894 -40.645  445.791 0.883359 196.0  229.0 33.0  478 87656 
00 193 4 25 0 2 24 -37.042 -46.188 -407.005  382.496 0.616689 -25.0 -59.0 34.0  476 88132 
00 194 4 26 0 1 40  20.278  5.578 -241.216  477.110 0.633344 6.0  10.0 4.0  500 88632 
00 195 4 27 0 4  4 -160.373 -82.244 -201.967  55.448 0.700022 -194.0 -37.0 157.0 -3 88629 
00 196 4 28 0 4  4 -108.369 -23.437 -247.197  135.540 0.733358 -144.0 -22.0 122.0  196 88825 
00 197 4 29 0 2 24 -17.612 -17.658 -333.350  187.659 0.350011 -31.0  0.0 31.0  480 89305 
00 198 4 30 0 3 11 -97.690 -29.448 -206.651  188.852 0.700023 -50.0 -22.0 28.0  484 89789 
00 199 4 31 0 1 40  87.848  82.296 -254.869  388.927 0.866700 82.0  87.0 5.0  499 90289 
00 200 4 32 0 1 40 -70.101 -75.947 -322.060  132.408 1.033371 -76.0 -99.0 23.0  489 90778 
00 201 4 33 0 1 40  44.882  54.462 -180.969  396.873 0.933354 54.0  113.0 59.0  429 91207 
00 202 4 34 0 1 40  95.016  109.120 -195.101  491.240 0.783360 109.0  151.0 42.0  464 91671 
00 203 4 35 0 3 11  236.129  224.972 -67.420  486.659 0.783361 224.0  214.0 10.0  498 92169 
00 204 4 36 0 1 40 -32.682 -17.901 -616.666  332.955 1.000029 -18.0 -49.0 31.0  480 92649 
00 205 4 37 0 3 11  25.861  49.306 -170.362  303.190 0.950028 48.0  74.0 26.0  486 93136 
00 206 4 38 0 1 40 -45.672 -74.608 -407.849  380.488 0.850029 -75.0 -102.0 27.0  485 93621 
00 207 4 39 0 3 11  1.209  17.474 -287.661  182.765 0.600020 3.0 -2.0 5.0  499 94120 
00 208 4 40 0 2 24 -24.855 -64.992 -403.308  170.427 0.750025 -31.0 -103.0 72.0  394 94514 
00 209 4 41 0 4  4 -96.160  0.173 -161.420  163.410 0.366679 -88.0  0.0 88.0  342 94856 
00 210 4 42 0 1 40 -47.284 -39.923 -344.519  256.159 0.516683 -40.0 -5.0 35.0  475 95331 
00 211 4 43 0 2 24 -140.035 -132.232 -356.309  300.121 1.250032 -138.0 -85.0 53.0  443 95774 
00 212 4 44 0 2 24 -37.455 -60.628 -383.387  149.512 0.800024 -82.0 -29.0 53.0  443 96217 
00 213 4 45 0 4  4 -43.908 -158.677 -277.408 -53.587 0.766692 -100.0 -127.0 27.0  485 96702 
00 214 4 46 0 4  4 -103.340 -87.997 -248.791  67.320 0.950032 -128.0 -62.0 66.0  411 97113 
00 215 4 47 0 3 11  106.582  91.700 -260.042  368.678 0.666689 92.0  173.0 81.0  366 97479 
00 216 4 48 0 3 11  49.169 -52.898 -172.952  48.442 0.633354 16.0 -51.0 67.0  408 97887 
00 217 4 49 0 4  4  88.717  127.017  65.036  178.867 0.966693 113.0  126.0 13.0  497 98384 
00 218 4 50 0 2 24 -7.286 -42.350 -285.184  158.241 0.983356 -9.0 -41.0 32.0  479 98863 
00 219 4 51 0 1 40 -12.522 -5.668 -428.004  206.200 0.666688 -6.0 -13.0 7.0  499 99362 
00 220 4 52 0 2 24  31.343  90.202 -263.086  479.590 0.816693 71.0  115.0 44.0  460 99823 
00 221 4 53 0 4  4  135.385  111.288  47.919  190.843 0.833363 97.0  72.0 25.0  487 100310 
00 222 4 54 0 2 24 -54.356 -31.966 -412.558  250.914 0.716689 -27.0 -69.0 42.0  464 100774 
00 223 4 55 0 1 40 -260.023 -244.565 -597.354  68.708 1.316710 -245.0 -251.0 6.0  499 101273 
00 224 4 56 0 1 40  30.111  55.280 -181.684  346.829 0.783361 55.0  88.0 33.0  478 101751 
00 225 5 01 0 3 11 -123.280 -91.360 -429.825  219.697 0.650012 -126.0 -43.0 83.0  359 102110 
00 226 5 02 0 2 24 -86.461 -127.060 -430.682  109.049 0.883361 -138.0 -129.0 9.0  498 102609 
00 227 5 03 0 4  4  27.625  148.919 -29.452  335.334 0.783349 19.0  114.0 95.0  316 102924 
00 228 5 04 0 1 40 -186.224 -215.828 -573.161  131.383 0.800029 -216.0 -234.0 18.0  493 103418 
00 229 5 05 0 1 40  145.741  162.655 -340.962  457.239 0.916694 163.0  199.0 36.0  474 103891 
00 230 5 06 0 3 11  26.685  25.727 -135.733  319.632 0.550023 49.0  53.0 4.0  500 104391 
00 231 5 07 0 3 11  25.104  105.348 -22.866  288.027 0.700023 39.0  103.0 64.0  416 104807 
00 232 5 08 0 2 24  66.753  72.602 -162.059  446.058 0.983366 89.0  89.0 0.0  500 105307 
00 233 5 09 0 3 11 -18.692  42.132 -159.348  277.618 0.866695 10.0  82.0 72.0  394 105702 
00 234 5 10 0 2 24  62.054  48.077 -271.826  355.932 1.166699 54.0  81.0 27.0  485 106187 
00 235 5 11 0 4  4  18.394  130.252 -5.366  255.920 0.800019 30.0  114.0 84.0  356 106543 
00 236 5 12 0 3 11  185.642  217.438 -121.444  475.585 0.900030 182.0  204.0 22.0  490 107033 
00 237 5 13 0 4  4  269.074  195.731  78.000  538.795 0.950031 221.0  81.0 140.0  100 107133 
00 238 5 14 0 2 24  106.051  173.016 -127.051  420.326 0.766690 154.0  167.0 13.0  497 107629 
00 239 5 15 0 1 40 -6.485  1.410 -437.263  266.478 0.350016 1.0  0.0 1.0  500 108129 
00 240 5 16 0 4  4  134.588  200.885 -94.564  422.787 0.916694 160.0  137.0 23.0  489 108619 
00 241 5 17 0 3 11 -353.207 -354.098 -608.895 -181.535 1.050035 -335.0 -323.0 12.0  497 109116 
00 242 5 18 0 1 40 -94.602 -93.013 -363.564  306.900 0.833360 -93.0 -88.0 5.0  499 109615 
00 243 5 19 0 3 11  11.145 -53.943 -299.562  156.230 0.683354 -16.0 -48.0 32.0  479 110094 
00 244 5 20 0 1 40 -96.351 -141.288 -552.271  285.463 0.916696 -141.0 -122.0 19.0  493 110587 
00 245 5 21 0 4  4  138.393  51.088 -266.094  374.864 0.683355 122.0  36.0 86.0  349 110936 
00 246 5 22 0 2 24  137.516  156.217 -201.980  559.408 0.866692 132.0  211.0 79.0  373 111309 
00 247 5 23 0 4  4  118.300  118.781 -94.245  293.136 0.966696 119.0  83.0 36.0  474 111782 
00 248 5 24 0 2 24  76.513  95.691 -122.476  310.163 0.883358 68.0  114.0 46.0  457 112239 
00 249 5 25 0 3 11 -9.137 -49.397 -254.823  229.183 0.916706 -40.0 -67.0 27.0  485 112724 
00 250 5 26 0 2 24 -132.959 -163.331 -544.393  74.321 1.033392 -110.0 -175.0 65.0  414 113138 
